feature,coefficient,abs_coefficient,base_feature,is_utility
lag_09__CT_place_WALKWAY,0.0007631552289240062,0.0007631552289240062,CT_place_WALKWAY,False
lag_05__T_shots_fired_sum,0.0007599154487252235,0.0007599154487252235,T_shots_fired_sum,False
lag_01__T_place_FOUNTAIN,-0.000746518955565989,0.000746518955565989,T_place_FOUNTAIN,False
lag_00__CT_place_LOWERPARK,0.0007462206995114684,0.0007462206995114684,CT_place_LOWERPARK,False
lag_04__T5__is_walking,-0.000745631055906415,0.000745631055906415,T5__is_walking,False
lag_03__T_place_FOUNTAIN,-0.0007432458805851638,0.0007432458805851638,T_place_FOUNTAIN,False
lag_03__CT_place_LOWERPARK,0.0007402213523164392,0.0007402213523164392,CT_place_LOWERPARK,False
lag_04__CT_flash_duration_sum,0.0007270127534866333,0.0007270127534866333,CT_flash_duration_sum,True
lag_00__T5__alive,-0.0007268090266734362,0.0007268090266734362,T5__alive,False
lag_03__CT3__is_walking,0.0007266149623319507,0.0007266149623319507,CT3__is_walking,False
lag_03__T_place_ALLEY,-0.0007262770086526871,0.0007262770086526871,T_place_ALLEY,False
lag_00__T5__hp,-0.0007141375099308789,0.0007141375099308789,T5__hp,False
lag_04__CT2__is_walking,-0.0007133877370506525,0.0007133877370506525,CT2__is_walking,False
lag_06__CT_place_WATER,-0.0007082957890816033,0.0007082957890816033,CT_place_WATER,False
lag_15__CT_place_STAIRS,-0.0007068614941090345,0.0007068614941090345,CT_place_STAIRS,False
lag_06__CT_place_RESTROOM,0.0006996085285209119,0.0006996085285209119,CT_place_RESTROOM,False
lag_04__CT_place_UPPERPARK,-0.0006993132992647588,0.0006993132992647588,CT_place_UPPERPARK,False
lag_10__CT_place_LOWERPARK,0.0006914556724950671,0.0006914556724950671,CT_place_LOWERPARK,False
lag_00__alive_diff,0.0006903596222400665,0.0006903596222400665,alive_diff,False
lag_03__CT_place_CANAL,0.0006896600825712085,0.0006896600825712085,CT_place_CANAL,False
lag_00__T5__armor,-0.0006872897502034903,0.0006872897502034903,T5__armor,False
lag_06__CT2__is_walking,0.0006753733614459634,0.0006753733614459634,CT2__is_walking,False
lag_02__CT3__is_walking,0.0006718665244989097,0.0006718665244989097,CT3__is_walking,False
lag_13__T_scoped_count,-0.0006707393913529813,0.0006707393913529813,T_scoped_count,False
lag_05__CT_place_RESTROOM,0.000663109531160444,0.000663109531160444,CT_place_RESTROOM,False
lag_15__CT_place_BRIDGE,0.000659975572489202,0.000659975572489202,CT_place_BRIDGE,False
lag_06__CT_place_UPPERPARK,-0.0006546922377310693,0.0006546922377310693,CT_place_UPPERPARK,False
lag_09__T_place_TUNNELS,-0.0006514011765830219,0.0006514011765830219,T_place_TUNNELS,False
lag_08__CT5__is_walking,0.0006499260780401528,0.0006499260780401528,CT5__is_walking,False
lag_04__CT_place_RESTROOM,0.0006496373098343611,0.0006496373098343611,CT_place_RESTROOM,False
lag_08__T2__is_walking,0.0006410371279343963,0.0006410371279343963,T2__is_walking,False
lag_10__CT_place_BRIDGE,0.0006397597026079893,0.0006397597026079893,CT_place_BRIDGE,False
lag_14__T_place_LOWERPARK,0.0006397168035618961,0.0006397168035618961,T_place_LOWERPARK,False
lag_13__CT_place_CANAL,-0.0006324355490505695,0.0006324355490505695,CT_place_CANAL,False
lag_15__T_place_FOUNTAIN,-0.0006319896783679724,0.0006319896783679724,T_place_FOUNTAIN,False
lag_14__CT_place_WATER,0.0006295022903941572,0.0006295022903941572,CT_place_WATER,False
lag_07__CT1__is_walking,-0.0006280133384279907,0.0006280133384279907,CT1__is_walking,False
lag_11__T2__is_walking,-0.0006268096040003002,0.0006268096040003002,T2__is_walking,False
lag_12__CT5__is_walking,-0.0006253143073990941,0.0006253143073990941,CT5__is_walking,False
lag_00__T5__has_helmet,-0.0006223683594726026,0.0006223683594726026,T5__has_helmet,False
lag_02__CT_place_CANAL,0.0006175885791890323,0.0006175885791890323,CT_place_CANAL,False
lag_06__CT_place_CANAL,0.0006142177153378725,0.0006142177153378725,CT_place_CANAL,False
lag_00__CT_place_RESTROOM,0.0006088664522394538,0.0006088664522394538,CT_place_RESTROOM,False
lag_11__CT_place_CANAL,-0.000608036934863776,0.000608036934863776,CT_place_CANAL,False
lag_09__T_place_FOUNTAIN,0.0006061112508177757,0.0006061112508177757,T_place_FOUNTAIN,False
lag_03__T_scoped_count,0.0006024868343956769,0.0006024868343956769,T_scoped_count,False
lag_14__CT5__smoke,-0.0006018786807544529,0.0006018786807544529,CT5__smoke,True
lag_13__CT_place_UPPERPARK,-0.0005950456252321601,0.0005950456252321601,CT_place_UPPERPARK,False
lag_09__T4__is_walking,0.0005936973029747605,0.0005936973029747605,T4__is_walking,False
lag_04__T4__is_scoped,0.0005914409994147718,0.0005914409994147718,T4__is_scoped,False
lag_13__CT_place_WALKWAY,-0.0005903812707401812,0.0005903812707401812,CT_place_WALKWAY,False
lag_10__CT_place_CANAL,-0.0005895004724152386,0.0005895004724152386,CT_place_CANAL,False
lag_02__T_place_CONNECTOR,-0.0005880824755877256,0.0005880824755877256,T_place_CONNECTOR,False
lag_00__T1__utility_total,-0.0005814669420942664,0.0005814669420942664,T1__utility_total,True
lag_12__T_shots_fired_sum,0.0005792952142655849,0.0005792952142655849,T_shots_fired_sum,False
lag_00__T_alive,-0.0005749658448621631,0.0005749658448621631,T_alive,False
lag_06__T4__is_walking,-0.0005743544897995889,0.0005743544897995889,T4__is_walking,False
lag_11__CT_B_site_active_infernos,-0.0005741886561736465,0.0005741886561736465,CT_B_site_active_infernos,True
lag_15__T_flashed_players,0.0005720470799133182,0.0005720470799133182,T_flashed_players,False
lag_08__T4__is_walking,-0.0005707329837605357,0.0005707329837605357,T4__is_walking,False
lag_01__CT_place_BRIDGE,0.0005682411137968302,0.0005682411137968302,CT_place_BRIDGE,False
lag_04__CT_place_LOWERPARK,0.0005663970368914306,0.0005663970368914306,CT_place_LOWERPARK,False
lag_00__closest_enemy_dist_diff,0.0005639215232804418,0.0005639215232804418,closest_enemy_dist_diff,False
lag_07__T4__duck_amount,-0.0005635228590108454,0.0005635228590108454,T4__duck_amount,False
lag_00__hp_diff,0.0005627707578241825,0.0005627707578241825,hp_diff,False
lag_13__CT_place_SNIPERSNEST,0.000557189981918782,0.000557189981918782,CT_place_SNIPERSNEST,False
lag_14__T_place_FOUNTAIN,-0.0005542918806895614,0.0005542918806895614,T_place_FOUNTAIN,False
lag_09__T_place_LOWERPARK,0.0005541011923924088,0.0005541011923924088,T_place_LOWERPARK,False
lag_12__CT_place_UPPERPARK,-0.0005521767889149487,0.0005521767889149487,CT_place_UPPERPARK,False
lag_01__T_walking_count,-0.0005495400982908905,0.0005495400982908905,T_walking_count,False
lag_14__CT5__is_walking,0.0005481702974066138,0.0005481702974066138,CT5__is_walking,False
lag_02__CT2__flash_duration,0.0005477283848449588,0.0005477283848449588,CT2__flash_duration,True
lag_05__T_place_FOUNTAIN,0.0005443354602903128,0.0005443354602903128,T_place_FOUNTAIN,False
lag_06__CT2__flash_duration,0.0005416226340457797,0.0005416226340457797,CT2__flash_duration,True
lag_01__T_shots_fired_sum,0.0005382176022976637,0.0005382176022976637,T_shots_fired_sum,False
lag_02__T_flashed_players,0.0005364295793697238,0.0005364295793697238,T_flashed_players,False
lag_10__T_place_LOWERPARK,0.0005360838840715587,0.0005360838840715587,T_place_LOWERPARK,False
lag_06__CT_place_SNIPERSNEST,0.0005360161303542554,0.0005360161303542554,CT_place_SNIPERSNEST,False
lag_08__CT4__is_scoped,-0.0005345699028111994,0.0005345699028111994,CT4__is_scoped,False
lag_00__T_equip_value_sum,-0.0005324107478372753,0.0005324107478372753,T_equip_value_sum,False
lag_01__CT_place_SNIPERSNEST,0.0005286710220389068,0.0005286710220389068,CT_place_SNIPERSNEST,False
lag_13__CT_place_STAIRS,0.000523346068803221,0.000523346068803221,CT_place_STAIRS,False
lag_15__T_place_LOWERPARK,0.0005198106518946588,0.0005198106518946588,T_place_LOWERPARK,False
lag_08__CT_place_LOWERPARK,0.0005185480695217848,0.0005185480695217848,CT_place_LOWERPARK,False
lag_00__T1__flash,-0.0005159960128366947,0.0005159960128366947,T1__flash,True
lag_00__CT_place_BRIDGE,-0.0005119919660501182,0.0005119919660501182,CT_place_BRIDGE,False
lag_12__T_flashed_players,-0.0005094337393529713,0.0005094337393529713,T_flashed_players,False
lag_01__CT_place_WALKWAY,0.0005038800882175565,0.0005038800882175565,CT_place_WALKWAY,False
lag_00__T_armor_sum,-0.0005001534591428936,0.0005001534591428936,T_armor_sum,False
lag_09__CT_place_STAIRS,-0.0004939255304634571,0.0004939255304634571,CT_place_STAIRS,False
lag_01__T_flashed_players,-0.0004929042188450694,0.0004929042188450694,T_flashed_players,False
lag_06__T_kills_last_3s,0.0004925834946334362,0.0004925834946334362,T_kills_last_3s,False
lag_12__CT_scoped_count,0.00048573300591669977,0.00048573300591669977,CT_scoped_count,False
lag_09__CT2__flash_duration,0.00048498224350623786,0.00048498224350623786,CT2__flash_duration,True
lag_04__T_place_TUNNELS,-0.0004817871085833758,0.0004817871085833758,T_place_TUNNELS,False
lag_07__CT_place_UPPERPARK,-0.00048114347737282515,0.00048114347737282515,CT_place_UPPERPARK,False
lag_09__CT_flashed_players,0.00047748544602654874,0.00047748544602654874,CT_flashed_players,False
lag_01__kill_diff_last_3s,0.00047724408796057105,0.00047724408796057105,kill_diff_last_3s,False
lag_12__T_place_LOWERPARK,0.0004731969384010881,0.0004731969384010881,T_place_LOWERPARK,False
lag_08__CT_place_WATER,-0.0004725150065496564,0.0004725150065496564,CT_place_WATER,False
lag_00__T_cash_spent_round_sum,-0.0004719543212559074,0.0004719543212559074,T_cash_spent_round_sum,False
lag_15__CT_flashed_players,0.00047071310109458864,0.00047071310109458864,CT_flashed_players,False
lag_08__CT_active_infernos,0.0004681535647250712,0.0004681535647250712,CT_active_infernos,True
lag_00__armor_diff,0.0004658742400351912,0.0004658742400351912,armor_diff,False
lag_00__T_macro_OTHER,-0.0004644562432076782,0.0004644562432076782,T_macro_OTHER,False
lag_08__CT_place_UPPERPARK,-0.0004642715211957693,0.0004642715211957693,CT_place_UPPERPARK,False
lag_11__CT_place_SNIPERSNEST,0.0004640774568542838,0.0004640774568542838,CT_place_SNIPERSNEST,False
lag_00__equip_diff,0.00046175532042980194,0.00046175532042980194,equip_diff,False
lag_02__T_place_FOUNTAIN,-0.00045713174040429294,0.00045713174040429294,T_place_FOUNTAIN,False
lag_00__T_hp_sum,-0.00045408366713672876,0.00045408366713672876,T_hp_sum,False
lag_06__CT_walking_count,0.00045310286805033684,0.00045310286805033684,CT_walking_count,False
lag_05__CT_place_UPPERPARK,-0.00045170722296461463,0.00045170722296461463,CT_place_UPPERPARK,False
lag_01__T5__flash_duration,-0.0004497004847507924,0.0004497004847507924,T5__flash_duration,True
lag_14__CT_place_BACKOFA,0.0004492912848945707,0.0004492912848945707,CT_place_BACKOFA,False
lag_00__T1__alive,-0.0004490682331379503,0.0004490682331379503,T1__alive,False
lag_14__T_place_TUNNELS,0.0004450890119187534,0.0004450890119187534,T_place_TUNNELS,False
lag_00__T_unique_places,-0.0004448200052138418,0.0004448200052138418,T_unique_places,False
lag_00__T_scoped_count,-0.0004440821358002722,0.0004440821358002722,T_scoped_count,False
lag_00__T1__hp,-0.000441963376943022,0.000441963376943022,T1__hp,False
lag_01__CT2__hp,-0.00044042995432391763,0.00044042995432391763,CT2__hp,False
lag_07__T2__flash,-0.0004395180440042168,0.0004395180440042168,T2__flash,True
lag_09__CT2__is_walking,-0.0004393315757624805,0.0004393315757624805,CT2__is_walking,False
lag_04__CT4__duck_amount,0.0004373209085315466,0.0004373209085315466,CT4__duck_amount,False
lag_05__T5__shots_fired,0.00043618318159133196,0.00043618318159133196,T5__shots_fired,False
lag_06__T_flashed_players,0.00043508128146640956,0.00043508128146640956,T_flashed_players,False
lag_06__CT1__alive,-0.00043491992983035743,0.00043491992983035743,CT1__alive,False
lag_02__T_shots_fired_sum,0.0004343126493040472,0.0004343126493040472,T_shots_fired_sum,False
lag_08__CT_place_BRIDGE,0.0004337028367444873,0.0004337028367444873,CT_place_BRIDGE,False
lag_15__T5__shots_fired,0.0004322016902733594,0.0004322016902733594,T5__shots_fired,False
lag_06__CT4__is_walking,0.00043200256186537445,0.00043200256186537445,CT4__is_walking,False
lag_00__T_helmet_count,-0.00043161920621059835,0.00043161920621059835,T_helmet_count,False
lag_06__T4__duck_amount,-0.0004293470992706716,0.0004293470992706716,T4__duck_amount,False
lag_04__CT_flashed_players,0.00042719178600236773,0.00042719178600236773,CT_flashed_players,False
lag_05__T_place_TSTAIRS,0.00042662303894758224,0.00042662303894758224,T_place_TSTAIRS,False
lag_14__CT_place_STAIRS,-0.00042623039917089045,0.00042623039917089045,CT_place_STAIRS,False
lag_14__CT4__is_walking,0.00042536421096883714,0.00042536421096883714,CT4__is_walking,False
lag_02__T_place_TSTAIRS,-0.00042371079325675964,0.00042371079325675964,T_place_TSTAIRS,False
lag_12__T2__is_walking,0.0004229378537274897,0.0004229378537274897,T2__is_walking,False
lag_00__CT2__flash_duration,0.00042197457514703274,0.00042197457514703274,CT2__flash_duration,True
lag_00__T1__armor,-0.00042124101310037076,0.00042124101310037076,T1__armor,False
lag_01__CT2__is_walking,-0.0004178467788733542,0.0004178467788733542,CT2__is_walking,False
lag_06__T4__is_scoped,0.000417272443883121,0.000417272443883121,T4__is_scoped,False
lag_15__T_place_UPPERPARK,0.00041673638042993844,0.00041673638042993844,T_place_UPPERPARK,False
lag_02__T_place_LOWERPARK,0.00041597362724132836,0.00041597362724132836,T_place_LOWERPARK,False
lag_02__T4__is_scoped,0.0004148551379330456,0.0004148551379330456,T4__is_scoped,False
lag_00__CT5__is_walking,-0.00041382573544979095,0.00041382573544979095,CT5__is_walking,False
lag_14__T_place_TSTAIRS,-0.0004131056193728,0.0004131056193728,T_place_TSTAIRS,False
lag_09__T2__is_walking,-0.0004130633606109768,0.0004130633606109768,T2__is_walking,False
lag_08__T4__is_scoped,-0.0004123619291931391,0.0004123619291931391,T4__is_scoped,False
lag_03__T_place_CONNECTOR,-0.0004110723384656012,0.0004110723384656012,T_place_CONNECTOR,False
lag_00__T1__molly,-0.00041066802805289626,0.00041066802805289626,T1__molly,True
lag_05__CT_flashed_players,0.0004104094405192882,0.0004104094405192882,CT_flashed_players,False
lag_07__CT_walking_count,-0.00040883690235204995,0.00040883690235204995,CT_walking_count,False
lag_06__T_place_TUNNELS,-0.0004087918496225029,0.0004087918496225029,T_place_TUNNELS,False
lag_05__T_place_LOWERPARK,0.00040811239159666,0.00040811239159666,T_place_LOWERPARK,False
lag_06__T_duck_amount_mean,-0.0004048456030432135,0.0004048456030432135,T_duck_amount_mean,False
lag_02__T5__shots_fired,0.00040471888496540487,0.00040471888496540487,T5__shots_fired,False
lag_06__CT1__hp,-0.0004037313046865165,0.0004037313046865165,CT1__hp,False
lag_03__CT2__is_walking,0.00040176446782425046,0.00040176446782425046,CT2__is_walking,False
lag_11__T_shots_fired_sum,-0.0004013352154288441,0.0004013352154288441,T_shots_fired_sum,False
lag_00__T1__smoke,-0.00040029932279139757,0.00040029932279139757,T1__smoke,True
lag_00__T5__shots_fired,0.0003992300480604172,0.0003992300480604172,T5__shots_fired,False
lag_04__T5__flash_duration,0.00039885335718281567,0.00039885335718281567,T5__flash_duration,True
lag_01__CT_place_RESTROOM,0.00039833280607126653,0.00039833280607126653,CT_place_RESTROOM,False
lag_02__CT_place_RESTROOM,0.00039792340248823166,0.00039792340248823166,CT_place_RESTROOM,False
lag_00__T4__has_bomb,-0.0003971905680373311,0.0003971905680373311,T4__has_bomb,False
lag_01__T2__is_walking,-0.00039674335857853293,0.00039674335857853293,T2__is_walking,False
lag_06__CT1__armor,-0.0003951797552872449,0.0003951797552872449,CT1__armor,False
lag_11__T2__duck_amount,0.0003951299877371639,0.0003951299877371639,T2__duck_amount,False
lag_14__T_flashed_players,0.0003941445902455598,0.0003941445902455598,T_flashed_players,False
lag_08__T_scoped_count,-0.0003937804140150547,0.0003937804140150547,T_scoped_count,False
lag_13__CT_flashed_players,0.00039335660403594375,0.00039335660403594375,CT_flashed_players,False
lag_06__T_walking_count,-0.0003920204471796751,0.0003920204471796751,T_walking_count,False
lag_07__T_flashed_players,-0.0003909914521500468,0.0003909914521500468,T_flashed_players,False
lag_06__CT_flash_duration_sum,0.00038933518226258457,0.00038933518226258457,CT_flash_duration_sum,True
lag_10__T4__flash_duration,0.0003880804870277643,0.0003880804870277643,T4__flash_duration,True
lag_09__T_place_CANAL,-0.00038805074291303754,0.00038805074291303754,T_place_CANAL,False
lag_02__T_velocity_mean,-0.000387523730751127,0.000387523730751127,T_velocity_mean,False
lag_14__CT_place_BRIDGE,0.00038697809213772416,0.00038697809213772416,CT_place_BRIDGE,False
lag_00__T1__has_helmet,-0.00038639866397716105,0.00038639866397716105,T1__has_helmet,False
lag_15__CT_walking_count,-0.00038607983151450753,0.00038607983151450753,CT_walking_count,False
lag_00__CT3__is_walking,-0.0003853856469504535,0.0003853856469504535,CT3__is_walking,False
lag_05__T_flashed_players,0.00038276321720331907,0.00038276321720331907,T_flashed_players,False
lag_10__T_velocity_mean,-0.00038233690429478884,0.00038233690429478884,T_velocity_mean,False
lag_00__T3__alive,-0.00038138445233926177,0.00038138445233926177,T3__alive,False
lag_14__CT4__is_scoped,0.00038071407470852137,0.00038071407470852137,CT4__is_scoped,False
lag_00__T_place_LOWERPARK,-0.0003773999633267522,0.0003773999633267522,T_place_LOWERPARK,False
lag_03__CT_walking_count,0.0003772409982047975,0.0003772409982047975,CT_walking_count,False
lag_07__T2__is_walking,0.000375977047951892,0.000375977047951892,T2__is_walking,False
lag_06__T2__duck_amount,-0.00037076507578603923,0.00037076507578603923,T2__duck_amount,False
lag_15__CT_place_BACKOFA,-0.0003700414963532239,0.0003700414963532239,CT_place_BACKOFA,False
lag_08__T_place_TUNNELS,-0.00036986268241889775,0.00036986268241889775,T_place_TUNNELS,False
lag_07__T4__is_walking,-0.0003693952166941017,0.0003693952166941017,T4__is_walking,False
lag_07__CT4__duck_amount,-0.0003693527542054653,0.0003693527542054653,CT4__duck_amount,False
lag_11__CT_B_site_active_smokes,0.0003681363305076957,0.0003681363305076957,CT_B_site_active_smokes,True
lag_06__T4__flash_duration,0.0003676670603454113,0.0003676670603454113,T4__flash_duration,True
lag_11__CT3__is_walking,0.0003661196678876877,0.0003661196678876877,CT3__is_walking,False
lag_00__T3__is_walking,-0.0003657674533315003,0.0003657674533315003,T3__is_walking,False
lag_00__CT_place_UPPERPARK,-0.00036481639835983515,0.00036481639835983515,CT_place_UPPERPARK,False
lag_07__CT5__is_walking,-0.0003640417126007378,0.0003640417126007378,CT5__is_walking,False
lag_08__CT2__is_walking,0.0003618104092311114,0.0003618104092311114,CT2__is_walking,False
lag_03__T_place_LOWERPARK,0.0003601927310228348,0.0003601927310228348,T_place_LOWERPARK,False
lag_12__CT4__is_walking,-0.0003597559698391706,0.0003597559698391706,CT4__is_walking,False
lag_12__T_place_TUNNELS,-0.0003595107118599117,0.0003595107118599117,T_place_TUNNELS,False
lag_00__T4__alive,-0.0003590864362195134,0.0003590864362195134,T4__alive,False
lag_08__T_place_ALLEY,-0.00035652806400321424,0.00035652806400321424,T_place_ALLEY,False
lag_07__T3__is_walking,-0.00035614229273051023,0.00035614229273051023,T3__is_walking,False
lag_08__CT_scoped_count,-0.00035604226286523044,0.00035604226286523044,CT_scoped_count,False
lag_14__T4__is_scoped,-0.00035494446638040245,0.00035494446638040245,T4__is_scoped,False
lag_01__T_place_ALLEY,-0.0003549303219188005,0.0003549303219188005,T_place_ALLEY,False
lag_07__CT_place_RESTROOM,0.00035258318530395627,0.00035258318530395627,CT_place_RESTROOM,False
lag_00__T4__hp,-0.0003522737242747098,0.0003522737242747098,T4__hp,False
lag_10__T5__shots_fired,0.00035146001027897,0.00035146001027897,T5__shots_fired,False
lag_12__CT_place_CANAL,-0.0003513390838634223,0.0003513390838634223,CT_place_CANAL,False
lag_10__T_place_FOUNTAIN,0.00034963179496116936,0.00034963179496116936,T_place_FOUNTAIN,False
lag_01__CT_kills_last_3s,0.0003492497780825943,0.0003492497780825943,CT_kills_last_3s,False
lag_09__T3__is_walking,0.000348648929502815,0.000348648929502815,T3__is_walking,False
lag_14__T5__shots_fired,0.00034688611049205065,0.00034688611049205065,T5__shots_fired,False
lag_14__T3__flash_duration,0.00034639291698113084,0.00034639291698113084,T3__flash_duration,True
lag_11__T_place_LOWERPARK,0.00034553822479210794,0.00034553822479210794,T_place_LOWERPARK,False
lag_10__CT_flashed_players,0.00034462063922546804,0.00034462063922546804,CT_flashed_players,False
lag_03__CT_place_UPPERPARK,-0.00034457939909771085,0.00034457939909771085,CT_place_UPPERPARK,False
lag_09__T5__shots_fired,0.00034434912959113717,0.00034434912959113717,T5__shots_fired,False
lag_11__CT_place_WALKWAY,0.0003434521204326302,0.0003434521204326302,CT_place_WALKWAY,False
lag_12__CT2__flash_duration,0.00034319862606935203,0.00034319862606935203,CT2__flash_duration,True
lag_00__T3__smoke,-0.00034258223604410887,0.00034258223604410887,T3__smoke,True
lag_03__T_place_CANAL,0.0003424535971134901,0.0003424535971134901,T_place_CANAL,False
lag_02__T3__is_walking,-0.0003412675578147173,0.0003412675578147173,T3__is_walking,False
lag_02__CT_place_BACKOFA,0.00034010561648756266,0.00034010561648756266,CT_place_BACKOFA,False
lag_08__T2__flash,-0.00034005381166934967,0.00034005381166934967,T2__flash,True
lag_15__T_place_CANAL,-0.0003397783439140767,0.0003397783439140767,T_place_CANAL,False
lag_11__CT_place_WATER,-0.00033963521127589047,0.00033963521127589047,CT_place_WATER,False
lag_08__CT_place_CANAL,-0.00033909102785401046,0.00033909102785401046,CT_place_CANAL,False
lag_02__T5__duck_amount,-0.00033870694460347295,0.00033870694460347295,T5__duck_amount,False
lag_01__CT5__is_walking,0.00033851226908154786,0.00033851226908154786,CT5__is_walking,False
lag_08__CT4__is_walking,-0.00033769599394872785,0.00033769599394872785,CT4__is_walking,False
lag_01__T5__is_walking,-0.00033654150320217013,0.00033654150320217013,T5__is_walking,False
lag_08__T_flashed_players,-0.00033565404010005295,0.00033565404010005295,T_flashed_players,False
lag_00__T4__armor,-0.00033481657737866044,0.00033481657737866044,T4__armor,False
lag_06__CT1__has_helmet,-0.0003345186705701053,0.0003345186705701053,CT1__has_helmet,False
lag_01__CT_place_CANAL,-0.00033335856278426945,0.00033335856278426945,CT_place_CANAL,False
lag_08__active_infernos_total,0.00033303757663816214,0.00033303757663816214,active_infernos_total,True
lag_12__CT_flashed_players,0.0003323857963550836,0.0003323857963550836,CT_flashed_players,False
lag_15__T5__duck_amount,-0.00033178654848597944,0.00033178654848597944,T5__duck_amount,False
lag_00__T3__has_helmet,-0.00033018956310115755,0.00033018956310115755,T3__has_helmet,False
lag_15__T_place_ALLEY,0.000328319234540686,0.000328319234540686,T_place_ALLEY,False
lag_13__T_B_site_active_infernos,-0.0003257000062149018,0.0003257000062149018,T_B_site_active_infernos,True
lag_15__CT_place_UPPERPARK,-0.00032461414230056107,0.00032461414230056107,CT_place_UPPERPARK,False
lag_11__T2__shots_fired,-0.0003244169638492167,0.0003244169638492167,T2__shots_fired,False
lag_06__T2__shots_fired,-0.000324131891829893,0.000324131891829893,T2__shots_fired,False
lag_08__CT_flashed_players,0.00032118105445988476,0.00032118105445988476,CT_flashed_players,False
lag_13__CT_place_UNDERA,-0.0003199468774255365,0.0003199468774255365,CT_place_UNDERA,False
lag_10__CT5__is_walking,0.00031970193958841264,0.00031970193958841264,CT5__is_walking,False
lag_00__T4__molly,-0.0003184911620337516,0.0003184911620337516,T4__molly,True
lag_00__T3__armor,-0.00031562717049382627,0.00031562717049382627,T3__armor,False
lag_00__CT2__hp,-0.00031555286841467023,0.00031555286841467023,CT2__hp,False
lag_13__CT4__molly,-0.00031467576627619565,0.00031467576627619565,CT4__molly,True
lag_13__CT_walking_count,-0.0003140861517749727,0.0003140861517749727,CT_walking_count,False
lag_03__kill_diff_last_3s,0.0003127896343357861,0.0003127896343357861,kill_diff_last_3s,False
lag_11__T5__shots_fired,0.000312336313072592,0.000312336313072592,T5__shots_fired,False
