feature,block,rows,non_null,zero,nonzero,nonzero_ratio,unique_count,unique_overflow,min,max,mean,std,constant,rare_nonzero,forbidden,leak_suspicious
CT_place_SIDEALLEY,position,3734887,3734887,3726507,8380,0.0022437091135555105,5.0,False,0.0,4.0,0.002475576905004087,0.054807562218522156,False,False,False,False
CT_place_SIDEENTRANCE,position,3734887,3734887,3581795,153092,0.04098972740005253,6.0,False,0.0,5.0,0.04830454040510462,0.24843082120647036,False,False,False,False
CT_place_SIDEHALL,position,3734887,3734887,3599899,134988,0.036142458928476284,6.0,False,0.0,5.0,0.04243341230939517,0.23377763708946556,False,False,False,False
CT_place_SNIPERSNEST,position,3734887,3734887,3624853,110034,0.02946113229128485,5.0,False,0.0,4.0,0.031496802982258904,0.1867181155293048,False,False,False,False
CT_place_SQUEAKY,position,3734887,3734887,3716668,18219,0.004878059229101175,5.0,False,0.0,4.0,0.005133756389416868,0.07519400035978031,False,False,False,False
CT_place_STAIRS,position,3734887,3734887,3680292,54595,0.014617577452811826,5.0,False,0.0,4.0,0.015253473532130959,0.12848501968854542,False,False,False,False
CT_place_STORAGEROOM,position,3734887,3734887,3728579,6308,0.001688939986671618,5.0,False,0.0,4.0,0.001849587417236452,0.04674540107983085,False,False,False,False
CT_place_TMAIN,position,3734887,3734887,3711641,23246,0.006224016951516873,5.0,False,0.0,4.0,0.0068532193878958056,0.09024361682183966,False,False,False,False
CT_place_TOPOFMID,position,3734887,3734887,3543666,191221,0.05119860386673011,6.0,False,0.0,5.0,0.05988186523447697,0.27557115191643256,False,False,False,False
CT_place_TRAMP,position,3734887,3734887,3717345,17542,0.004696795378280521,4.0,False,0.0,3.0,0.00496828953593509,0.07422681511452339,False,False,False,False
CT_place_TROPHY,position,3734887,3734887,3720772,14115,0.0037792308040377125,6.0,False,0.0,5.0,0.004033321490047758,0.06770627177521696,False,False,False,False
CT_place_TRUCK,position,3734887,3734887,3647268,87619,0.023459612031100273,4.0,False,0.0,3.0,0.023837936730080455,0.15503540804063887,False,False,False,False
CT_place_TSIDELOWER,position,3734887,3734887,3718721,16166,0.004328377270851835,5.0,False,0.0,4.0,0.004682872600964902,0.07361521023154148,False,False,False,False
CT_place_TSIDEUPPER,position,3734887,3734887,3685857,49030,0.013127572534322993,6.0,False,0.0,5.0,0.014615703232788569,0.13303194632914148,False,False,False,False
CT_place_TSPAWN,position,3734887,3734887,3692805,42082,0.01126727528838222,6.0,False,0.0,5.0,0.013241632210024026,0.13358123360501142,False,False,False,False
CT_place_TSTAIRS,position,3734887,3734887,3730926,3961,0.0010605407874455105,6.0,False,0.0,5.0,0.001149164619973777,0.037893778286101874,False,False,False,False
CT_place_TUNNEL,position,3734887,3734887,3724941,9946,0.0026629989073297263,6.0,False,0.0,5.0,0.0030239201346653863,0.06226059557173603,False,False,False,False
CT_place_TUNNELS,position,3734887,3734887,3464496,270391,0.07239603232975991,6.0,False,0.0,5.0,0.08534046679323899,0.32675021477287824,False,False,False,False
CT_place_TUNNELSTAIRS,position,3734887,3734887,3719957,14930,0.003997443563888278,5.0,False,0.0,4.0,0.00432918050800466,0.0709989367650569,False,False,False,False
CT_place_UNDERA,position,3734887,3734887,3524369,210518,0.056365292979412764,6.0,False,0.0,5.0,0.0723625641150589,0.32733681245658935,False,False,False,False
CT_place_UNDERPASS,position,3734887,3734887,3635412,99475,0.026634005259061386,5.0,False,0.0,4.0,0.027849035325566745,0.17245195972485527,False,False,False,False
CT_place_UNKNOWN,position,3734887,3734887,3729329,5558,0.001488130698465576,6.0,False,0.0,5.0,0.004875917263360311,0.1423690314431936,False,False,False,False
CT_place_UPPERPARK,position,3734887,3734887,3691242,43645,0.01168576184500361,5.0,False,0.0,4.0,0.014131083483917988,0.14049484182135394,False,False,False,False
CT_place_UPPERTUNNEL,position,3734887,3734887,3698799,36088,0.00966240745703953,6.0,False,0.0,5.0,0.01189246153899703,0.13038578694383854,False,False,False,False
CT_place_VENDING,position,3734887,3734887,3724146,10741,0.002875856752828131,5.0,False,0.0,4.0,0.0030450720463564224,0.058345674132857586,False,False,False,False
CT_place_VENTS,position,3734887,3734887,3685918,48969,0.013111240045548901,4.0,False,0.0,3.0,0.013528120127864645,0.11917620304778517,False,False,False,False
CT_place_WALKWAY,position,3734887,3734887,3625690,109197,0.029237029125646907,6.0,False,0.0,5.0,0.03346928568387745,0.20371969028643805,False,False,False,False
CT_place_WATER,position,3734887,3734887,3667761,67126,0.01797269904015838,5.0,False,0.0,4.0,0.020978947957461632,0.16455796574395706,False,False,False,False
CT_round_start_equip_sum,economy,3734887,3734887,189,3734698,0.999949396059372,568.0,False,0.0,30450.0,6607.675653908673,6815.813661682396,False,False,False,False
CT_scoped_count,other,3734887,3734887,2736410,998477,0.26733794088013907,4.0,False,0.0,3.0,0.2763130450800787,0.46686860814125036,False,False,False,False
CT_shots_fired_sum,combat,3734887,3734887,3540572,194315,0.05202700911700943,52.0,False,0.0,53.0,0.2378122818709107,1.4393852596424104,False,False,False,False
CT_spread_xy,position,3734887,3734887,296467,3438420,0.9206222303378924,,True,0.0,3076.77099609375,780.7828326502288,430.0352874428251,False,False,False,False
CT_start_balance_sum,economy,3734887,3734887,40531,3694356,0.9891479983196279,983.0,False,0.0,70950.0,6958.746141449527,8579.271457788787,False,False,False,False
CT_unique_places,position,3734887,3734887,0,3734887,1.0,5.0,False,1.0,5.0,3.053110040544734,1.2511308913232286,False,False,False,False
CT_velocity_mean,other,3734887,3734887,85857,3649030,0.9770121559233251,,True,0.0,1213.8284631544389,115.22271350948051,67.99253881436091,False,False,False,False
CT_walking_count,other,3734887,3734887,1314077,2420810,0.6481615106427584,6.0,False,0.0,5.0,1.153879622060855,1.1142711994715915,False,False,False,False
T1__X,position,3734887,3734887,0,3734887,1.0,,True,-3959.96875,3483.302734375,-76.61230017902317,1039.968898167396,False,False,False,False
T1__Y,position,3734887,3734887,0,3734887,1.0,,True,-3412.863525390625,3593.97265625,-32.32773309489381,1221.0511165818182,False,False,False,False
T1__alive,state,3734887,3734887,814770,2920117,0.7818488216644841,2.0,False,0.0,1.0,0.7818488216644841,0.41299060731007164,False,False,False,False
T1__armor,state,3734887,3734887,1107850,2627037,0.703377906747915,99.0,False,0.0,100.0,65.6832450352581,44.027273329705565,False,False,False,False
T1__duck_amount,player_slot_numeric,3734887,3734887,3295932,438955,0.11752832147264429,,True,0.0,1.0,0.0829093966462718,0.2553965229917655,False,False,False,False
T1__has_bomb,objective,3734887,3734887,3201225,533662,0.14288571515015047,2.0,False,0.0,1.0,0.14288571515015047,0.34995626520492606,False,False,False,False
T1__has_helmet,utility,3734887,3734887,1344216,2390671,0.6400919224597692,2.0,False,0.0,1.0,0.6400919224597692,0.4799731797314575,False,False,False,False
T1__hp,state,3734887,3734887,814770,2920117,0.7818488216644841,101.0,False,0.0,100.0,71.49522729871077,41.96297387945492,False,False,False,False
T1__is_scoped,player_slot_numeric,3734887,3734887,3616716,118171,0.031639779195461605,2.0,False,0.0,1.0,0.031639779195461605,0.17503914867230141,False,False,False,False
T1__is_walking,player_slot_numeric,3734887,3734887,2766157,968730,0.25937330901845224,2.0,False,0.0,1.0,0.25937330901845224,0.4382907660301215,False,False,False,False
T1__shots_fired,combat,3734887,3734887,3305614,429273,0.1149360074347631,34.0,False,0.0,35.0,0.43943337509274044,1.6731703905904216,False,False,False,False
T2__X,position,3734887,3734887,2,3734885,0.9999994645085648,,True,-3959.97216796875,3497.326171875,-72.0684764022571,1045.3131905742996,False,False,False,False
T2__Y,position,3734887,3734887,2,3734885,0.9999994645085648,,True,-3358.221435546875,3593.971923828125,-21.22928257516699,1242.689634725632,False,False,False,False
T2__alive,state,3734887,3734887,837360,2897527,0.7758004459037181,2.0,False,0.0,1.0,0.7758004459037181,0.4170540900642388,False,False,False,False
T2__armor,state,3734887,3734887,1094665,2640222,0.7069081340345772,101.0,False,0.0,100.0,66.03237393795314,43.87648341728133,False,False,False,False
T2__duck_amount,player_slot_numeric,3734887,3734887,3267082,467805,0.1252527854256367,,True,0.0,1.0,0.08766785712826383,0.26155294315501615,False,False,False,False
T2__has_bomb,objective,3734887,3734887,3301295,433592,0.11609240118911228,2.0,False,0.0,1.0,0.11609240118911228,0.3203356920095831,False,False,False,False
T2__has_helmet,utility,3734887,3734887,1326518,2408369,0.6448304861699966,2.0,False,0.0,1.0,0.6448304861699966,0.478564656316952,False,False,False,False
T2__hp,state,3734887,3734887,837360,2897527,0.7758004459037181,101.0,False,0.0,100.0,70.71487276589626,42.22569602508533,False,False,False,False
T2__is_scoped,player_slot_numeric,3734887,3734887,3686183,48704,0.013040287430382767,2.0,False,0.0,1.0,0.013040287430382767,0.11344707283185304,False,False,False,False
T2__is_walking,player_slot_numeric,3734887,3734887,2785669,949218,0.25414905457648385,2.0,False,0.0,1.0,0.25414905457648385,0.4353818009912257,False,False,False,False
T2__shots_fired,combat,3734887,3734887,3288487,446400,0.11952168834023627,35.0,False,0.0,35.0,0.4547149619252202,1.6996207870657716,False,False,False,False
T3__X,position,3734887,3734887,14,3734873,0.9999962515599535,,True,-3959.97265625,3497.97216796875,-105.91881890608438,1063.4752254525442,False,False,False,False
T3__Y,position,3734887,3734887,14,3734873,0.9999962515599535,,True,-3283.863525390625,3593.9716796875,-24.37393353613004,1219.6305087158778,False,False,False,False
T3__alive,state,3734887,3734887,816589,2918298,0.781361792204155,2.0,False,0.0,1.0,0.781361792204155,0.41332256397112643,False,False,False,False
T3__armor,state,3734887,3734887,1043149,2691738,0.7207013224228739,100.0,False,0.0,100.0,67.20819344735196,43.27026861038598,False,False,False,False
T3__duck_amount,player_slot_numeric,3734887,3734887,3259335,475552,0.12732701149994632,,True,0.0,1.0,0.09025366627467453,0.2652203554749236,False,False,False,False
T3__has_bomb,objective,3734887,3734887,3312103,422784,0.11319860547320441,2.0,False,0.0,1.0,0.11319860547320441,0.3168354165684863,False,False,False,False
T3__has_helmet,utility,3734887,3734887,1312432,2422455,0.6486019523482237,2.0,False,0.0,1.0,0.6486019523482237,0.47740701687165876,False,False,False,False
T3__hp,state,3734887,3734887,816589,2918298,0.781361792204155,101.0,False,0.0,100.0,71.09251872948231,41.95798790245163,False,False,False,False
T3__is_scoped,player_slot_numeric,3734887,3734887,3641801,93086,0.024923377869263515,2.0,False,0.0,1.0,0.024923377869263515,0.15589163898313926,False,False,False,False
T3__is_walking,player_slot_numeric,3734887,3734887,2816644,918243,0.2458556309735743,2.0,False,0.0,1.0,0.2458556309735743,0.430593357696284,False,False,False,False
T3__shots_fired,combat,3734887,3734887,3305313,429574,0.11501659889576311,32.0,False,0.0,33.0,0.43653181475102193,1.6513350227187384,False,False,False,False
T4__X,position,3734887,3734887,1,3734886,0.9999997322542824,,True,-3959.97119140625,3497.880615234375,-109.76296892218033,1045.4895898269654,False,False,False,False
T4__Y,position,3734887,3734887,0,3734887,1.0,,True,-3361.164794921875,3593.969970703125,-8.346542688212285,1238.1748140302395,False,False,False,False
T4__alive,state,3734887,3734887,782339,2952548,0.790532083032231,2.0,False,0.0,1.0,0.790532083032231,0.40692887428757485,False,False,False,False
T4__armor,state,3734887,3734887,1071882,2663005,0.7130081847188415,100.0,False,0.0,100.0,66.57461470721871,43.642584163909525,False,False,False,False
T4__duck_amount,player_slot_numeric,3734887,3734887,3264857,470030,0.12584851964731464,,True,0.0,1.0,0.09222317720909655,0.27044290052578385,False,False,False,False
T4__has_bomb,objective,3734887,3734887,3132113,602774,0.16139015718547844,2.0,False,0.0,1.0,0.16139015718547844,0.3678904379691391,False,False,False,False
T4__has_helmet,utility,3734887,3734887,1332074,2402813,0.6433428909629663,2.0,False,0.0,1.0,0.6433428909629663,0.479012333463742,False,False,False,False
T4__hp,state,3734887,3734887,782339,2952548,0.790532083032231,101.0,False,0.0,100.0,72.33207698117775,41.47985865738145,False,False,False,False
T4__is_scoped,player_slot_numeric,3734887,3734887,3552902,181985,0.048725704418902095,2.0,False,0.0,1.0,0.048725704418902095,0.21529400862026765,False,False,False,False
T4__is_walking,player_slot_numeric,3734887,3734887,2799439,935448,0.2504621960450209,2.0,False,0.0,1.0,0.2504621960450209,0.43327922220818116,False,False,False,False
T4__shots_fired,combat,3734887,3734887,3343728,391159,0.10473114715384964,34.0,False,0.0,35.0,0.39955184721786763,1.618769714538495,False,False,False,False
T5__X,position,3734887,3734887,100,3734787,0.9999732254282392,,True,-3959.97119140625,3497.967041015625,-98.80310675690602,1062.856125103855,False,False,False,False
T5__Y,position,3734887,3734887,100,3734787,0.9999732254282392,,True,-3275.978759765625,3593.972412109375,-34.97536300815857,1237.901667527041,False,False,False,False
T5__alive,state,3734887,3734887,795550,2939337,0.786994894356911,2.0,False,0.0,1.0,0.786994894356911,0.40943122818498534,False,False,False,False
T5__armor,state,3734887,3734887,1042949,2691938,0.7207548715663954,99.0,False,0.0,100.0,67.34660031213795,43.29734549179347,False,False,False,False
T5__duck_amount,player_slot_numeric,3734887,3734887,3272742,462145,0.12373734466397511,,True,0.0,1.0,0.0881880437978399,0.2633634983593575,False,False,False,False
T5__has_bomb,objective,3734887,3734887,3231709,503178,0.13472375469458647,2.0,False,0.0,1.0,0.13472375469458647,0.3414282715528686,False,False,False,False
T5__has_helmet,utility,3734887,3734887,1321287,2413600,0.6462310640188044,2.0,False,0.0,1.0,0.6462310640188044,0.4781385530533261,False,False,False,False
T5__hp,state,3734887,3734887,795514,2939373,0.7870045332027448,101.0,False,0.0,100.0,72.03787397048424,41.66959652890598,False,False,False,False
T5__is_scoped,player_slot_numeric,3734887,3734887,3562783,172104,0.0460801089832169,2.0,False,0.0,1.0,0.0460801089832169,0.20965860950438395,False,False,False,False
T5__is_walking,player_slot_numeric,3734887,3734887,2813125,921762,0.24679782815383705,2.0,False,0.0,1.0,0.24679782815383705,0.43114807221230406,False,False,False,False
T5__shots_fired,combat,3734887,3734887,3324503,410384,0.10987855857486452,33.0,False,0.0,34.0,0.41899527348484705,1.6265938551729693,False,False,False,False
T_alive,state,3734887,3734887,51018,3683869,0.9863401489790722,6.0,False,0.0,5.0,3.916535359704323,1.3684232110728125,False,False,False,False
T_armor_sum,state,3734887,3734887,227878,3507009,0.9389866413629114,497.0,False,0.0,500.0,332.8450274399199,153.09993798479553,False,False,False,False
T_bomb_carrier_alive,state,3734887,3734887,1239035,2495852,0.6682536847835021,2.0,False,0.0,1.0,0.6682536847835021,0.4708404162312045,False,False,False,False
T_bomb_zone_count,objective,3734887,3734887,3621216,113671,0.03043492346622535,2.0,False,0.0,1.0,0.03043492346622535,0.1717807873419794,False,False,False,False
T_burning_players,other,3734887,3734887,3312440,422447,0.1131083751663705,6.0,False,0.0,5.0,0.1317507062462666,0.3946701482689987,False,False,False,False
T_cash_spent_round_sum,economy,3734887,3734887,91537,3643350,0.9754913602473113,609.0,False,0.0,40150.0,11429.835936134079,7340.821252774545,False,False,False,False
T_closest_enemy_dist,position,3734887,3734887,51018,3683869,0.9863401489790722,,True,0.0,5856.751332323953,1256.2378779774247,741.8525644071944,False,False,False,False
T_damage_last_5s,combat,3734887,3734887,2934902,799985,0.21419255790068079,453.0,False,0.0,507.0,16.653122303298602,41.70481716874339,False,False,False,False
T_duck_amount_mean,other,3734887,3734887,2508264,1226623,0.32842305536954663,,True,0.0,1.0,0.09328215097134505,0.1719432136506211,False,False,False,False
T_equip_value_sum,economy,3734887,3734887,51207,3683680,0.9862895450384442,627.0,False,0.0,35100.0,16262.474942347653,8508.443103634929,False,False,False,False
T_flashed_players,utility,3734887,3734887,3401897,332990,0.08915664650630661,6.0,False,0.0,5.0,0.14162490056593413,0.5182357136819207,False,False,False,False
T_helmet_count,utility,3734887,3734887,534990,3199897,0.856758718536866,6.0,False,0.0,5.0,3.22309831595976,1.8228950370364883,False,False,False,False
T_hp_sum,state,3734887,3734887,51018,3683869,0.9863401489790722,501.0,False,0.0,500.0,357.6714229908428,150.07939328897098,False,False,False,False
T_kills_last_3s,combat,3734887,3734887,3439677,295210,0.07904121329507426,6.0,False,0.0,5.0,0.08802783056087105,0.31564642095103557,False,False,False,False
T_macro_A,position,3734887,3734887,3277421,457466,0.12248456245128701,6.0,False,0.0,5.0,0.19825901024582537,0.5999169572448625,False,False,False,False
T_macro_B,position,3734887,3734887,3319122,415765,0.11131929828131347,6.0,False,0.0,5.0,0.20158682176997592,0.6407038595668122,False,False,False,False
T_macro_MID,position,3734887,3734887,2672570,1062317,0.28443082749223736,6.0,False,0.0,5.0,0.5151877419584582,0.9728866759155593,False,False,False,False
T_macro_OTHER,utility,3734887,3734887,336121,3398766,0.9100050416518626,6.0,False,0.0,5.0,3.0015017857300634,1.694017258395777,False,False,False,False
T_mean_X,position,3734887,3734887,51018,3683869,0.9863401489790722,,True,-3959.9697265625,3432.9208984375,-92.14466628696417,935.9531667330308,False,False,False,False
T_mean_Y,position,3734887,3734887,51018,3683869,0.9863401489790722,,True,-3233.199951171875,3593.96875,-15.98917324306846,1135.914408812907,False,False,False,False
T_money_sum,economy,3734887,3734887,65803,3669084,0.9823815285442371,1085.0,False,0.0,66550.0,7388.459436657655,8794.583876313134,False,False,False,False
T_place_ADMIN,position,3734887,3734887,3728986,5901,0.0015799674796051393,6.0,False,0.0,5.0,0.0018889460377248361,0.05144230992124572,False,False,False,False
T_place_ALLEY,position,3734887,3734887,3624887,110000,0.029452028936886178,6.0,False,0.0,5.0,0.03713740201510782,0.23603098581082194,False,False,False,False
T_place_APARTMENTS,position,3734887,3734887,3401144,333743,0.08935825903166549,6.0,False,0.0,5.0,0.12169096414429674,0.43687976683099705,False,False,False,False
T_place_ARAMP,position,3734887,3734887,3709172,25715,0.006885081128291164,5.0,False,0.0,4.0,0.008536268968780045,0.11052173576268502,False,False,False,False
T_place_ARCH,position,3734887,3734887,3715464,19423,0.005200425073101275,6.0,False,0.0,5.0,0.007013866818460639,0.10748627167727236,False,False,False,False
T_place_BACKALLEY,position,3734887,3734887,3567761,167126,0.04474727080096399,6.0,False,0.0,5.0,0.06274942187005926,0.3305556018795705,False,False,False,False
T_place_BACKOFB,position,3734887,3734887,3628851,106036,0.028390684912287842,6.0,False,0.0,5.0,0.05406508951944195,0.37235221974889093,False,False,False,False
T_place_BALCONY,position,3734887,3734887,3717017,17870,0.004784615973655963,4.0,False,0.0,3.0,0.004956508724360336,0.07271893529229088,False,False,False,False
T_place_BANANA,position,3734887,3734887,3429007,305880,0.08189806010195222,6.0,False,0.0,5.0,0.17215888994767445,0.6669997439302717,False,False,False,False
T_place_BDOORS,position,3734887,3734887,3720845,14042,0.0037596853666523244,5.0,False,0.0,4.0,0.004568009688111046,0.07994942757718704,False,False,False,False
T_place_BOMBSITEA,position,3734887,3734887,3277421,457466,0.12248456245128701,6.0,False,0.0,5.0,0.19825901024582537,0.5999169572448625,False,False,False,False
T_place_BOMBSITEB,position,3734887,3734887,3319122,415765,0.11131929828131347,6.0,False,0.0,5.0,0.20158682176997592,0.6407038595668122,False,False,False,False
T_place_BRIDGE,position,3734887,3734887,3652052,82835,0.02217871651806333,6.0,False,0.0,5.0,0.030851268057105877,0.230932663484955,False,False,False,False
T_place_CANAL,position,3734887,3734887,3584569,150318,0.040247000779407786,6.0,False,0.0,5.0,0.06508523551047193,0.3595755718836742,False,False,False,False
T_place_CATWALK,position,3734887,3734887,3558903,175984,0.047118962367536155,6.0,False,0.0,5.0,0.06811424281377187,0.34739282988462916,False,False,False,False
T_place_CONNECTOR,position,3734887,3734887,3639394,95493,0.025567841811546105,6.0,False,0.0,5.0,0.03110696521742157,0.20650192963911965,False,False,False,False
T_place_CONSTRUCTION,position,3734887,3734887,3719322,15565,0.004167462094569394,5.0,False,0.0,4.0,0.00488689483778224,0.08045642200795128,False,False,False,False
T_place_CONTROL,position,3734887,3734887,3711013,23874,0.006392161262174733,6.0,False,0.0,5.0,0.010059474356252278,0.14072416767697155,False,False,False,False
T_place_CTSPAWN,position,3734887,3734887,3650478,84409,0.022600148277578412,6.0,False,0.0,5.0,0.02868038577873976,0.20963714461960445,False,False,False,False
T_place_DECK,position,3734887,3734887,3728799,6088,0.0016300359287978459,3.0,False,0.0,2.0,0.0016541330433825709,0.04122609751634043,False,False,False,False
T_place_DECON,position,3734887,3734887,3724574,10313,0.002761261585691883,5.0,False,0.0,4.0,0.0031146859329345172,0.062245368156026284,False,False,False,False
T_place_DUMPSTER,position,3734887,3734887,3696277,38610,0.010337662156847048,5.0,False,0.0,4.0,0.010930183429913675,0.10997403098147825,False,False,False,False
T_place_ELECTRICALBOX,position,3734887,3734887,3729871,5016,0.0013430125195220096,4.0,False,0.0,3.0,0.0013794259371167053,0.038097518807142,False,False,False,False
T_place_EXTENDEDA,position,3734887,3734887,3688004,46883,0.012552722478618496,6.0,False,0.0,5.0,0.020014795628355023,0.20170321040022782,False,False,False,False
T_place_FOUNTAIN,position,3734887,3734887,3671882,63005,0.01686931893789558,6.0,False,0.0,5.0,0.02456486635338633,0.21155275021579897,False,False,False,False
T_place_GARAGE,position,3734887,3734887,3717115,17772,0.004758376893330374,6.0,False,0.0,5.0,0.005414889392905327,0.08316572839247423,False,False,False,False
T_place_GRAVEYARD,position,3734887,3734887,3725555,9332,0.00249860303671838,3.0,False,0.0,2.0,0.0025304647771137384,0.05087027625162107,False,False,False,False
T_place_HEAVEN,utility,3734887,3734887,3717246,17641,0.004723302204323718,5.0,False,0.0,4.0,0.005332959203317262,0.08149954818661798,False,False,False,False
T_place_HELL,utility,3734887,3734887,3729328,5559,0.001488398444183184,5.0,False,0.0,4.0,0.0017052724754457096,0.04689670108985011,False,False,False,False
T_place_HOLE,position,3734887,3734887,3729780,5107,0.0013673773798243427,4.0,False,0.0,3.0,0.0014136973889705366,0.03879271011917778,False,False,False,False
T_place_HOUSE,position,3734887,3734887,3642066,92821,0.02485242525409738,6.0,False,0.0,5.0,0.03245158421124923,0.2274211486645006,False,False,False,False
T_place_HUT,position,3734887,3734887,3703974,30913,0.00827682336841784,5.0,False,0.0,4.0,0.009325851090006203,0.10727920481311526,False,False,False,False
T_place_IVY,position,3734887,3734887,3687443,47444,0.012702927826196616,6.0,False,0.0,5.0,0.019088930936866363,0.1871522746947063,False,False,False,False
T_place_JUNGLE,position,3734887,3734887,3717333,17554,0.004700008326891818,5.0,False,0.0,4.0,0.005117423900642777,0.07719629194300219,False,False,False,False
T_place_LADDER,position,3734887,3734887,3727682,7205,0.0019291078953660445,3.0,False,0.0,2.0,0.0019395499783527587,0.04423428862554092,False,False,False,False
T_place_LIBRARY,position,3734887,3734887,3729138,5749,0.0015392701305287147,5.0,False,0.0,4.0,0.0016910819524124825,0.04537970646497698,False,False,False,False
T_place_LOBBY,position,3734887,3734887,3534496,200391,0.05365383209719598,6.0,False,0.0,5.0,0.07951083928375878,0.37808872427751733,False,False,False,False
T_place_LONGA,position,3734887,3734887,3673007,61880,0.016568105005586514,6.0,False,0.0,5.0,0.026829191887197658,0.23469814962013605,False,False,False,False
T_place_LONGDOG,position,3734887,3734887,3664673,70214,0.018799497816132053,6.0,False,0.0,5.0,0.027226258786410405,0.21490364714161023,False,False,False,False
T_place_LONGDOORS,position,3734887,3734887,3598832,136055,0.036428143609164076,6.0,False,0.0,5.0,0.06194832668297595,0.373042320886954,False,False,False,False
T_place_LOWERMID,position,3734887,3734887,3646196,88691,0.02374663544037611,6.0,False,0.0,5.0,0.0383695678075401,0.30063013851432374,False,False,False,False
T_place_LOWERPARK,position,3734887,3734887,3679777,55110,0.014755466497379974,6.0,False,0.0,5.0,0.026454615628263987,0.24802410763235738,False,False,False,False
T_place_LOWERTUNNEL,position,3734887,3734887,3620632,114255,0.030591286965308453,6.0,False,0.0,5.0,0.038060856995138004,0.23126714487951575,False,False,False,False
T_place_MAIN,position,3734887,3734887,3702118,32769,0.008773759420298392,6.0,False,0.0,5.0,0.012991022218342885,0.15467578830056455,False,False,False,False
T_place_MAINHALL,position,3734887,3734887,3650365,84522,0.02263040354366812,6.0,False,0.0,5.0,0.03637164926274878,0.2770053089767663,False,False,False,False
T_place_MIDDLE,position,3734887,3734887,3149894,584993,0.1566293705806896,6.0,False,0.0,5.0,0.23182843282808824,0.6152045890839931,False,False,False,False
T_place_MIDDOORS,position,3734887,3734887,3653242,81645,0.021860099114109743,6.0,False,0.0,5.0,0.030949798481185644,0.23527968732349427,False,False,False,False
T_place_MINI,position,3734887,3734887,3720499,14388,0.0038523253849447117,5.0,False,0.0,4.0,0.004263315061473078,0.07187617459722942,False,False,False,False
T_place_OBSERVATION,position,3734887,3734887,3724302,10585,0.0028340884208812745,4.0,False,0.0,3.0,0.0030453397920740307,0.05905493186442622,False,False,False,False
T_place_OUTSIDE,position,3734887,3734887,3253849,481038,0.1287958645067441,6.0,False,0.0,5.0,0.2502560318424627,0.7548273162684155,False,False,False,False
T_place_OUTSIDELONG,position,3734887,3734887,3488822,246065,0.06588285000322634,6.0,False,0.0,5.0,0.09525000354763076,0.40657437920042416,False,False,False,False
T_place_OUTSIDETUNNEL,position,3734887,3734887,3669958,64929,0.017384461698573477,6.0,False,0.0,5.0,0.02368960560252559,0.20007529672263022,False,False,False,False
T_place_PALACEALLEY,position,3734887,3734887,3609778,125109,0.033497398984226295,6.0,False,0.0,5.0,0.04746569307183859,0.2872869238765237,False,False,False,False
T_place_PALACEINTERIOR,position,3734887,3734887,3526904,207983,0.05568655758527634,6.0,False,0.0,5.0,0.06682933111497082,0.2981187969313759,False,False,False,False
T_place_PIPE,position,3734887,3734887,3719254,15633,0.004185668803366742,5.0,False,0.0,4.0,0.004772567416363601,0.07828246911579972,False,False,False,False
T_place_PIT,position,3734887,3734887,3675091,59796,0.016010122930091325,6.0,False,0.0,5.0,0.018851440485348016,0.1584729214515089,False,False,False,False
T_place_PLAYGROUND,position,3734887,3734887,3720418,14469,0.0038740127880709644,4.0,False,0.0,3.0,0.0041254260169049295,0.0680950579972018,False,False,False,False
T_place_QUAD,position,3734887,3734887,3729309,5578,0.0014934856128177372,4.0,False,0.0,3.0,0.0015697931423360333,0.04151737456667284,False,False,False,False
T_place_RAFTERS,position,3734887,3734887,3730538,4349,0.0011644261258774362,4.0,False,0.0,3.0,0.0012613500756515526,0.03821037644945457,False,False,False,False
T_place_RAMP,position,3734887,3734887,3632449,102438,0.027427335820334055,6.0,False,0.0,5.0,0.041266308726341655,0.2827498666264354,False,False,False,False
T_place_RESTROOM,position,3734887,3734887,3728132,6755,0.0018086223224424193,4.0,False,0.0,3.0,0.0020854713944491493,0.05183915998718269,False,False,False,False
T_place_ROOF,position,3734887,3734887,3656019,78868,0.02111656925631217,5.0,False,0.0,4.0,0.02448347165523348,0.17657281815166093,False,False,False,False
T_place_RUINS,position,3734887,3734887,3502158,232729,0.0623121931132053,6.0,False,0.0,5.0,0.08588077765137205,0.3760067386765002,False,False,False,False
T_place_SECONDMID,position,3734887,3734887,3573869,161018,0.04311187995781399,6.0,False,0.0,5.0,0.058501636060207446,0.30543103152014817,False,False,False,False
T_place_SECRET,position,3734887,3734887,3681727,53160,0.014233362348044265,6.0,False,0.0,5.0,0.020148936232876658,0.19007487742397192,False,False,False,False
T_place_SHOP,position,3734887,3734887,3725271,9616,0.002574642820519068,6.0,False,0.0,5.0,0.002822575355024128,0.057926287408719815,False,False,False,False
T_place_SHORTSTAIRS,position,3734887,3734887,3662400,72487,0.019408083832255167,6.0,False,0.0,5.0,0.029061120189178415,0.23794192516077334,False,False,False,False
T_place_SIDE,position,3734887,3734887,3725252,9635,0.0025797299891536208,3.0,False,0.0,2.0,0.002612662712419412,0.051688510836569154,False,False,False,False
T_place_SIDEALLEY,position,3734887,3734887,3605810,129077,0.03455981399169506,6.0,False,0.0,5.0,0.05188590712382998,0.3136451708157086,False,False,False,False
