tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,feature_delta_scaled,coefficient,ridge_delta_contribution
25156,41.0,0.11972784996032715,1,lag_14__T_flashed_players,T_flashed_players,False,9.64811897277832,0.0012840845156461,0.012389000178055998
25156,41.0,0.11972784996032715,2,lag_02__T_place_ARCH,T_place_ARCH,False,-9.30351448059082,-0.0012844435404986143,0.0119498390785302
25156,41.0,0.11972784996032715,3,lag_07__T_place_ARCH,T_place_ARCH,False,9.303516387939453,0.0008476095390506089,0.007885749237131146
25156,41.0,0.11972784996032715,4,lag_05__CT2__flash_duration,CT2__flash_duration,True,6.9461212158203125,0.0008507542661391199,0.005909442257478581
25156,41.0,0.11972784996032715,5,lag_08__CT_place_BALCONY,CT_place_BALCONY,False,-6.417822360992432,-0.0006999705801717937,0.004492286841463383
25156,41.0,0.11972784996032715,6,lag_06__T_place_ARCH,T_place_ARCH,False,9.30351448059082,0.0004577415529638529,0.004258605166367335
25156,41.0,0.11972784996032715,7,lag_10__T_place_ARCH,T_place_ARCH,False,9.303513526916504,0.00043538754107430577,0.004050633877835719
25156,41.0,0.11972784996032715,8,lag_04__CT_place_BALCONY,CT_place_BALCONY,False,6.417822360992432,0.000583541695959866,0.0037450669449026752
25156,41.0,0.11972784996032715,9,lag_01__T_place_CTSPAWN,T_place_CTSPAWN,False,4.770146369934082,-0.0006541514885611832,-0.0031203983485471043
25156,41.0,0.11972784996032715,10,lag_05__CT_place_RUINS,CT_place_RUINS,False,3.493913412094116,0.0007715492392890155,0.002695726235242904
25156,41.0,0.11972784996032715,11,lag_04__CT_place_APARTMENTS,CT_place_APARTMENTS,False,-3.8415112495422363,-0.0006933561526238918,0.0026635354602440042
25156,41.0,0.11972784996032715,12,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.0009715725900605321,0.0023385227047849344
25156,41.0,0.11972784996032715,13,lag_03__CT_place_RUINS,CT_place_RUINS,False,-3.493913412094116,-0.000657485390547663,0.0022971970242904177
25156,41.0,0.11972784996032715,14,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0007829830865375698,0.0022605823763963417
25156,41.0,0.11972784996032715,15,lag_02__T2__duck_amount,T2__duck_amount,False,3.8233180046081543,0.000549784570466727,0.002102001246921198
25156,41.0,0.11972784996032715,16,lag_13__CT_place_RUINS,CT_place_RUINS,False,3.493913412094116,0.000584727618843317,0.0020429876698985217
25156,41.0,0.11972784996032715,17,lag_00__damage_diff_last_5s,damage_diff_last_5s,False,2.1431798934936523,0.0007823312771506608,0.0016766766632405061
25156,41.0,0.11972784996032715,18,lag_02__T_place_CTSPAWN,T_place_CTSPAWN,False,4.77014684677124,0.0003454240213613957,0.0016477233062961033
25156,41.0,0.11972784996032715,19,lag_08__CT_place_APARTMENTS,CT_place_APARTMENTS,False,3.8415112495422363,0.0004262856673449278,0.0016375811866241596
25156,41.0,0.11972784996032715,20,lag_01__CT5__is_scoped,CT5__is_scoped,False,3.5760385990142822,0.00043674130574800074,0.0015618037671387489
25252,42.5,0.0995413064956665,1,lag_02__T_place_ARCH,T_place_ARCH,False,-9.303512573242188,-0.0012844435404986143,0.011949836628648569
25252,42.5,0.0995413064956665,2,lag_13__T_place_ARCH,T_place_ARCH,False,9.303513526916504,0.0005990069475956261,0.005572869239672873
25252,42.5,0.0995413064956665,3,lag_05__T_place_ARCH,T_place_ARCH,False,-9.30351448059082,-0.0005303219077177346,0.004933857547826492
25252,42.5,0.0995413064956665,4,lag_10__T_place_ARCH,T_place_ARCH,False,9.303516387939453,0.00043538754107430577,0.0040506351234894655
25252,42.5,0.0995413064956665,5,lag_11__T_place_ARCH,T_place_ARCH,False,9.303512573242188,0.00042298779590055346,0.003935272277488799
25252,42.5,0.0995413064956665,6,lag_00__T_place_CTSPAWN,T_place_CTSPAWN,False,-4.770148277282715,-0.0006398602854460478,0.003052228438322091
25252,42.5,0.0995413064956665,7,lag_14__CT_place_BALCONY,CT_place_BALCONY,False,6.417822360992432,0.0004429820692166686,0.002842980229337433
25252,42.5,0.0995413064956665,8,lag_12__T_flashed_players,T_flashed_players,False,-3.8592474460601807,-0.0006958081503398716,0.002685295827147008
25252,42.5,0.0995413064956665,9,lag_04__T2__duck_amount,T2__duck_amount,False,-3.8233180046081543,-0.0006632887525483966,0.0025359638298723675
25252,42.5,0.0995413064956665,10,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.0009715725900605321,0.0023385227047849344
25252,42.5,0.0995413064956665,11,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.8871402740478516,0.0007829830865375698,0.002260582003040912
25252,42.5,0.0995413064956665,12,lag_09__T_place_ARCH,T_place_ARCH,False,9.30351448059082,0.0002399470831733197,0.0022323511628785098
25252,42.5,0.0995413064956665,13,lag_00__CT1__duck_amount,CT1__duck_amount,False,-3.8154516220092773,-0.0005504057626239955,0.002100046559766977
25252,42.5,0.0995413064956665,14,lag_02__T_place_CTSPAWN,T_place_CTSPAWN,False,4.770148277282715,0.0003454240213613957,0.0016477238004291295
25252,42.5,0.0995413064956665,15,lag_14__CT_place_APARTMENTS,CT_place_APARTMENTS,False,-3.8415112495422363,-0.0003874505637213588,0.0014883956991770808
25252,42.5,0.0995413064956665,16,lag_08__CT2__flash_duration,CT2__flash_duration,True,6.9461212158203125,0.0002078515972243622,0.0014437623892222806
25252,42.5,0.0995413064956665,17,lag_08__CT4__is_walking,CT4__is_walking,False,2.384641170501709,0.0005892437766306102,0.001405134969215266
25252,42.5,0.0995413064956665,18,lag_00__T5__duck_amount,T5__duck_amount,False,-2.9933688640594482,-0.0004626520676538348,0.0013848882942077145
25252,42.5,0.0995413064956665,19,lag_04__T_place_CTSPAWN,T_place_CTSPAWN,False,4.770146369934082,-0.000287890579784289,-0.0013732802040962444
25252,42.5,0.0995413064956665,20,lag_04__CT5__is_scoped,CT5__is_scoped,False,3.5760385990142822,0.00037009952939115465,0.0013234902025797898
25220,42.0,-0.09768199920654297,1,lag_03__T_place_ARCH,T_place_ARCH,False,-9.303516387939453,0.0009852921357378364,-0.009166681531744825
