csv_path,round_num,tick,seconds_in_round,bomb_planted,lstm_probability,ridge_probability,delta_from_prev,ridge_delta_from_prev,ct_win,xgboost_probability,lstm_abs_error,xgboost_abs_error,closer_model,probability_delta_lstm_minus_xgboost,active_smoke_inferno,utility_damage,recent_utility_last_5s,flash_effect_present,active_recent_utility,strong_utility_action,active_smoke_count,active_inferno_count,utility_damage_sum,recent_utility_count,flash_effect_sum
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158084,0.0,0,0.4254432320594787,0.41460967,0.0,0.0,0,0.4972492158412933,0.4254432320594787,0.4972492158412933,lstm,-0.0718059837818146,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158116,0.5,0,0.4163133800029754,0.40885505,-0.0091298520565032,-0.00575462,0,0.4972492158412933,0.4163133800029754,0.4972492158412933,lstm,-0.0809358358383179,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158148,1.0,0,0.3618066012859344,0.3724123,-0.054506778717041,-0.036442757,0,0.4973647892475128,0.3618066012859344,0.4973647892475128,lstm,-0.1355581879615784,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158180,1.5,0,0.3620117008686065,0.3637511,0.0002050995826721,-0.008661181,0,0.4988996088504791,0.3620117008686065,0.4988996088504791,lstm,-0.1368879079818726,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158212,2.0,0,0.3686738312244415,0.36870795,0.0066621303558349,0.0049568415,0,0.4987840354442596,0.3686738312244415,0.4987840354442596,lstm,-0.1301102042198181,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158244,2.5,0,0.3787503540515899,0.37878656,0.0100765228271484,0.010078609,0,0.4987840354442596,0.3787503540515899,0.4987840354442596,lstm,-0.1200336813926697,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158276,3.0,0,0.3828750848770141,0.3826483,0.0041247308254241,0.0038617253,0,0.5046592950820923,0.3828750848770141,0.5046592950820923,lstm,-0.1217842102050781,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158308,3.5,0,0.3829170167446136,0.38330218,4.1931867599487305e-05,0.00065389276,0,0.5082852840423584,0.3829170167446136,0.5082852840423584,lstm,-0.1253682672977448,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158340,4.0,0,0.3873372673988342,0.386477,0.0044202506542205,0.0031748116,0,0.5016896724700928,0.3873372673988342,0.5016896724700928,lstm,-0.1143524050712586,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,19,158372,4.5,0,0.3898768126964569,0.38773483,0.0025395452976226,0.0012578368,0,0.4976950287818908,0.3898768126964569,0.4976950287818908,lstm,-0.1078182160854339,False,False,True,True,True,True,0,0,0.0,1,510.0
