feature,coefficient,abs_coefficient,base_feature,is_utility
lag_11__CT_mollies_last_5s,-3.2961628448902047e-07,3.2961628448902047e-07,CT_mollies_last_5s,True
lag_04__CT5__Y,3.2638308766763657e-07,3.2638308766763657e-07,CT5__Y,False
lag_11__T_place_ENTRANCE,-3.201206766334508e-07,3.201206766334508e-07,T_place_ENTRANCE,False
lag_11__T_place_KITCHEN,-3.148325902202487e-07,3.148325902202487e-07,T_place_KITCHEN,False
lag_11__T_place_LOCKERROOM,-2.971496257941908e-07,2.971496257941908e-07,T_place_LOCKERROOM,False
lag_11__CT_place_UPSTAIRS,-2.766311126833898e-07,2.766311126833898e-07,CT_place_UPSTAIRS,False
lag_04__CT_place_DECK,-2.6537540520621405e-07,2.6537540520621405e-07,CT_place_DECK,False
lag_10__CT2__flash_duration,-2.60325577983167e-07,2.60325577983167e-07,CT2__flash_duration,True
lag_11__T_place_BACKOFA,-2.590613519259932e-07,2.590613519259932e-07,T_place_BACKOFA,False
lag_12__CT_place_DECK,-2.5225841682186e-07,2.5225841682186e-07,CT_place_DECK,False
lag_03__T2__smoke,-2.476917870808393e-07,2.476917870808393e-07,T2__smoke,True
lag_03__CT_place_DECK,-2.4527642494831525e-07,2.4527642494831525e-07,CT_place_DECK,False
lag_06__CT_place_DECK,-2.392064288869733e-07,2.392064288869733e-07,CT_place_DECK,False
lag_11__T_place_CTSIDEUPPER,-2.2383552789051464e-07,2.2383552789051464e-07,T_place_CTSIDEUPPER,False
lag_11__CT_place_PIPE,-2.23513268338138e-07,2.23513268338138e-07,CT_place_PIPE,False
lag_11__CT_place_DUMPSTER,-2.195589701159406e-07,2.195589701159406e-07,CT_place_DUMPSTER,False
lag_11__CT_place_PLAYGROUND,-2.1806204131280538e-07,2.1806204131280538e-07,CT_place_PLAYGROUND,False
lag_11__CT_place_KITCHEN,-2.1774135916530213e-07,2.1774135916530213e-07,CT_place_KITCHEN,False
lag_12__CT_alive,-2.1383493731264025e-07,2.1383493731264025e-07,CT_alive,False
