csv_path,round_num,tick,seconds_in_round,bomb_planted,lstm_probability,ridge_probability,delta_from_prev,ridge_delta_from_prev,ct_win,xgboost_probability,lstm_abs_error,xgboost_abs_error,closer_model,probability_delta_lstm_minus_xgboost,active_smoke_inferno,utility_damage,recent_utility_last_5s,flash_effect_present,active_recent_utility,strong_utility_action,active_smoke_count,active_inferno_count,utility_damage_sum,recent_utility_count,flash_effect_sum
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,37799,0.0,0,0.543578028678894,0.54346526,0.0,0.0,0,0.4993137121200561,0.543578028678894,0.4993137121200561,xgboost,0.0442643165588378,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,37831,0.5,0,0.5374844074249268,0.5375813,-0.0060936212539672,-0.005883932,0,0.4993137121200561,0.5374844074249268,0.4993137121200561,xgboost,0.0381706953048706,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,37863,1.0,0,0.5348466038703918,0.53473413,-0.0026378035545349,-0.0028471947,0,0.4984859824180603,0.5348466038703918,0.4984859824180603,xgboost,0.0363606214523315,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,37895,1.5,0,0.5401862859725952,0.5400842,0.0053396821022033,0.0053500533,0,0.496455579996109,0.5401862859725952,0.496455579996109,xgboost,0.0437307059764862,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,37927,2.0,0,0.5360234379768372,0.53614306,-0.004162847995758,-0.0039411187,0,0.496455579996109,0.5360234379768372,0.496455579996109,xgboost,0.0395678579807281,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,37959,2.5,0,0.5321086645126343,0.5320561,-0.0039147734642028,-0.0040869713,0,0.496455579996109,0.5321086645126343,0.496455579996109,xgboost,0.0356530845165252,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,37991,3.0,0,0.5305692553520203,0.53064126,-0.001539409160614,-0.0014148355,0,0.4984859824180603,0.5305692553520203,0.4984859824180603,xgboost,0.0320832729339599,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,38023,3.5,0,0.5171358585357666,0.51698387,-0.0134333968162536,-0.013657391,0,0.4984859824180603,0.5171358585357666,0.4984859824180603,xgboost,0.0186498761177063,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,38055,4.0,0,0.5154224634170532,0.5156572,-0.0017133951187133,-0.0013266802,0,0.4984859824180603,0.5154224634170532,0.4984859824180603,xgboost,0.0169364809989929,False,False,False,True,True,False,0,0,0.0,0,459.0
processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,4,38087,4.5,0,0.5104315280914307,0.51022094,-0.0049909353256225,-0.0054362416,0,0.4984859824180603,0.5104315280914307,0.4984859824180603,xgboost,0.0119455456733703,False,False,False,True,True,False,0,0,0.0,0,459.0
