feature,coefficient,abs_coefficient
lag_05__CT2__shots_fired,-0.0009164751973003149,0.0009164751973003149
lag_06__CT_duck_amount_mean,0.0009135114378295839,0.0009135114378295839
lag_14__CT_walking_count,-0.0008877814980223775,0.0008877814980223775
lag_10__CT_scoped_count,-0.0008852452738210559,0.0008852452738210559
lag_13__T_place_MAINHALL,-0.0008848708239383996,0.0008848708239383996
lag_10__CT2__shots_fired,-0.0008737056632526219,0.0008737056632526219
lag_14__CT3__flash_duration,-0.0008730386616662145,0.0008730386616662145
lag_02__CT_scoped_count,0.0008690207614563406,0.0008690207614563406
lag_13__CT3__flash_duration,-0.0008629205403849483,0.0008629205403849483
lag_06__CT_place_SIDEHALL,0.0008622254244983196,0.0008622254244983196
lag_01__T_place_SIDEENTRANCE,-0.0008594021201133728,0.0008594021201133728
lag_07__CT_shots_fired_sum,0.0008489214233122766,0.0008489214233122766
lag_09__T5__has_bomb,-0.0008475944632664323,0.0008475944632664323
lag_02__T_duck_amount_mean,-0.0008409357396885753,0.0008409357396885753
lag_12__T1__is_scoped,0.0008378390339203179,0.0008378390339203179
lag_05__T2__flash_duration,0.0008358541526831686,0.0008358541526831686
lag_09__T_place_CTSPAWN,-0.0008335330639965832,0.0008335330639965832
lag_03__money_diff,-0.0008299861801788211,0.0008299861801788211
lag_08__CT_place_TSIDELOWER,0.0008238368318416178,0.0008238368318416178
lag_08__CT_place_TSIDEUPPER,0.0008235821733251214,0.0008235821733251214
lag_13__T5__is_walking,-0.0008228106889873743,0.0008228106889873743
lag_02__CT_alive,0.0008133910596370697,0.0008133910596370697
lag_09__CT_A_site_active_infernos,0.0008131247013807297,0.0008131247013807297
lag_02__T1__alive,0.0008092997595667839,0.0008092997595667839
lag_00__CT2__alive,0.0008080477127805352,0.0008080477127805352
lag_00__T4__is_walking,0.0008043056004680693,0.0008043056004680693
lag_01__CT2__alive,0.0008038538508117199,0.0008038538508117199
lag_00__CT2__hp,0.0007988123106770217,0.0007988123106770217
lag_11__CT5__is_walking,0.00079686677781865,0.00079686677781865
lag_03__T5__duck_amount,-0.0007959777722135186,0.0007959777722135186
lag_01__CT_place_MIDDLE,0.000792920880485326,0.000792920880485326
lag_14__CT_place_TSIDEUPPER,0.0007925612153485417,0.0007925612153485417
lag_11__T_place_MAINHALL,-0.0007885372615419328,0.0007885372615419328
lag_01__CT2__hp,0.0007874487200751901,0.0007874487200751901
lag_10__CT_walking_count,0.000785582757089287,0.000785582757089287
lag_00__T1__is_walking,0.0007854868308641016,0.0007854868308641016
lag_03__T_round_start_equip_sum,0.000777612382080406,0.000777612382080406
lag_03__T_place_CTSPAWN,-0.0007766587077639997,0.0007766587077639997
lag_03__CT_duck_amount_mean,-0.0007731697987765074,0.0007731697987765074
lag_01__T1__alive,0.0007726511685177684,0.0007726511685177684
lag_01__CT4__alive,0.0007719983113929629,0.0007719983113929629
lag_03__T_spread_xy,0.0007714403327554464,0.0007714403327554464
lag_13__CT2__shots_fired,-0.0007676885579712689,0.0007676885579712689
lag_04__T1__alive,0.0007671677740290761,0.0007671677740290761
lag_00__CT_damage_last_5s,0.0007666443125344813,0.0007666443125344813
lag_01__CT5__alive,0.0007644955185241997,0.0007644955185241997
lag_01__CT_shots_fired_sum,0.0007640489493496716,0.0007640489493496716
lag_03__CT2__alive,0.0007630496402271092,0.0007630496402271092
lag_01__T_bomb_zone_count,-0.0007608939195051789,0.0007608939195051789
lag_01__CT_alive,0.0007565009873360395,0.0007565009873360395
lag_00__CT2__armor,0.0007564707193523645,0.0007564707193523645
lag_15__CT2__is_walking,0.0007515174220316112,0.0007515174220316112
lag_00__CT_molly_inv,0.000750680104829371,0.000750680104829371
lag_03__CT2__hp,0.0007475659949705005,0.0007475659949705005
lag_01__CT5__hp,0.0007468958501704037,0.0007468958501704037
lag_02__CT4__is_walking,0.0007444380316883326,0.0007444380316883326
lag_02__CT_hp_sum,0.0007441358175128698,0.0007441358175128698
lag_00__CT_closest_enemy_dist,-0.0007397708250209689,0.0007397708250209689
lag_01__CT2__armor,0.0007394693675450981,0.0007394693675450981
lag_01__CT5__duck_amount,-0.0007384167402051389,0.0007384167402051389
lag_06__T_shots_fired_sum,-0.0007362223113887012,0.0007362223113887012
lag_00__CT_scoped_count,-0.0007312672678381205,0.0007312672678381205
lag_02__CT_place_TSIDEUPPER,0.0007302282610908151,0.0007302282610908151
lag_08__T_walking_count,0.000727606937289238,0.000727606937289238
lag_01__hp_diff,0.0007194102508947253,0.0007194102508947253
lag_02__CT_place_TSIDELOWER,0.0007191667100414634,0.0007191667100414634
lag_02__T5__is_walking,0.0007167024887166917,0.0007167024887166917
lag_01__CT4__hp,0.0007144883857108653,0.0007144883857108653
lag_09__T5__is_walking,0.0007125820266082883,0.0007125820266082883
lag_02__CT2__utility_total,0.0007100097718648612,0.0007100097718648612
lag_02__CT_armor_sum,0.0007071964209899306,0.0007071964209899306
lag_08__active_smokes_total,0.0007071656873449683,0.0007071656873449683
lag_02__hp_diff,0.0007041951175779104,0.0007041951175779104
lag_01__CT5__armor,0.0007032011053524911,0.0007032011053524911
lag_00__CT1__is_walking,0.0007028012187220156,0.0007028012187220156
lag_03__CT2__armor,0.0007020938210189342,0.0007020938210189342
lag_04__T_place_CTSPAWN,-0.0007018155883997679,0.0007018155883997679
lag_05__CT_velocity_mean,-0.000701098470017314,0.000701098470017314
lag_01__T4__duck_amount,-0.0006992125418037176,0.0006992125418037176
lag_06__T_kills_last_3s,-0.0006978671299293637,0.0006978671299293637
lag_00__CT2__smoke,0.0006944668712094426,0.0006944668712094426
lag_00__utility_inv_diff,0.0006928578950464725,0.0006928578950464725
lag_00__CT_mean_Y,0.0006907786009833217,0.0006907786009833217
lag_08__T5__has_bomb,-0.0006872452795505524,0.0006872452795505524
lag_01__CT_hp_sum,0.0006865643663331866,0.0006865643663331866
lag_13__CT5__duck_amount,-0.0006831418722867966,0.0006831418722867966
lag_01__CT4__armor,0.0006808252655901015,0.0006808252655901015
lag_01__CT4__molly,0.0006791756604798138,0.0006791756604798138
lag_02__T1__molly,0.0006775662186555564,0.0006775662186555564
lag_15__T4__is_walking,-0.0006762247066944838,0.0006762247066944838
lag_03__CT_damage_last_5s,-0.0006751504843123257,0.0006751504843123257
lag_01__CT_velocity_mean,-0.0006748210289515555,0.0006748210289515555
lag_09__T2__flash_duration,0.0006723852711729705,0.0006723852711729705
lag_05__CT_walking_count,0.0006723535479977727,0.0006723535479977727
lag_03__T_damage_last_5s,-0.000670333334710449,0.000670333334710449
lag_05__T5__is_walking,-0.0006661872030235827,0.0006661872030235827
lag_09__CT_duck_amount_mean,-0.000665798201225698,0.000665798201225698
lag_01__CT_spread_xy,0.0006638848572038114,0.0006638848572038114
lag_02__T1__smoke,0.0006637223996222019,0.0006637223996222019
lag_01__CT_cash_spent_round_sum,0.0006613536388613284,0.0006613536388613284
lag_15__CT3__flash_duration,-0.0006603337824344635,0.0006603337824344635
lag_13__T3__is_walking,-0.0006596762104891241,0.0006596762104891241
lag_01__CT_macro_A,0.0006582883070223033,0.0006582883070223033
lag_01__CT_place_BOMBSITEA,0.0006582883070223033,0.0006582883070223033
lag_03__CT1__duck_amount,-0.0006561400950886309,0.0006561400950886309
lag_04__T4__duck_amount,0.0006559394532814622,0.0006559394532814622
lag_13__T_velocity_mean,0.0006520816241391003,0.0006520816241391003
lag_01__alive_diff,0.0006504406337626278,0.0006504406337626278
lag_01__CT_armor_sum,0.000650272355414927,0.000650272355414927
lag_01__CT2__smoke,0.0006499599548988044,0.0006499599548988044
lag_15__T5__is_walking,-0.0006494952831417322,0.0006494952831417322
lag_00__T3__has_bomb,-0.0006483951001428068,0.0006483951001428068
lag_12__damage_diff_last_5s,0.0006478484137915075,0.0006478484137915075
lag_02__CT_cash_spent_round_sum,0.0006441386067308486,0.0006441386067308486
lag_04__T1__molly,0.0006409274647012353,0.0006409274647012353
lag_14__T1__is_scoped,0.0006403650622814894,0.0006403650622814894
lag_07__CT_place_TSIDEUPPER,0.0006385865854099393,0.0006385865854099393
lag_11__T_duck_amount_mean,-0.0006363218417391181,0.0006363218417391181
lag_06__CT_place_HOUSE,-0.0006362664862535894,0.0006362664862535894
lag_13__T_place_CTSPAWN,-0.0006344693247228861,0.0006344693247228861
lag_01__T1__molly,0.000632823328487575,0.000632823328487575
lag_00__T5__utility_total,-0.0006321984110400081,0.0006321984110400081
lag_12__CT_scoped_count,-0.0006317822262644768,0.0006317822262644768
lag_02__CT_smoke_inv,0.0006289224838837981,0.0006289224838837981
lag_04__T1__smoke,0.0006279100198298693,0.0006279100198298693
lag_15__T3__is_walking,0.000626905239187181,0.000626905239187181
lag_00__CT_defuser_count,0.0006240020156838,0.0006240020156838
lag_01__T1__smoke,0.000620695180259645,0.000620695180259645
lag_01__CT4__has_defuser,0.0006202622898854315,0.0006202622898854315
lag_12__CT3__flash_duration,-0.0006190606509335339,0.0006190606509335339
lag_00__CT1__duck_amount,0.0006189989508129656,0.0006189989508129656
lag_08__bomb_events_last_5s,-0.000616806501056999,0.000616806501056999
lag_03__T_bomb_zone_count,-0.0006147613166831434,0.0006147613166831434
lag_02__T4__is_scoped,-0.0006137267337180674,0.0006137267337180674
lag_03__T_kills_last_3s,-0.0006131844711489975,0.0006131844711489975
lag_00__T_bomb_carrier_alive,-0.0006087668589316308,0.0006087668589316308
lag_06__T_macro_A,0.0006081205210648477,0.0006081205210648477
lag_06__T_place_BOMBSITEA,0.0006081205210648477,0.0006081205210648477
lag_00__molly_inv_diff,0.0006069705123081803,0.0006069705123081803
lag_03__kill_diff_last_3s,-0.0006067214999347925,0.0006067214999347925
lag_15__CT_place_MIDDLE,-0.0006058166036382318,0.0006058166036382318
lag_03__CT2__smoke,0.0006039328873157501,0.0006039328873157501
lag_03__closest_enemy_dist_diff,-0.0006031004595570266,0.0006031004595570266
lag_08__T2__flash_duration,0.0006027527851983905,0.0006027527851983905
lag_13__T4__is_scoped,-0.0006001149886287749,0.0006001149886287749
lag_02__alive_diff,0.0005989432102069259,0.0005989432102069259
lag_15__CT_walking_count,0.0005968444747850299,0.0005968444747850299
lag_00__T_smoke_inv,-0.000595811870880425,0.000595811870880425
lag_13__CT2__duck_amount,-0.0005931974155828357,0.0005931974155828357
lag_00__CT3__flash_duration,-0.0005911990301683545,0.0005911990301683545
lag_02__T4__duck_amount,-0.0005893943016417325,0.0005893943016417325
lag_01__armor_diff,0.000587873684708029,0.000587873684708029
lag_01__CT4__has_helmet,0.0005869385786354542,0.0005869385786354542
lag_01__CT5__has_helmet,0.0005868723383173347,0.0005868723383173347
lag_08__T_place_CTSPAWN,-0.0005868258303962648,0.0005868258303962648
lag_02__T5__duck_amount,-0.0005859554512426257,0.0005859554512426257
lag_02__T1__hp,0.0005845307023264468,0.0005845307023264468
lag_06__CT4__is_walking,0.0005837191129103303,0.0005837191129103303
lag_01__CT_equip_value_sum,0.0005815091426484287,0.0005815091426484287
lag_06__T_place_MAINHALL,-0.0005804139073006809,0.0005804139073006809
lag_11__T4__duck_amount,-0.0005798009224236012,0.0005798009224236012
