tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,feature_delta_scaled,coefficient,ridge_delta_contribution
91343,86.5,0.217495858669281,1,lag_10__CT_place_LIBRARY,CT_place_LIBRARY,False,-6.411735534667969,-0.002394632436335087,0.015353749884518209
91343,86.5,0.217495858669281,2,lag_13__T_bomb_zone_count,T_bomb_zone_count,False,5.821373462677002,0.002267570234835148,0.013200373189825587
91343,86.5,0.217495858669281,3,lag_05__T_bomb_zone_count,T_bomb_zone_count,False,-5.821373462677002,-0.0022368202917277813,0.013021366287041536
91343,86.5,0.217495858669281,4,lag_14__CT_place_LIBRARY,CT_place_LIBRARY,False,6.411735534667969,0.0018663022201508284,0.011966236263370789
91343,86.5,0.217495858669281,5,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0032543009147047997,0.00939562478648659
91343,86.5,0.217495858669281,6,lag_01__T5__is_scoped,T5__is_scoped,False,4.76965856552124,0.0018735582707449794,0.008936233254061954
91343,86.5,0.217495858669281,7,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.002504006726667285,0.00602700883408086
91343,86.5,0.217495858669281,8,lag_00__CT5__duck_amount,CT5__duck_amount,False,3.7749595642089844,0.0014731656992807984,0.005561140946164667
91343,86.5,0.217495858669281,9,lag_01__CT4__is_scoped,CT4__is_scoped,False,3.4082558155059814,0.0016032328130677342,0.005464227558748119
91343,86.5,0.217495858669281,10,lag_00__CT2__duck_amount,CT2__duck_amount,False,3.8097944259643555,0.001204334432259202,0.0045882666070180544
91343,86.5,0.217495858669281,11,lag_00__CT_damage_last_5s,CT_damage_last_5s,False,2.179865598678589,0.002048366703093052,0.004465164109551223
91343,86.5,0.217495858669281,12,lag_05__T5__duck_amount,T5__duck_amount,False,-3.7970333099365234,-0.001118087093345821,0.004245413936844189
91343,86.5,0.217495858669281,13,lag_12__T_kills_last_3s,T_kills_last_3s,False,-3.1681017875671387,-0.001255791517905891,0.0039784753526893035
91343,86.5,0.217495858669281,14,lag_00__damage_diff_last_5s,damage_diff_last_5s,False,2.255978584289551,0.001757919555529952,0.003965828870179378
91343,86.5,0.217495858669281,15,lag_00__T5__duck_amount,T5__duck_amount,False,-3.7970333099365234,-0.0010236904490739107,0.0038869867341975173
91343,86.5,0.217495858669281,16,lag_00__CT4__duck_amount,CT4__duck_amount,False,-3.6725916862487793,-0.0010497608454898,0.0038553429536953288
91343,86.5,0.217495858669281,17,lag_12__T_velocity_mean,T_velocity_mean,False,-2.9830033779144287,-0.0012612869031727314,0.0037624230926834867
91343,86.5,0.217495858669281,18,lag_05__T5__has_bomb,T5__has_bomb,False,-2.928872585296631,-0.0011669370578601956,0.0034178099575334353
91343,86.5,0.217495858669281,19,lag_11__T5__duck_amount,T5__duck_amount,False,2.657923698425293,0.0012020969297736883,0.0031950819174497713
91343,86.5,0.217495858669281,20,lag_00__T_scoped_count,T_scoped_count,False,-2.8811259269714355,-0.0011077268281951547,0.003191500484714893
90479,73.0,0.17027270793914795,1,lag_03__CT1__flash_duration,CT1__flash_duration,True,5.19346284866333,0.0021349021699279547,0.01108753510505156
90479,73.0,0.17027270793914795,2,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0032543009147047997,0.00939562478648659
90479,73.0,0.17027270793914795,3,lag_00__CT4__flash_duration,CT4__flash_duration,True,4.737283706665039,0.0018188469111919403,0.008616393837307612
90479,73.0,0.17027270793914795,4,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,3.4737050533294678,0.002126124920323491,0.007385530879737423
90479,73.0,0.17027270793914795,5,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.002504006726667285,0.00602700883408086
90479,73.0,0.17027270793914795,6,lag_00__T_flashed_players,T_flashed_players,False,3.8592474460601807,0.0015195980668067932,0.0058645049583621045
90479,73.0,0.17027270793914795,7,lag_03__CT_flashed_players,CT_flashed_players,False,4.379879951477051,0.001232039532624185,0.005396185248367824
90479,73.0,0.17027270793914795,8,lag_00__CT_flash_duration_sum,CT_flash_duration_sum,True,3.8843801021575928,0.001331026665866375,0.00517021349633251
