tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,feature_delta_scaled,coefficient,ridge_delta_contribution
49016,112.5,0.2004835605621338,3,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.0030855208169668913,0.007426681815008884
49016,112.5,0.2004835605621338,4,lag_07__T_shots_fired_sum,T_shots_fired_sum,False,3.748685359954834,0.0017553300131112337,0.006580179922039409
49016,112.5,0.2004835605621338,5,lag_07__T1__is_walking,T1__is_walking,False,2.281590461730957,0.002006997587159276,0.004579146551579649
49016,112.5,0.2004835605621338,6,lag_07__T5__shots_fired,T5__shots_fired,False,3.0739080905914307,0.0014784442028030753,0.004544601596484371
49016,112.5,0.2004835605621338,7,lag_06__T5__duck_amount,T5__duck_amount,False,-3.752493143081665,-0.0009677474154159427,0.0036314655405833285
49016,112.5,0.2004835605621338,8,lag_00__CT_damage_last_5s,CT_damage_last_5s,False,1.438711166381836,0.0023772113490849733,0.0034201205127781797
49016,112.5,0.2004835605621338,9,lag_00__damage_diff_last_5s,damage_diff_last_5s,False,1.4889460802078247,0.002240600297227502,0.003336133029869376
49016,112.5,0.2004835605621338,10,lag_06__T_shots_fired_sum,T_shots_fired_sum,False,-4.498422145843506,-0.000703774334397167,0.003165874051528489
49016,112.5,0.2004835605621338,11,lag_00__T_macro_B,T_macro_B,False,-1.5607836246490479,-0.0018732260214164853,0.002923700499493337
49016,112.5,0.2004835605621338,12,lag_00__T_place_BOMBSITEB,T_place_BOMBSITEB,False,-1.5607836246490479,-0.0018732260214164853,0.002923700499493337
49016,112.5,0.2004835605621338,13,lag_14__CT1__is_walking,CT1__is_walking,False,-2.3343825340270996,-0.001246149535290897,0.0029089897099690565
49016,112.5,0.2004835605621338,14,lag_00__T1__alive,T1__alive,False,-2.4213626384735107,-0.001195878954604268,0.0028956566208155343
49016,112.5,0.2004835605621338,15,lag_12__CT4__is_walking,CT4__is_walking,False,-2.384641170501709,-0.0011241583852097392,0.0026807143675358636
49016,112.5,0.2004835605621338,16,lag_06__T5__shots_fired,T5__shots_fired,False,-3.688689708709717,-0.0006629994022659957,0.002445599072019272
49016,112.5,0.2004835605621338,17,lag_00__CT2__is_walking,CT2__is_walking,False,-2.360051155090332,-0.0010310406796634197,0.0024333087469847747
49016,112.5,0.2004835605621338,18,lag_01__CT_place_RUINS,CT_place_RUINS,False,-3.493913412094116,-0.0006871527875773609,0.0024008523406744003
49016,112.5,0.2004835605621338,19,lag_01__T4__is_walking,T4__is_walking,False,-2.307980537414551,-0.0010337209096178412,0.0023858077405164435
49016,112.5,0.2004835605621338,20,lag_00__T1__has_helmet,T1__has_helmet,False,-2.0834498405456543,-0.0010289882775396109,0.0021438454627632497
49048,113.0,-0.187644362449646,1,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,-5.557928085327148,0.002824746072292328,-0.01569973552911108
49048,113.0,-0.187644362449646,2,lag_07__T_shots_fired_sum,T_shots_fired_sum,False,-4.498422145843506,0.0017553300131112337,-0.007896215404243345
49048,113.0,-0.187644362449646,3,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.0030855208169668913,-0.007426681815008884
49048,113.0,-0.187644362449646,4,lag_07__T5__shots_fired,T5__shots_fired,False,-3.688689708709717,0.0014784442028030753,-0.005453521915781245
49048,113.0,-0.187644362449646,5,lag_08__T_shots_fired_sum,T_shots_fired_sum,False,3.748685359954834,-0.0014452323084697127,-0.005417721196494141
49048,113.0,-0.187644362449646,6,lag_00__damage_diff_last_5s,damage_diff_last_5s,False,-2.2334189414978027,0.002240600297227502,-0.005004199144153509
49048,113.0,-0.187644362449646,7,lag_07__T1__is_walking,T1__is_walking,False,-2.281590461730957,0.002006997587159276,-0.004579146551579649
49048,113.0,-0.187644362449646,8,lag_01__CT_shots_fired_sum,CT_shots_fired_sum,False,5.557928085327148,-0.0007295566610991955,-0.004054823456560719
49048,113.0,-0.187644362449646,9,lag_08__T5__shots_fired,T5__shots_fired,False,3.0739080905914307,-0.0012037241831421852,-0.003700137505401324
49048,113.0,-0.187644362449646,10,lag_10__T4__is_walking,T4__is_walking,False,-2.307980537414551,0.0015819305554032326,-0.0036510649334120515
49048,113.0,-0.187644362449646,11,lag_12__CT5__is_walking,CT5__is_walking,False,-2.396676540374756,0.0013315054820850492,-0.003191187952293617
49048,113.0,-0.187644362449646,12,lag_06__CT4__duck_amount,CT4__duck_amount,False,-3.6725916862487793,0.0008203797624446452,-0.0030129198951209524
49048,113.0,-0.187644362449646,13,lag_09__T5__duck_amount,T5__duck_amount,False,3.7970333099365234,-0.0007587615982629359,-0.002881043062905042
49048,113.0,-0.187644362449646,14,lag_01__CT_velocity_mean,CT_velocity_mean,False,-2.3790106773376465,0.0012058453867211938,-0.0028687190502280635
49048,113.0,-0.187644362449646,15,lag_12__CT4__is_walking,CT4__is_walking,False,2.384641170501709,-0.0011241583852097392,-0.0026807143675358636
49048,113.0,-0.187644362449646,16,lag_01__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0008698375895619392,0.002511343551475864
49048,113.0,-0.187644362449646,17,lag_08__T1__is_walking,T1__is_walking,False,2.281590461730957,-0.0008854591869749129,-0.0020202552352540093
49048,113.0,-0.187644362449646,18,lag_13__T4__is_walking,T4__is_walking,False,-2.307980537414551,0.0008644748595543206,-0.001995191150935549
49048,113.0,-0.187644362449646,19,lag_01__CT1__shots_fired,CT1__shots_fired,False,2.113628625869751,-0.0009345529251731932,-0.0019752978150363726
49048,113.0,-0.187644362449646,20,lag_00__CT4__shots_fired,CT4__shots_fired,False,-2.1549742221832275,0.000878507737070322,-0.0018931615273750646
47416,87.5,0.1494632363319397,1,lag_12__CT_place_QUAD,CT_place_QUAD,False,7.881247043609619,0.0018095800187438726,0.014261747172900185
47416,87.5,0.1494632363319397,2,lag_09__CT_place_QUAD,CT_place_QUAD,False,-7.881247043609619,-0.0014027245342731476,0.011055218588738924
47416,87.5,0.1494632363319397,3,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0036071110516786575,0.010414237310269137
47416,87.5,0.1494632363319397,4,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,3.473705291748047,0.002824746072292328,0.00981233537916637
47416,87.5,0.1494632363319397,5,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.0030855208169668913,0.007426681815008884
47416,87.5,0.1494632363319397,6,lag_00__CT_damage_last_5s,CT_damage_last_5s,False,2.158066987991333,0.0023772113490849733,0.005130181335938622
47416,87.5,0.1494632363319397,7,lag_07__T1__is_walking,T1__is_walking,False,2.281590461730957,0.002006997587159276,0.004579146551579649
47416,87.5,0.1494632363319397,8,lag_00__damage_diff_last_5s,damage_diff_last_5s,False,1.7371037006378174,0.002240600297227502,0.003892155067964087
47416,87.5,0.1494632363319397,9,lag_10__T4__is_walking,T4__is_walking,False,2.307980537414551,0.0015819305554032326,0.0036510649334120515
47416,87.5,0.1494632363319397,10,lag_15__CT_place_PIT,CT_place_PIT,False,-4.305429458618164,-0.0007706891046836972,0.003318147574741248
47416,87.5,0.1494632363319397,11,lag_03__CT2__is_walking,CT2__is_walking,False,-2.360051155090332,-0.0011513379868119955,0.0027172165456750275
47416,87.5,0.1494632363319397,12,lag_11__CT3__duck_amount,CT3__duck_amount,False,-3.7208433151245117,-0.0006856039981357753,0.002551025053286138
47416,87.5,0.1494632363319397,13,lag_00__T3__is_walking,T3__is_walking,False,-2.3223767280578613,-0.0009596978779882193,0.0022287800178063533
47416,87.5,0.1494632363319397,14,lag_08__T1__is_walking,T1__is_walking,False,-2.281590461730957,-0.0008854591869749129,0.0020202552352540093
47416,87.5,0.1494632363319397,15,lag_12__CT3__duck_amount,CT3__duck_amount,False,3.7208433151245117,0.0004806650395039469,0.0017884792990523202
47416,87.5,0.1494632363319397,16,lag_01__CT5__is_walking,CT5__is_walking,False,-2.396676540374756,-0.0006581349880434573,0.0015773366862435745
47416,87.5,0.1494632363319397,17,lag_01__T2__is_walking,T2__is_walking,False,-2.2968344688415527,-0.0006778500392101705,0.0015569093347635177
47416,87.5,0.1494632363319397,18,lag_04__T1__is_walking,T1__is_walking,False,-2.281590461730957,-0.0006687055574730039,0.001525712221636888
47416,87.5,0.1494632363319397,19,lag_15__CT1__is_walking,CT1__is_walking,False,-2.3343825340270996,-0.0005942535935901105,0.0013872152096595924
47416,87.5,0.1494632363319397,20,lag_11__CT1__is_walking,CT1__is_walking,False,2.3343825340270996,0.0005853038164786994,0.0013663230062872789
47640,91.0,0.11197030544281006,1,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0036071110516786575,0.010414237310269137
47640,91.0,0.11197030544281006,2,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,3.473705291748047,0.002824746072292328,0.00981233537916637
47640,91.0,0.11197030544281006,3,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.0030855208169668913,0.007426681815008884
47640,91.0,0.11197030544281006,4,lag_02__CT_shots_fired_sum,CT_shots_fired_sum,False,3.4737050533294678,0.0018554887501522899,0.006445420647799988
47640,91.0,0.11197030544281006,5,lag_04__T2__flash_duration,T2__flash_duration,True,7.46602725982666,0.0007520712097175419,0.005614984153081981
47640,91.0,0.11197030544281006,6,lag_04__CT3__flash_duration,CT3__flash_duration,True,7.2759623527526855,0.0006411417853087187,0.004664923492682882
47640,91.0,0.11197030544281006,7,lag_04__CT_flash_duration_sum,CT_flash_duration_sum,True,8.02037525177002,0.0005417839274741709,0.004345310403720604
47640,91.0,0.11197030544281006,8,lag_00__T4__flash_duration,T4__flash_duration,True,6.193236827850342,0.0005150572978891432,0.003189871825740126
47640,91.0,0.11197030544281006,9,lag_06__CT4__duck_amount,CT4__duck_amount,False,-3.6725916862487793,0.0008203797624446452,-0.0030129198951209524
47640,91.0,0.11197030544281006,10,lag_00__T_place_BOMBSITEB,T_place_BOMBSITEB,False,-1.5607836246490479,-0.0018732260214164853,0.002923700499493337
47640,91.0,0.11197030544281006,11,lag_00__T_macro_B,T_macro_B,False,-1.5607836246490479,-0.0018732260214164853,0.002923700499493337
47640,91.0,0.11197030544281006,12,lag_04__CT_flashed_players,CT_flashed_players,False,6.569819927215576,0.00041607223101891577,0.0027335196345091156
47640,91.0,0.11197030544281006,13,lag_00__CT_damage_last_5s,CT_damage_last_5s,False,1.068134069442749,0.0023772113490849733,0.00253918043222362
47640,91.0,0.11197030544281006,14,lag_01__CT_shots_fired_sum,CT_shots_fired_sum,False,3.4737050533294678,-0.0007295566610991955,-0.0025342646603504493
47640,91.0,0.11197030544281006,15,lag_01__CT_kills_last_3s,CT_kills_last_3s,False,-2.8871407508850098,0.0008698375895619392,-0.002511343551475864
47640,91.0,0.11197030544281006,16,lag_00__T3__flash_duration,T3__flash_duration,True,-5.283786773681641,-0.00045081457938067615,0.0023820081119144687
47640,91.0,0.11197030544281006,17,lag_00__CT4__shots_fired,CT4__shots_fired,False,2.6937174797058105,0.000878507737070322,0.0023664516474031227
47640,91.0,0.11197030544281006,18,lag_02__CT4__shots_fired,CT4__shots_fired,False,2.6937177181243896,0.0007963856332935393,0.0021452380908625196
47640,91.0,0.11197030544281006,19,lag_04__CT4__duck_amount,CT4__duck_amount,False,-3.6725916862487793,-0.0005642793839797378,0.0020723677743255675
47640,91.0,0.11197030544281006,20,lag_05__CT4__duck_amount,CT4__duck_amount,False,3.6725916862487793,-0.0005508112371899188,-0.0020229047703961
47512,89.0,-0.05869561433792114,1,lag_12__CT_place_QUAD,CT_place_QUAD,False,-7.881247043609619,0.0018095800187438726,-0.014261747172900185
47512,89.0,-0.05869561433792114,2,lag_02__CT_shots_fired_sum,CT_shots_fired_sum,False,-4.863187313079834,0.0018554887501522899,-0.009023589349302974
47512,89.0,-0.05869561433792114,3,lag_07__T1__is_walking,T1__is_walking,False,-2.281590461730957,0.002006997587159276,-0.004579146551579649
47512,89.0,-0.05869561433792114,4,lag_10__T4__is_walking,T4__is_walking,False,-2.307980537414551,0.0015819305554032326,-0.0036510649334120515
47512,89.0,-0.05869561433792114,5,lag_01__CT4__duck_amount,CT4__duck_amount,False,3.6725916862487793,-0.0009789749747142196,-0.0035953753531810517
47512,89.0,-0.05869561433792114,6,lag_00__T_macro_B,T_macro_B,False,1.5607836246490479,-0.0018732260214164853,-0.002923700499493337
47512,89.0,-0.05869561433792114,7,lag_00__T_place_BOMBSITEB,T_place_BOMBSITEB,False,1.5607836246490479,-0.0018732260214164853,-0.002923700499493337
47512,89.0,-0.05869561433792114,8,lag_14__CT1__is_walking,CT1__is_walking,False,2.3343825340270996,-0.001246149535290897,-0.0029089897099690565
47512,89.0,-0.05869561433792114,9,lag_11__CT3__duck_amount,CT3__duck_amount,False,3.7208433151245117,-0.0006856039981357753,-0.002551025053286138
47512,89.0,-0.05869561433792114,10,lag_03__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0007153297192417085,0.0020652575827418695
47512,89.0,-0.05869561433792114,11,lag_13__T4__is_walking,T4__is_walking,False,2.307980537414551,0.0008644748595543206,0.001995191150935549
47512,89.0,-0.05869561433792114,12,lag_03__CT_shots_fired_sum,CT_shots_fired_sum,False,3.473705291748047,0.000475889042718336,0.001653098285975596
47512,89.0,-0.05869561433792114,13,lag_00__T_B_site_active_smokes,T_B_site_active_smokes,True,1.514785647392273,-0.0009584278450347483,-0.0014518127437197423
47512,89.0,-0.05869561433792114,14,lag_15__CT_place_QUAD,CT_place_QUAD,False,7.881247043609619,-0.00018271782028023154,-0.0014400442808983685
47512,89.0,-0.05869561433792114,15,lag_11__CT1__is_walking,CT1__is_walking,False,-2.3343825340270996,0.0005853038164786994,-0.0013663230062872789
47512,89.0,-0.05869561433792114,16,lag_00__T3__flash_duration,T3__flash_duration,True,2.985537528991699,-0.00045081457938067615,-0.0013459238453576161
47512,89.0,-0.05869561433792114,17,lag_10__CT3__duck_amount,CT3__duck_amount,False,-3.7208433151245117,-0.00034103309735655785,0.001268930720535355
47512,89.0,-0.05869561433792114,18,lag_02__CT5__is_walking,CT5__is_walking,False,2.396676540374756,-0.0004956710617989302,-0.0011879632055561418
47512,89.0,-0.05869561433792114,19,lag_03__CT_damage_last_5s,CT_damage_last_5s,False,2.158066987991333,0.00047549844020977616,0.0010261574866580886
47512,89.0,-0.05869561433792114,20,lag_13__CT5__is_walking,CT5__is_walking,False,2.396676540374756,0.0004216270463075489,0.0010105036506728032
48056,97.5,-0.05500078201293945,1,lag_08__CT3__flash_duration,CT3__flash_duration,True,-7.0267839431762695,0.0006613933946937323,-0.004647468485956763
48056,97.5,-0.05500078201293945,2,lag_12__CT4__shots_fired,CT4__shots_fired,False,-8.08115291595459,0.0004851575940847397,-0.003920632706135407
48056,97.5,-0.05500078201293945,3,lag_12__CT_shots_fired_sum,CT_shots_fired_sum,False,-10.42111587524414,0.00036900120903737843,-0.003845404357483706
48056,97.5,-0.05500078201293945,4,lag_01__T4__flash_duration,T4__flash_duration,True,-6.193236827850342,0.0005986243486404419,-0.0037074223620479074
48056,97.5,-0.05500078201293945,5,lag_00__T_bomb_zone_count,T_bomb_zone_count,False,5.821373462677002,-0.0005708407843485475,-0.0033230773934203595
48056,97.5,-0.05500078201293945,6,lag_10__CT4__duck_amount,CT4__duck_amount,False,-2.942539691925049,0.0010932962177321315,-0.0032170675157083273
48056,97.5,-0.05500078201293945,7,lag_07__T_shots_fired_sum,T_shots_fired_sum,False,1.499474048614502,0.0017553300131112337,0.0026320718014144484
48056,97.5,-0.05500078201293945,8,lag_02__T_kills_last_3s,T_kills_last_3s,False,-3.1681017875671387,0.0007277850527316332,-0.0023056971265237314
48056,97.5,-0.05500078201293945,9,lag_08__CT4__duck_amount,CT4__duck_amount,False,3.6725916862487793,0.0006159569602459669,0.002262158411286408
48056,97.5,-0.05500078201293945,10,lag_13__T3__flash_duration,T3__flash_duration,True,-5.283786773681641,0.0003946252109017223,-0.0020851154699238483
48056,97.5,-0.05500078201293945,11,lag_07__CT4__duck_amount,CT4__duck_amount,False,-2.4257314205169678,-0.0006995100993663073,0.0016968236270017978
48056,97.5,-0.05500078201293945,12,lag_02__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.0006987205124460161,0.0016817825033044326
48056,97.5,-0.05500078201293945,13,lag_07__CT_kills_last_3s,CT_kills_last_3s,False,-2.8871407508850098,0.0005616456619463861,-0.0016215500781631975
48056,97.5,-0.05500078201293945,14,lag_12__CT4__duck_amount,CT4__duck_amount,False,3.6725916862487793,0.0004000231565441936,0.0014691217190311995
48056,97.5,-0.05500078201293945,15,lag_15__CT1__is_walking,CT1__is_walking,False,2.3343825340270996,-0.0005942535935901105,-0.0013872152096595924
48056,97.5,-0.05500078201293945,16,lag_08__CT_flash_duration_sum,CT_flash_duration_sum,True,-3.1433660984039307,0.000391150068026036,-0.001229527863221433
48056,97.5,-0.05500078201293945,17,lag_06__CT_A_site_active_infernos,CT_A_site_active_infernos,True,-3.5290780067443848,0.00032644413295201957,-0.0011520468100317122
48056,97.5,-0.05500078201293945,18,lag_13__CT_walking_count,CT_walking_count,False,-1.7948951721191406,0.0006125636282376945,-0.001099487498939622
48056,97.5,-0.05500078201293945,19,lag_08__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.00044699799036607146,-0.0010758999998128488
48056,97.5,-0.05500078201293945,20,lag_06__T_shots_fired_sum,T_shots_fired_sum,False,-1.499474048614502,-0.000703774334397167,0.0010552913505094963
49112,114.0,0.04993218183517456,1,lag_02__CT_shots_fired_sum,CT_shots_fired_sum,False,-5.557928085327148,0.0018554887501522899,-0.01031267303647998
49112,114.0,0.04993218183517456,2,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,2.778964042663574,0.002824746072292328,0.00784986776455554
49112,114.0,0.04993218183517456,3,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,3.748685598373413,0.0010671427007764578,0.004000382473810016
49112,114.0,0.04993218183517456,4,lag_09__T_shots_fired_sum,T_shots_fired_sum,False,-4.498422145843506,0.0007881501805968583,-0.003545432226647466
49112,114.0,0.04993218183517456,5,lag_00__T5__shots_fired,T5__shots_fired,False,3.0739078521728516,0.0010713569354265928,0.0032932524962876464
49112,114.0,0.04993218183517456,6,lag_11__CT4__duck_amount,CT4__duck_amount,False,3.2162771224975586,0.0009166835225187242,0.0029483082420474482
49112,114.0,0.04993218183517456,7,lag_09__T5__duck_amount,T5__duck_amount,False,-3.752493143081665,-0.0007587615982629359,0.002847247694715352
49112,114.0,0.04993218183517456,8,lag_03__CT2__is_walking,CT2__is_walking,False,-2.360051155090332,-0.0011513379868119955,0.0027172165456750275
49112,114.0,0.04993218183517456,9,lag_12__CT4__is_walking,CT4__is_walking,False,-2.384641170501709,-0.0011241583852097392,0.0026807143675358636
49112,114.0,0.04993218183517456,10,lag_03__CT_shots_fired_sum,CT_shots_fired_sum,False,5.557928085327148,0.000475889042718336,0.0026449570760236907
49112,114.0,0.04993218183517456,11,lag_01__CT_kills_last_3s,CT_kills_last_3s,False,2.8871402740478516,0.0008698375895619392,0.00251134313670498
49112,114.0,0.04993218183517456,12,lag_09__T5__shots_fired,T5__shots_fired,False,-3.688689708709717,0.0006778821698389947,-0.0025004969836029123
49112,114.0,0.04993218183517456,13,lag_10__T_shots_fired_sum,T_shots_fired_sum,False,3.748685359954834,0.0006433569360524416,0.002411742727405186
49112,114.0,0.04993218183517456,14,lag_00__CT_damage_last_5s,CT_damage_last_5s,False,1.0027379989624023,0.0023772113490849733,0.002383720151292179
49112,114.0,0.04993218183517456,15,lag_00__damage_diff_last_5s,damage_diff_last_5s,False,1.0377501249313354,0.002240600297227502,0.0023251832383690274
49112,114.0,0.04993218183517456,16,lag_02__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,0.0007277850527316332,0.0023056971265237314
49112,114.0,0.04993218183517456,17,lag_08__CT4__duck_amount,CT4__duck_amount,False,-3.6725916862487793,0.0006159569602459669,-0.002262158411286408
49112,114.0,0.04993218183517456,18,lag_03__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0007153297192417085,0.0020652575827418695
49112,114.0,0.04993218183517456,19,lag_08__T1__is_walking,T1__is_walking,False,2.281590461730957,-0.0008854591869749129,-0.0020202552352540093
49112,114.0,0.04993218183517456,20,lag_14__CT4__is_walking,CT4__is_walking,False,2.384641170501709,-0.00083147082477808,-0.001982759560836822
47800,93.5,-0.046786606311798096,1,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.0030855208169668913,-0.007426681815008884
47800,93.5,-0.046786606311798096,2,lag_04__CT_shots_fired_sum,CT_shots_fired_sum,False,-10.42111587524414,0.00044187865569256246,-0.004604868673769302
47800,93.5,-0.046786606311798096,3,lag_10__CT4__duck_amount,CT4__duck_amount,False,3.6725916862487793,0.0010932962177321315,0.004015230599850261
47800,93.5,-0.046786606311798096,4,lag_05__T4__flash_duration,T4__flash_duration,True,6.193236827850342,-0.0005634485278278589,-0.003489570173141554
47800,93.5,-0.046786606311798096,5,lag_11__CT4__duck_amount,CT4__duck_amount,False,-3.6725916862487793,0.0009166835225187242,-0.003366604283723512
47800,93.5,-0.046786606311798096,6,lag_02__CT_damage_last_5s,CT_damage_last_5s,False,-2.158066987991333,0.0011436211643740535,-0.0024680110816038547
47800,93.5,-0.046786606311798096,7,lag_04__CT4__duck_amount,CT4__duck_amount,False,3.6725916862487793,-0.0005642793839797378,-0.0020723677743255675
47800,93.5,-0.046786606311798096,8,lag_05__CT1__is_walking,CT1__is_walking,False,-2.3343825340270996,-0.0008473990601487458,0.0019781535653622118
47800,93.5,-0.046786606311798096,9,lag_04__CT4__shots_fired,CT4__shots_fired,False,-8.08115291595459,0.00021205887605901808,-0.0017136802046183869
47800,93.5,-0.046786606311798096,10,lag_11__CT_shots_fired_sum,CT_shots_fired_sum,False,-4.863187313079834,0.00032669154461473227,-0.0015887621750608205
47800,93.5,-0.046786606311798096,11,lag_02__T_place_BOMBSITEB,T_place_BOMBSITEB,False,1.5607836246490479,-0.0009585546213202178,-0.001496096356288265
47800,93.5,-0.046786606311798096,12,lag_02__T_macro_B,T_macro_B,False,1.5607836246490479,-0.0009585546213202178,-0.001496096356288265
47800,93.5,-0.046786606311798096,13,lag_11__CT5__is_walking,CT5__is_walking,False,2.396676540374756,-0.0006055247504264116,-0.0014512469639632597
47800,93.5,-0.046786606311798096,14,lag_08__CT5__is_walking,CT5__is_walking,False,2.396676540374756,-0.0005794352618977427,-0.0013887188988562227
47800,93.5,-0.046786606311798096,15,lag_11__CT1__is_walking,CT1__is_walking,False,-2.3343825340270996,0.0005853038164786994,-0.0013663230062872789
47800,93.5,-0.046786606311798096,16,lag_12__CT_shots_fired_sum,CT_shots_fired_sum,False,3.473705291748047,0.00036900120903737843,0.0012818014524945687
47800,93.5,-0.046786606311798096,17,lag_05__T_B_site_active_smokes,T_B_site_active_smokes,True,1.5147855281829834,-0.0008122778381220996,-0.0012304267140511166
47800,93.5,-0.046786606311798096,18,lag_05__CT_walking_count,CT_walking_count,False,-1.7948951721191406,-0.0006759543903172016,0.0012132672717530824
47800,93.5,-0.046786606311798096,19,lag_09__CT3__flash_duration,CT3__flash_duration,True,7.2759623527526855,-0.00016327187768183649,-0.0011879600352762837
47800,93.5,-0.046786606311798096,20,lag_02__damage_diff_last_5s,damage_diff_last_5s,False,-1.7371035814285278,0.000671355810482055,-0.0011662145828012296
49144,114.5,0.041532695293426514,1,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.887141227722168,0.0036071110516786575,0.01041423903027372
49144,114.5,0.041532695293426514,2,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,3.473705291748047,0.002824746072292328,0.00981233537916637
49144,114.5,0.041532695293426514,3,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.0030855208169668913,0.007426681815008884
49144,114.5,0.041532695293426514,4,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,-5.997896671295166,0.0010671427007764578,-0.0064006116527840495
49144,114.5,0.041532695293426514,5,lag_00__T5__shots_fired,T5__shots_fired,False,-4.918252944946289,0.0010713569354265928,-0.005269204402750471
49144,114.5,0.041532695293426514,6,lag_00__T_flash_alpha_mean,T_flash_alpha_mean,True,-6.067224025726318,-0.0007977166096679866,0.004839925379898552
