tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,feature_delta_scaled,coefficient,ridge_delta_contribution
55608,102.5,0.3740537464618683,1,lag_06__T_place_STAIRS,T_place_STAIRS,False,-19.14432716369629,-0.006724403705447912,0.12873418451786645
55608,102.5,0.3740537464618683,2,lag_09__T_place_STAIRS,T_place_STAIRS,False,19.14432716369629,0.0026640912983566523,0.05100223540969617
55608,102.5,0.3740537464618683,3,lag_03__T3__is_scoped,T3__is_scoped,False,-6.414711952209473,-0.001404601614922285,0.00901011476733471
55608,102.5,0.3740537464618683,4,lag_04__T3__is_scoped,T3__is_scoped,False,6.414711952209473,0.0011532871285453439,0.00739800472780916
55608,102.5,0.3740537464618683,5,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0023934515193104744,0.0069102314166689105
55608,102.5,0.3740537464618683,6,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.0026213934179395437,0.006309552254498529
55608,102.5,0.3740537464618683,7,lag_03__CT_place_JUNGLE,CT_place_JUNGLE,False,-6.415591716766357,-0.0009160547633655369,0.005877033351952304
55608,102.5,0.3740537464618683,8,lag_13__T3__is_scoped,T3__is_scoped,False,-6.414711952209473,-0.0008323710062541068,0.005339420242490844
55608,102.5,0.3740537464618683,9,lag_03__T_A_site_active_infernos,T_A_site_active_infernos,True,2.9764554500579834,0.0016534477472305298,0.004921413558630405
55608,102.5,0.3740537464618683,10,lag_11__CT2__duck_amount,CT2__duck_amount,False,3.8097944259643555,0.0012887733755633235,0.004909961622552417
55608,102.5,0.3740537464618683,11,lag_00__damage_diff_last_5s,damage_diff_last_5s,False,1.7596635818481445,0.0024996642023324966,0.004398568063693986
55608,102.5,0.3740537464618683,12,lag_14__CT2__duck_amount,CT2__duck_amount,False,3.8097944259643555,0.0010179750388488173,0.0038782756287770725
55608,102.5,0.3740537464618683,13,lag_10__CT_place_UNDERPASS,CT_place_UNDERPASS,False,5.7987165451049805,0.0006612473516725004,0.0038343859585501794
55608,102.5,0.3740537464618683,14,lag_11__CT_place_CATWALK,CT_place_CATWALK,False,3.9834015369415283,0.0008875175262801349,0.0035353386782468327
55608,102.5,0.3740537464618683,15,lag_00__CT_damage_last_5s,CT_damage_last_5s,False,1.700295090675354,0.0019544593524187803,0.0033231576418421838
