tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,feature_delta_scaled,coefficient,ridge_delta_contribution
117086,40.5,-0.26839324831962585,1,lag_05__CT_place_FOUNTAIN,CT_place_FOUNTAIN,False,-10.51817798614502,0.0034266849979758263,-0.03604248271116273
117086,40.5,-0.26839324831962585,2,lag_11__T_place_MAIN,T_place_MAIN,False,6.46513557434082,-0.001953340834006667,-0.012628613314749071
117086,40.5,-0.26839324831962585,3,lag_01__CT_place_WALKWAY,CT_place_WALKWAY,False,-4.908705711364746,0.002429567277431488,-0.011926030770872842
117086,40.5,-0.26839324831962585,4,lag_15__T_place_MAIN,T_place_MAIN,False,6.4651360511779785,-0.0018276700284332037,-0.011816135390480986
117086,40.5,-0.26839324831962585,5,lag_05__CT_place_WALKWAY,CT_place_WALKWAY,False,4.908705711364746,-0.0023629148490726948,-0.011598853615111704
117086,40.5,-0.26839324831962585,6,lag_08__T_place_MAIN,T_place_MAIN,False,6.465137481689453,-0.0014314426807686687,-0.00925447372832755
117086,40.5,-0.26839324831962585,7,lag_03__CT_flashed_players,CT_flashed_players,False,4.379879951477051,-0.0020631100051105022,-0.009036174149075205
117086,40.5,-0.26839324831962585,8,lag_03__T_place_MAIN,T_place_MAIN,False,6.46513557434082,-0.0013627983862534165,-0.008810676327621225
117086,40.5,-0.26839324831962585,9,lag_12__T_walking_count,T_walking_count,False,-3.9854493141174316,0.0013891129055991769,-0.005536239076851912
117086,40.5,-0.26839324831962585,10,lag_00__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,-0.0015058197313919663,-0.004770590182776757
117086,40.5,-0.26839324831962585,11,lag_03__CT3__flash_duration,CT3__flash_duration,True,2.817112922668457,-0.0016191459726542234,-0.004561317043250801
117086,40.5,-0.26839324831962585,12,lag_02__T_A_site_active_infernos,T_A_site_active_infernos,True,2.9764554500579834,-0.0014206458581611514,-0.00422848910712606
117086,40.5,-0.26839324831962585,13,lag_00__T_damage_last_5s,T_damage_last_5s,False,2.925321340560913,-0.0014184677274897695,-0.004149473914122764
117086,40.5,-0.26839324831962585,14,lag_02__T1__flash_duration,T1__flash_duration,True,2.834383487701416,-0.001414741389453411,-0.004009919633634507
117086,40.5,-0.26839324831962585,15,lag_03__T_A_site_active_smokes,T_A_site_active_smokes,True,2.845078468322754,-0.0013824031921103597,-0.003933045556413828
117086,40.5,-0.26839324831962585,16,lag_05__CT_place_MIDDLE,CT_place_MIDDLE,False,-2.6229028701782227,0.0013869566610082984,-0.00363785260697147
117086,40.5,-0.26839324831962585,17,lag_00__CT2__alive,CT2__alive,False,-2.4212265014648438,0.0014888158766552806,-0.0036047604563593794
117086,40.5,-0.26839324831962585,18,lag_00__damage_diff_last_5s,damage_diff_last_5s,False,-2.7522943019866943,0.0012955694692209363,-0.003565788467964709
117086,40.5,-0.26839324831962585,19,lag_00__CT2__hp,CT2__hp,False,-2.3935532569885254,0.001471799798309803,-0.0035228312008794838
117086,40.5,-0.26839324831962585,20,lag_01__CT_burning_players,CT_burning_players,False,2.5675106048583984,-0.001252390444278717,-0.003215525747108927
117118,41.0,-0.08851099014282227,1,lag_06__CT_place_FOUNTAIN,CT_place_FOUNTAIN,False,-10.51817798614502,0.0009336459916085005,-0.009820254715789067
117118,41.0,-0.08851099014282227,2,lag_12__T_place_MAIN,T_place_MAIN,False,6.46513557434082,-0.0008619889267720282,-0.005572875275161704
117118,41.0,-0.08851099014282227,3,lag_02__CT_place_WALKWAY,CT_place_WALKWAY,False,-4.908705711364746,0.001092490740120411,-0.00536271553564216
117118,41.0,-0.08851099014282227,4,lag_06__CT_place_WALKWAY,CT_place_WALKWAY,False,4.908705711364746,-0.0010333368554711342,-0.0050723465242148436
117118,41.0,-0.08851099014282227,5,lag_04__T_place_MAIN,T_place_MAIN,False,6.46513557434082,-0.0006913194083608687,-0.004469473700226101
117118,41.0,-0.08851099014282227,6,lag_09__T_place_MAIN,T_place_MAIN,False,6.465137481689453,-0.000673569506034255,-0.0043547194599851125
117118,41.0,-0.08851099014282227,7,lag_04__CT_flashed_players,CT_flashed_players,False,4.379879951477051,-0.0008794926106929779,-0.0038520720530463848
117118,41.0,-0.08851099014282227,8,lag_03__CT3__flash_duration,CT3__flash_duration,True,1.6831774711608887,-0.0016191459726542234,-0.002725310023692473
117118,41.0,-0.08851099014282227,9,lag_00__T_utility_damage_last_5s,T_utility_damage_last_5s,True,1.57048761844635,-0.0014554448425769806,-0.002285758104598745
117118,41.0,-0.08851099014282227,10,lag_14__T3__is_walking,T3__is_walking,False,2.3223767280578613,0.0008644574554637074,0.0020075958769650293
