tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,feature_delta_scaled,coefficient,ridge_delta_contribution
142838,96.0,-0.3364010751247406,1,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,-9.726374626159668,0.0061199557967484,-0.05952498277471241
142838,96.0,-0.3364010751247406,2,lag_00__CT2__shots_fired,CT2__shots_fired,False,-6.95920467376709,0.005593087058514357,-0.038923437598399335
142838,96.0,-0.3364010751247406,3,lag_08__CT_place_TSIDEUPPER,CT_place_TSIDEUPPER,False,-7.516991138458252,0.00216528307646513,-0.016276413698042003
142838,96.0,-0.3364010751247406,4,lag_07__T_place_SIDEENTRANCE,T_place_SIDEENTRANCE,False,4.880305290222168,-0.0030115144327282906,-0.014697109817624288
142838,96.0,-0.3364010751247406,5,lag_00__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,-0.004096140153706074,-0.012976988943081746
142838,96.0,-0.3364010751247406,6,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.005050826817750931,-0.012157067121985499
142838,96.0,-0.3364010751247406,7,lag_11__T_place_SIDEENTRANCE,T_place_SIDEENTRANCE,False,4.88030481338501,-0.0022256062366068363,-0.01086163682921204
142838,96.0,-0.3364010751247406,8,lag_01__T_shots_fired_sum,T_shots_fired_sum,False,-2.998948335647583,0.002669933717697859,-0.008006993278979357
142838,96.0,-0.3364010751247406,9,lag_08__CT_place_SIDEENTRANCE,CT_place_SIDEENTRANCE,False,4.025265216827393,-0.001849968102760613,-0.007446612256282459
142838,96.0,-0.3364010751247406,10,lag_01__T4__duck_amount,T4__duck_amount,False,-3.0991950035095215,0.0023978871759027243,-0.00743151995453728
142838,96.0,-0.3364010751247406,11,lag_13__T_place_ALLEY,T_place_ALLEY,False,-4.23673152923584,0.0016914809821173549,-0.007166350808039401
142838,96.0,-0.3364010751247406,12,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,3.748685598373413,-0.0017617567209526896,-0.0066042720476729155
142838,96.0,-0.3364010751247406,13,lag_03__T_place_RAMP,T_place_RAMP,False,3.5366947650909424,-0.0016971520381048322,-0.0060023087287287835
142838,96.0,-0.3364010751247406,14,lag_14__CT3__is_walking,CT3__is_walking,False,2.387126922607422,-0.0023965472355484962,-0.005720862427278206
142838,96.0,-0.3364010751247406,15,lag_10__CT_place_SIDEHALL,CT_place_SIDEHALL,False,-4.27756929397583,0.0012829730985686183,-0.005488006331434148
142838,96.0,-0.3364010751247406,16,lag_10__T_place_ALLEY,T_place_ALLEY,False,-4.236732006072998,0.0012741931714117527,-0.0053984149912398305
142838,96.0,-0.3364010751247406,17,lag_02__T4__duck_amount,T4__duck_amount,False,3.6976382732391357,-0.0014042877592146397,-0.0051925481651132754
142838,96.0,-0.3364010751247406,18,lag_01__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,-0.0017387602711096406,-0.005020045634740511
142838,96.0,-0.3364010751247406,19,lag_02__CT_shots_fired_sum,CT_shots_fired_sum,False,4.863187313079834,-0.0008562252623960376,-0.004163983833222862
142838,96.0,-0.3364010751247406,20,lag_09__T_place_ALLEY,T_place_ALLEY,False,-4.236732006072998,-0.00091179134324193,0.0038630155667733757
142198,86.0,-0.3187446743249893,1,lag_06__T_flashes_last_5s,T_flashes_last_5s,True,9.0607271194458,-0.007641907781362534,-0.0692412410788954
142198,86.0,-0.3187446743249893,2,lag_13__CT_place_SIDEHALL,CT_place_SIDEHALL,False,4.27756929397583,-0.0038217431865632534,-0.016347771304304315
142198,86.0,-0.3187446743249893,3,lag_05__T_place_ALLEY,T_place_ALLEY,False,4.236732006072998,-0.0036359697114676237,-0.015404629249686885
142198,86.0,-0.3187446743249893,4,lag_05__T_place_HOUSE,T_place_HOUSE,False,-4.397128105163574,0.0033741064835339785,-0.014836378448561893
142198,86.0,-0.3187446743249893,5,lag_06__T_place_ALLEY,T_place_ALLEY,False,4.236732006072998,-0.003492992836982012,-0.014798874549425411
142198,86.0,-0.3187446743249893,6,lag_00__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,-0.004096140153706074,-0.012976988943081746
142198,86.0,-0.3187446743249893,7,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.005050826817750931,-0.012157067121985499
142198,86.0,-0.3187446743249893,8,lag_06__T_place_HOUSE,T_place_HOUSE,False,-4.397129058837891,0.0022845647763460875,-0.010045526164868868
142198,86.0,-0.3187446743249893,9,lag_04__T_place_HOUSE,T_place_HOUSE,False,-4.397128582000732,0.002123081823810935,-0.009335463769405306
142198,86.0,-0.3187446743249893,10,lag_15__T4__duck_amount,T4__duck_amount,False,-3.6976382732391357,0.002472395310178399,-0.009142023525492593
142198,86.0,-0.3187446743249893,11,lag_04__T_place_ALLEY,T_place_ALLEY,False,4.23673152923584,-0.0019311062060296535,-0.008181578549388835
