feature,coefficient,abs_coefficient,base_feature,is_utility
lag_04__T_place_BRICKS,-2.8782510526070837e-06,2.8782510526070837e-06,T_place_BRICKS,False
lag_01__T_place_LOCKERROOM,-2.8672072858171305e-06,2.8672072858171305e-06,T_place_LOCKERROOM,False
lag_13__T_place_STORAGEROOM,-2.8603712962649297e-06,2.8603712962649297e-06,T_place_STORAGEROOM,False
lag_09__T_place_CRANE,-2.855020966308075e-06,2.855020966308075e-06,T_place_CRANE,False
lag_08__T_closest_enemy_dist,-2.8151198421255685e-06,2.8151198421255685e-06,T_closest_enemy_dist,False
lag_04__T_place_STORAGEROOM,-2.7922949357161997e-06,2.7922949357161997e-06,T_place_STORAGEROOM,False
lag_12__CT_place_SILO,-2.7515263809618773e-06,2.7515263809618773e-06,CT_place_SILO,False
lag_02__CT_place_UNKNOWN,-2.7371463602321455e-06,2.7371463602321455e-06,CT_place_UNKNOWN,False
lag_13__T_place_CRANE,-2.7358141778677236e-06,2.7358141778677236e-06,T_place_CRANE,False
lag_10__T_place_BRICKS,-2.68736039288342e-06,2.68736039288342e-06,T_place_BRICKS,False
lag_04__T_place_CRANE,-2.670700041562668e-06,2.670700041562668e-06,T_place_CRANE,False
lag_01__CT_place_UPSTAIRS,-2.6692255232774187e-06,2.6692255232774187e-06,CT_place_UPSTAIRS,False
lag_03__T_place_BRICKS,-2.6438749500812264e-06,2.6438749500812264e-06,T_place_BRICKS,False
lag_02__T_place_RAFTERS,-2.6382181204098742e-06,2.6382181204098742e-06,T_place_RAFTERS,False
lag_02__CT_place_GRAVEYARD,-2.6159179924434284e-06,2.6159179924434284e-06,CT_place_GRAVEYARD,False
lag_10__T_place_STORAGEROOM,-2.607105216156924e-06,2.607105216156924e-06,T_place_STORAGEROOM,False
lag_12__CT_equip_value_sum,-2.606065208965447e-06,2.606065208965447e-06,CT_equip_value_sum,False
lag_06__CT_place_SILO,-2.604902874736581e-06,2.604902874736581e-06,CT_place_SILO,False
lag_02__CT_place_LOWERMID,-2.6008306122093927e-06,2.6008306122093927e-06,CT_place_LOWERMID,False
lag_06__T_B_site_active_infernos,2.5930776246241294e-06,2.5930776246241294e-06,T_B_site_active_infernos,True
lag_03__T_active_smokes,2.572516677901149e-06,2.572516677901149e-06,T_active_smokes,True
lag_03__T_place_STORAGEROOM,-2.5649196686572395e-06,2.5649196686572395e-06,T_place_STORAGEROOM,False
lag_08__CT_place_SILO,-2.558250116635463e-06,2.558250116635463e-06,CT_place_SILO,False
lag_02__CT_place_ROOF,-2.5316778646811144e-06,2.5316778646811144e-06,CT_place_ROOF,False
lag_01__T_place_BACKOFA,-2.4996900265250588e-06,2.4996900265250588e-06,T_place_BACKOFA,False
lag_10__T_place_CRANE,-2.4935750388976885e-06,2.4935750388976885e-06,T_place_CRANE,False
lag_07__CT_place_SILO,-2.473536369507201e-06,2.473536369507201e-06,CT_place_SILO,False
lag_05__CT_place_SILO,-2.468186494297697e-06,2.468186494297697e-06,CT_place_SILO,False
lag_02__T_place_TMAIN,-2.4572254915256053e-06,2.4572254915256053e-06,T_place_TMAIN,False
lag_02__CT_place_SIDE,-2.455682761137723e-06,2.455682761137723e-06,CT_place_SIDE,False
lag_03__T_place_CRANE,-2.453225079079857e-06,2.453225079079857e-06,T_place_CRANE,False
lag_11__CT_place_SILO,-2.448570057822508e-06,2.448570057822508e-06,CT_place_SILO,False
lag_15__CT_place_SILO,-2.447227643642691e-06,2.447227643642691e-06,CT_place_SILO,False
lag_02__CT_place_TSTAIRS,-2.423658315819921e-06,2.423658315819921e-06,CT_place_TSTAIRS,False
