feature,coefficient,abs_coefficient,base_feature,is_utility
lag_12__T_place_UPSTAIRS,-3.369967089383863e-06,3.369967089383863e-06,T_place_UPSTAIRS,False
lag_15__CT_place_OBSERVATION,-3.3697374419716652e-06,3.3697374419716652e-06,CT_place_OBSERVATION,False
lag_14__T_place_OBSERVATION,-3.368115812918404e-06,3.368115812918404e-06,T_place_OBSERVATION,False
lag_10__T_place_ELECTRICALBOX,-3.367611952853622e-06,3.367611952853622e-06,T_place_ELECTRICALBOX,False
lag_15__CT_place_PALACEALLEY,-3.3658850497886306e-06,3.3658850497886306e-06,CT_place_PALACEALLEY,False
lag_09__CT_place_BACKALLEY,-3.3632061331445584e-06,3.3632061331445584e-06,CT_place_BACKALLEY,False
lag_07__CT_place_SCAFFOLDING,-3.353245119797066e-06,3.353245119797066e-06,CT_place_SCAFFOLDING,False
lag_12__T_place_DECON,-3.340536977702868e-06,3.340536977702868e-06,T_place_DECON,False
lag_02__CT_he_last_5s,-3.3393905596312834e-06,3.3393905596312834e-06,CT_he_last_5s,True
lag_03__T_place_OBSERVATION,-3.339128625157173e-06,3.339128625157173e-06,T_place_OBSERVATION,False
lag_02__T_place_STAIRS,-3.3346768759656698e-06,3.3346768759656698e-06,T_place_STAIRS,False
lag_15__T_place_TRUCK,-3.333137101435568e-06,3.333137101435568e-06,T_place_TRUCK,False
lag_14__CT_he_last_5s,-3.332834239699878e-06,3.332834239699878e-06,CT_he_last_5s,True
lag_02__CT_place_BRICKS,-3.3288465601799544e-06,3.3288465601799544e-06,CT_place_BRICKS,False
lag_14__T_place_STAIRS,-3.3281330615864135e-06,3.3281330615864135e-06,T_place_STAIRS,False
lag_06__CT_place_TMAIN,-3.3232483929168666e-06,3.3232483929168666e-06,CT_place_TMAIN,False
lag_14__CT_place_BRICKS,-3.322317979836953e-06,3.322317979836953e-06,CT_place_BRICKS,False
lag_08__T_place_SHOP,-3.3220223940588767e-06,3.3220223940588767e-06,T_place_SHOP,False
lag_12__T_place_GRAVEYARD,-3.320813902973896e-06,3.320813902973896e-06,T_place_GRAVEYARD,False
lag_09__T_place_BDOORS,-3.3171920676977606e-06,3.3171920676977606e-06,T_place_BDOORS,False
lag_08__CT_place_TUNNEL,-3.3112382880062796e-06,3.3112382880062796e-06,CT_place_TUNNEL,False
