csv_path,round_num,tick,seconds_in_round,bomb_planted,lstm_probability,ridge_probability,delta_from_prev,ridge_delta_from_prev,ct_win,xgboost_probability,lstm_abs_error,xgboost_abs_error,closer_model,probability_delta_lstm_minus_xgboost,active_smoke_inferno,utility_damage,recent_utility_last_5s,flash_effect_present,active_recent_utility,strong_utility_action,active_smoke_count,active_inferno_count,utility_damage_sum,recent_utility_count,flash_effect_sum
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32241,0.0,0,0.0538157895207405,0.05380772,0.0,0.0,1,0.0618688203394413,0.9461842104792596,0.9381311796605588,xgboost,-0.0080530308187007,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32273,0.5,0,0.0176532678306102,0.017630823,-0.0361625216901302,-0.036176898,1,0.0618688203394413,0.9823467321693898,0.9381311796605588,xgboost,-0.0442155525088311,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32305,1.0,0,0.012438572011888,0.0124910325,-0.0052146958187222,-0.0051397905,1,0.0618688203394413,0.987561427988112,0.9381311796605588,xgboost,-0.0494302483275533,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32337,1.5,0,0.0121425306424498,0.012030855,-0.0002960413694381,-0.00046017766,1,0.0618688203394413,0.98785746935755,0.9381311796605588,xgboost,-0.0497262896969915,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32369,2.0,0,0.0127576682716608,0.012879945,0.0006151376292109,0.0008490905,1,0.0618688203394413,0.9872423317283392,0.9381311796605588,xgboost,-0.0491111520677805,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32401,2.5,0,0.0118859438225626,0.011784516,-0.0008717244490981,-0.0010954291,1,0.0616769157350063,0.9881140561774374,0.9383230842649936,xgboost,-0.0497909719124437,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32433,3.0,0,0.0114419218152761,0.011453703,-0.0004440220072865,-0.00033081323,1,0.0616769157350063,0.988558078184724,0.9383230842649936,xgboost,-0.0502349939197302,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32465,3.5,0,0.011950728483498,0.011968225,0.0005088066682219,0.0005145222,1,0.0616769157350063,0.988049271516502,0.9383230842649936,xgboost,-0.0497261872515083,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32497,4.0,0,0.0120994225144386,0.012110315,0.0001486940309405,0.00014209002,1,0.0616769157350063,0.9879005774855614,0.9383230842649936,xgboost,-0.0495774932205677,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,6,32529,4.5,0,0.0118038896471261,0.011727624,-0.0002955328673124,-0.00038269162,1,0.0619821362197399,0.988196110352874,0.93801786378026,xgboost,-0.0501782465726138,False,False,False,True,True,False,0,0,0.0,0,510.0
