feature,coefficient,abs_coefficient,base_feature,is_utility
lag_07__T_place_ALLEY,-0.000548171519767493,0.000548171519767493,T_place_ALLEY,False
lag_02__CT_shots_fired_sum,0.000547543284483254,0.000547543284483254,CT_shots_fired_sum,False
lag_00__T_alive,-0.0005457765655592084,0.0005457765655592084,T_alive,False
lag_13__T_place_LOWERPARK,0.0005446983850561082,0.0005446983850561082,T_place_LOWERPARK,False
lag_03__CT_flashed_players,-0.0005438887747004628,0.0005438887747004628,CT_flashed_players,False
lag_06__CT2__duck_amount,0.0005430979654192924,0.0005430979654192924,CT2__duck_amount,False
lag_08__CT4__is_walking,0.0005382011877372861,0.0005382011877372861,CT4__is_walking,False
lag_04__T2__is_walking,0.0005375046166591346,0.0005375046166591346,T2__is_walking,False
lag_01__T2__is_walking,0.0005372781306505203,0.0005372781306505203,T2__is_walking,False
lag_15__CT_place_WALKWAY,-0.0005328941624611616,0.0005328941624611616,CT_place_WALKWAY,False
lag_09__kill_diff_last_3s,0.0005295557202771306,0.0005295557202771306,kill_diff_last_3s,False
lag_08__T_scoped_count,0.0005263856146484613,0.0005263856146484613,T_scoped_count,False
lag_12__T1__is_walking,-0.0005261540063656867,0.0005261540063656867,T1__is_walking,False
lag_07__CT1__duck_amount,0.0005258034216240048,0.0005258034216240048,CT1__duck_amount,False
lag_13__CT1__is_walking,-0.0005254432908259332,0.0005254432908259332,CT1__is_walking,False
lag_00__T5__armor,-0.0005237829755060375,0.0005237829755060375,T5__armor,False
lag_06__CT4__duck_amount,0.0005204324843361974,0.0005204324843361974,CT4__duck_amount,False
lag_06__CT_place_BACKOFA,0.000519580440595746,0.000519580440595746,CT_place_BACKOFA,False
lag_11__T2__is_walking,0.000518773915246129,0.000518773915246129,T2__is_walking,False
lag_13__T2__duck_amount,0.0005166431074030697,0.0005166431074030697,T2__duck_amount,False
lag_07__CT_place_BOMBSITEA,0.0005164319882169366,0.0005164319882169366,CT_place_BOMBSITEA,False
lag_07__CT_macro_A,0.0005164319882169366,0.0005164319882169366,CT_macro_A,False
lag_04__CT5__is_scoped,-0.0005152929807081819,0.0005152929807081819,CT5__is_scoped,False
lag_12__CT5__is_walking,0.0005132103688083589,0.0005132103688083589,CT5__is_walking,False
lag_03__CT1__alive,-0.0005124973249621689,0.0005124973249621689,CT1__alive,False
lag_03__T_place_PLAYGROUND,0.00051200354937464,0.00051200354937464,T_place_PLAYGROUND,False
lag_06__T_kills_last_3s,-0.000511579739395529,0.000511579739395529,T_kills_last_3s,False
lag_00__T2__alive,-0.0005101130227558315,0.0005101130227558315,T2__alive,False
lag_15__CT2__duck_amount,0.0005097422399558127,0.0005097422399558127,CT2__duck_amount,False
lag_12__CT3__alive,-0.0005092612118460238,0.0005092612118460238,CT3__alive,False
lag_10__T_place_CANAL,-0.0005083982832729816,0.0005083982832729816,T_place_CANAL,False
lag_12__T4__is_walking,-0.0005077580572105944,0.0005077580572105944,T4__is_walking,False
lag_04__CT_unique_places,0.0005077368696220219,0.0005077368696220219,CT_unique_places,False
lag_10__kill_diff_last_3s,0.0005052750930190086,0.0005052750930190086,kill_diff_last_3s,False
lag_10__CT_place_BRIDGE,0.0005034511559642851,0.0005034511559642851,CT_place_BRIDGE,False
lag_00__T5__hp,-0.0005012905457988381,0.0005012905457988381,T5__hp,False
lag_06__CT3__flash_duration,-0.0004975218325853348,0.0004975218325853348,CT3__flash_duration,True
lag_00__CT1__alive,0.0004963775863870978,0.0004963775863870978,CT1__alive,False
lag_09__CT3__alive,0.0004954012692905962,0.0004954012692905962,CT3__alive,False
lag_03__CT1__hp,-0.0004942816449329257,0.0004942816449329257,CT1__hp,False
lag_14__CT3__is_walking,-0.0004940577782690525,0.0004940577782690525,CT3__is_walking,False
lag_14__CT3__duck_amount,-0.0004930935683660209,0.0004930935683660209,CT3__duck_amount,False
lag_07__T3__is_walking,0.0004910989664494991,0.0004910989664494991,T3__is_walking,False
lag_10__CT3__smoke,-0.0004867170937359333,0.0004867170937359333,CT3__smoke,True
lag_03__kill_diff_last_3s,-0.00048308089026249945,0.00048308089026249945,kill_diff_last_3s,False
lag_00__CT1__hp,0.00048026518197730184,0.00048026518197730184,CT1__hp,False
lag_00__T3__alive,-0.00048020799295045435,0.00048020799295045435,T3__alive,False
lag_00__T5__has_helmet,-0.0004789854574482888,0.0004789854574482888,T5__has_helmet,False
lag_06__CT5__is_walking,0.00047731620725244284,0.00047731620725244284,CT5__is_walking,False
lag_03__T3__smoke,-0.00047675162204541266,0.00047675162204541266,T3__smoke,True
lag_00__equip_diff,0.0004760655283462256,0.0004760655283462256,equip_diff,False
lag_03__CT1__armor,-0.0004714668320957571,0.0004714668320957571,CT1__armor,False
lag_04__CT_macro_A,-0.00047138723311945796,0.00047138723311945796,CT_macro_A,False
lag_04__CT_place_BOMBSITEA,-0.00047138723311945796,0.00047138723311945796,CT_place_BOMBSITEA,False
lag_09__CT3__has_defuser,0.0004699664714280516,0.0004699664714280516,CT3__has_defuser,False
lag_14__CT_flashed_players,0.00046948372619226575,0.00046948372619226575,CT_flashed_players,False
lag_06__CT_place_LOWERPARK,0.0004679379635490477,0.0004679379635490477,CT_place_LOWERPARK,False
lag_12__T_shots_fired_sum,-0.00046775885857641697,0.00046775885857641697,T_shots_fired_sum,False
lag_09__T_place_ALLEY,-0.0004674978263210505,0.0004674978263210505,T_place_ALLEY,False
lag_15__CT5__is_walking,0.000467150064650923,0.000467150064650923,CT5__is_walking,False
lag_05__CT4__is_walking,0.000466140394564718,0.000466140394564718,CT4__is_walking,False
lag_08__T2__is_walking,-0.00046568625839427114,0.00046568625839427114,T2__is_walking,False
lag_02__CT_velocity_mean,0.00046456328709609807,0.00046456328709609807,CT_velocity_mean,False
lag_02__CT_place_LOWERPARK,0.00046385510358959436,0.00046385510358959436,CT_place_LOWERPARK,False
lag_10__T4__is_scoped,0.0004635306540876627,0.0004635306540876627,T4__is_scoped,False
lag_04__CT_place_SNIPERSNEST,0.00046330716577358544,0.00046330716577358544,CT_place_SNIPERSNEST,False
lag_12__CT3__has_defuser,-0.00046222133096307516,0.00046222133096307516,CT3__has_defuser,False
lag_13__CT_place_BRIDGE,-0.00046193687012419105,0.00046193687012419105,CT_place_BRIDGE,False
lag_11__T5__is_walking,0.0004613526398316026,0.0004613526398316026,T5__is_walking,False
lag_04__CT_shots_fired_sum,-0.0004596288490574807,0.0004596288490574807,CT_shots_fired_sum,False
lag_00__CT1__armor,0.0004594986676238477,0.0004594986676238477,CT1__armor,False
lag_12__CT3__armor,-0.0004589212767314166,0.0004589212767314166,CT3__armor,False
lag_13__T_duck_amount_mean,0.00045820476952940226,0.00045820476952940226,T_duck_amount_mean,False
lag_09__CT3__armor,0.0004575388738885522,0.0004575388738885522,CT3__armor,False
lag_08__T3__is_walking,0.0004567764699459076,0.0004567764699459076,T3__is_walking,False
lag_03__CT4__is_walking,-0.00045618362491950393,0.00045618362491950393,CT4__is_walking,False
lag_10__CT1__is_walking,0.0004559531225822866,0.0004559531225822866,CT1__is_walking,False
lag_01__CT_shots_fired_sum,-0.0004543896357063204,0.0004543896357063204,CT_shots_fired_sum,False
lag_15__CT3__flash_duration,0.0004536809283308685,0.0004536809283308685,CT3__flash_duration,True
lag_00__T_place_TUNNELS,-0.0004512190353125334,0.0004512190353125334,T_place_TUNNELS,False
