csv_path,round_num,tick,seconds_in_round,bomb_planted,lstm_probability,ridge_probability,delta_from_prev,ridge_delta_from_prev,ct_win,xgboost_probability,lstm_abs_error,xgboost_abs_error,closer_model,probability_delta_lstm_minus_xgboost,active_smoke_inferno,utility_damage,recent_utility_last_5s,flash_effect_present,active_recent_utility,strong_utility_action,active_smoke_count,active_inferno_count,utility_damage_sum,recent_utility_count,flash_effect_sum
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25482,0.0,0,0.1731870621442794,0.1588017,0.0,0.0,0,0.2366109788417816,0.1731870621442794,0.2366109788417816,lstm,-0.0634239166975022,False,False,False,True,True,False,0,0,0.0,0,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25514,0.5,0,0.1076036691665649,0.11510305,-0.0655833929777145,-0.043698654,0,0.2358833700418472,0.1076036691665649,0.2358833700418472,lstm,-0.1282797008752823,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25546,1.0,0,0.0937680825591087,0.099180475,-0.0138355866074562,-0.015922576,0,0.2429002225399017,0.0937680825591087,0.2429002225399017,lstm,-0.149132139980793,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25578,1.5,0,0.1154505610466003,0.11321643,0.0216824784874916,0.014035955,0,0.2411916553974151,0.1154505610466003,0.2411916553974151,lstm,-0.1257410943508148,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25610,2.0,0,0.1212919726967811,0.12213558,0.0058414116501808,0.00891915,0,0.2411916553974151,0.1212919726967811,0.2411916553974151,lstm,-0.119899682700634,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25642,2.5,0,0.1319444626569748,0.13234352,0.0106524899601936,0.010207936,0,0.2430436760187149,0.1319444626569748,0.2430436760187149,lstm,-0.1110992133617401,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25674,3.0,0,0.1428435146808624,0.14480986,0.0108990520238876,0.012466341,0,0.2430436760187149,0.1428435146808624,0.2430436760187149,lstm,-0.1002001613378525,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25706,3.5,0,0.1586710512638092,0.15712756,0.0158275365829467,0.012317702,0,0.2430436760187149,0.1586710512638092,0.2430436760187149,lstm,-0.0843726247549057,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25738,4.0,0,0.1585452258586883,0.16144924,-0.0001258254051208,0.0043216795,0,0.2430436760187149,0.1585452258586883,0.2430436760187149,lstm,-0.0844984501600266,False,False,True,True,True,True,0,0,0.0,1,510.0
processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-jijiehao-vs-lynn-vision-bo3-vHZRr1xxhgwfg-A38MzOQQ/jijiehao-vs-lynn-vision-m2-dust2.csv,5,25770,4.5,0,0.1797913610935211,0.17787698,0.0212461352348327,0.01642774,0,0.2430436760187149,0.1797913610935211,0.2430436760187149,lstm,-0.0632523149251938,False,False,True,True,True,True,0,0,0.0,1,510.0
