tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,feature_delta_scaled,coefficient,ridge_delta_contribution
14132,31.5,0.3759501874446869,1,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,-12.745530128479004,-0.004629717208445072,0.059008200166574376
14132,31.5,0.3759501874446869,2,lag_02__T_place_TRUCK,T_place_TRUCK,False,17.366621017456055,0.0016860293690115213,0.029280633075923657
14132,31.5,0.3759501874446869,3,lag_01__T_shots_fired_sum,T_shots_fired_sum,False,7.49737024307251,0.0026559324469417334,0.01991250889531171
14132,31.5,0.3759501874446869,4,lag_04__T5__shots_fired,T5__shots_fired,False,-6.1478166580200195,-0.00307460012845695,0.01890207788647813
14132,31.5,0.3759501874446869,5,lag_08__CT_place_TRUCK,CT_place_TRUCK,False,6.45013952255249,0.0016556604532524943,0.010679240925451083
14132,31.5,0.3759501874446869,6,lag_05__CT5__duck_amount,CT5__duck_amount,False,3.3737034797668457,-0.002664567669853568,-0.008989461219859218
14132,31.5,0.3759501874446869,7,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.003700674045830965,0.008907322384058669
14132,31.5,0.3759501874446869,8,lag_04__T_shots_fired_sum,T_shots_fired_sum,False,-7.49737024307251,-0.001108566066250205,0.008311330237584236
14132,31.5,0.3759501874446869,9,lag_01__CT_place_TRUCK,CT_place_TRUCK,False,-6.45013952255249,-0.0012499830918386579,0.008062565343190886
14132,31.5,0.3759501874446869,10,lag_15__CT_place_JUNGLE,CT_place_JUNGLE,False,-6.415591716766357,-0.0011412798194214702,0.007321985355992988
14132,31.5,0.3759501874446869,11,lag_08__CT2__duck_amount,CT2__duck_amount,False,3.8097944259643555,0.0017967472085729241,0.006845237500088142
14132,31.5,0.3759501874446869,12,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,3.473705291748047,0.0017503990093246102,0.006080370301361437
14132,31.5,0.3759501874446869,13,lag_02__T_shots_fired_sum,T_shots_fired_sum,False,5.248159408569336,0.0011122535215690732,0.005837283783937108
14132,31.5,0.3759501874446869,14,lag_04__CT2__duck_amount,CT2__duck_amount,False,-3.7246336936950684,-0.0015392565401270986,0.005733166772597886
14132,31.5,0.3759501874446869,15,lag_00__T1__shots_fired,T1__shots_fired,False,-4.781342029571533,-0.0011376074980944395,0.0054392905437946615
14132,31.5,0.3759501874446869,16,lag_07__CT2__duck_amount,CT2__duck_amount,False,-3.8097944259643555,-0.001408358570188284,0.005365556630462454
14132,31.5,0.3759501874446869,17,lag_01__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,0.0016721903812140226,0.00529766933587672
14132,31.5,0.3759501874446869,18,lag_06__T_shots_fired_sum,T_shots_fired_sum,False,3.748685598373413,0.0013223621062934399,0.0049571197836969505
14132,31.5,0.3759501874446869,19,lag_12__CT2__flash_duration,CT2__flash_duration,True,-5.475287437438965,-0.0008830333827063441,0.00483486158717128
14132,31.5,0.3759501874446869,20,lag_14__CT_place_SHOP,CT_place_SHOP,False,-5.015803337097168,-0.0009579990874044597,0.0048051350195393305
14228,33.0,0.3505561053752899,1,lag_05__T_place_TRUCK,T_place_TRUCK,False,17.366621017456055,0.0018603965872898698,0.03230880247363177
14228,33.0,0.3505561053752899,2,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,-4.498422145843506,-0.004629717208445072,0.020826422419462087
14228,33.0,0.3505561053752899,3,lag_00__T_place_TRUCK,T_place_TRUCK,False,-17.366621017456055,-0.0010389355011284351,0.01804279910967832
14228,33.0,0.3505561053752899,4,lag_05__CT5__duck_amount,CT5__duck_amount,False,-3.7749595642089844,-0.002664567669853568,0.010058635209795774
14228,33.0,0.3505561053752899,5,lag_01__T_shots_fired_sum,T_shots_fired_sum,False,3.748685359954834,0.0026559324469417334,0.009956255080879495
14228,33.0,0.3505561053752899,6,lag_07__T_shots_fired_sum,T_shots_fired_sum,False,-7.49737024307251,-0.0012688153656199574,0.009512778566152236
14228,33.0,0.3505561053752899,7,lag_00__T3__duck_amount,T3__duck_amount,False,3.6995086669921875,-0.002494961488991976,-0.009230131652337548
14228,33.0,0.3505561053752899,8,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.003700674045830965,0.008907322384058669
14228,33.0,0.3505561053752899,9,lag_03__T_shots_fired_sum,T_shots_fired_sum,False,-12.745530128479004,-0.0006821677670814097,0.008694589828013355
14228,33.0,0.3505561053752899,10,lag_04__T_shots_fired_sum,T_shots_fired_sum,False,7.49737024307251,-0.001108566066250205,-0.008311330237584236
14228,33.0,0.3505561053752899,11,lag_07__T5__shots_fired,T5__shots_fired,False,-6.1478166580200195,-0.0012951729586347938,0.007962485890112059
14228,33.0,0.3505561053752899,12,lag_04__CT_place_TRUCK,CT_place_TRUCK,False,-6.45013952255249,-0.0011357215698808432,0.007325562584503786
14228,33.0,0.3505561053752899,13,lag_08__CT2__duck_amount,CT2__duck_amount,False,3.7246336936950684,0.0017967472085729241,0.006692225192103274
14228,33.0,0.3505561053752899,14,lag_11__CT2__duck_amount,CT2__duck_amount,False,3.8097944259643555,0.001703175832517445,0.006488749793162163
14228,33.0,0.3505561053752899,15,lag_11__CT_place_TRUCK,CT_place_TRUCK,False,6.45013952255249,0.000982340076006949,0.006336230548839639
14228,33.0,0.3505561053752899,16,lag_02__CT_shots_fired_sum,CT_shots_fired_sum,False,-6.252669334411621,-0.0009871741058304906,0.006172473259251521
14228,33.0,0.3505561053752899,17,lag_05__CT5__is_walking,CT5__is_walking,False,2.396676540374756,0.0022674528881907463,0.005434351143531746
14228,33.0,0.3505561053752899,18,lag_01__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,0.0016721903812140226,0.00529766933587672
14228,33.0,0.3505561053752899,19,lag_07__CT2__duck_amount,CT2__duck_amount,False,-3.7246336936950684,-0.001408358570188284,0.005245619783327493
14228,33.0,0.3505561053752899,20,lag_08__T_shots_fired_sum,T_shots_fired_sum,False,3.748684883117676,0.0012787238229066133,0.004793532664612465
14260,33.5,-0.2863233983516693,1,lag_04__T_shots_fired_sum,T_shots_fired_sum,False,-12.745530128479004,-0.001108566066250205,0.01412926219680144
14260,33.5,-0.2863233983516693,2,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,2.998948335647583,-0.004629717208445072,-0.013884282716785323
14260,33.5,-0.2863233983516693,3,lag_06__T_place_TRUCK,T_place_TRUCK,False,17.366621017456055,-0.0007553717005066574,-0.013118254050010436
14260,33.5,-0.2863233983516693,4,lag_01__T_shots_fired_sum,T_shots_fired_sum,False,-4.498422145843506,0.0026559324469417334,-0.011947505337187025
14260,33.5,-0.2863233983516693,5,lag_00__T_kills_last_3s,T_kills_last_3s,False,3.168102264404297,-0.0030659709591418505,-0.00971330953825511
14260,33.5,-0.2863233983516693,6,lag_08__T_shots_fired_sum,T_shots_fired_sum,False,-7.49737024307251,0.0012787238229066133,-0.009587065938967965
14260,33.5,-0.2863233983516693,7,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.003700674045830965,-0.008907322384058669
14260,33.5,-0.2863233983516693,8,lag_08__T5__shots_fired,T5__shots_fired,False,-6.1478166580200195,0.0012506971834227443,-0.007689056978385067
14260,33.5,-0.2863233983516693,9,lag_06__T_shots_fired_sum,T_shots_fired_sum,False,5.248159408569336,0.0013223621062934399,0.006939967129679481
14260,33.5,-0.2863233983516693,10,lag_08__CT2__duck_amount,CT2__duck_amount,False,-3.7246336936950684,0.0017967472085729241,-0.006692225192103274
14260,33.5,-0.2863233983516693,11,lag_11__CT2__duck_amount,CT2__duck_amount,False,-3.8097944259643555,0.001703175832517445,-0.006488749793162163
14260,33.5,-0.2863233983516693,12,lag_05__CT5__is_walking,CT5__is_walking,False,-2.396676540374756,0.0022674528881907463,-0.005434351143531746
14260,33.5,-0.2863233983516693,13,lag_12__CT_place_SHOP,CT_place_SHOP,False,5.015803337097168,-0.0010337515268474817,-0.0051850943580908915
14260,33.5,-0.2863233983516693,14,lag_12__CT2__duck_amount,CT2__duck_amount,False,3.8097944259643555,-0.0012872419320046902,-0.0049041271374190565
14260,33.5,-0.2863233983516693,15,lag_00__T3__shots_fired,T3__shots_fired,False,2.4222826957702637,-0.0018903100863099098,-0.004578865411708488
14260,33.5,-0.2863233983516693,16,lag_03__CT_shots_fired_sum,CT_shots_fired_sum,False,-6.252669334411621,0.0007262015715241432,-0.004540698296870538
14260,33.5,-0.2863233983516693,17,lag_13__CT1__is_walking,CT1__is_walking,False,2.3343825340270996,-0.0018486401531845331,-0.004315433285295156
14260,33.5,-0.2863233983516693,18,lag_00__CT_place_SHOP,CT_place_SHOP,False,-5.015803337097168,0.0008382443338632584,-0.004204468727094124
14260,33.5,-0.2863233983516693,19,lag_13__T3__is_walking,T3__is_walking,False,-2.3223767280578613,0.0018059652065858245,-0.004194131567457127
14260,33.5,-0.2863233983516693,20,lag_02__T_shots_fired_sum,T_shots_fired_sum,False,3.748685359954834,0.0011122535215690732,0.004169488492864193
15124,47.0,-0.2693946436047554,1,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,2.249211311340332,-0.004629717208445072,-0.010413212313541642
15124,47.0,-0.2693946436047554,2,lag_05__CT5__duck_amount,CT5__duck_amount,False,3.6576995849609375,-0.002664567669853568,-0.009746188060123728
15124,47.0,-0.2693946436047554,3,lag_00__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,-0.0030659709591418505,-0.009713308076286231
15124,47.0,-0.2693946436047554,4,lag_00__T3__duck_amount,T3__duck_amount,False,3.7704498767852783,-0.002494961488991976,-0.00940712723875381
15124,47.0,-0.2693946436047554,5,lag_08__T5__duck_amount,T5__duck_amount,False,-3.7970333099365234,0.0024311814922839403,-0.009231277108703306
15124,47.0,-0.2693946436047554,6,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.003700674045830965,-0.008907322384058669
15124,47.0,-0.2693946436047554,7,lag_04__T5__shots_fired,T5__shots_fired,False,2.4591264724731445,-0.00307460012845695,-0.007560830568157817
15124,47.0,-0.2693946436047554,8,lag_05__CT5__is_walking,CT5__is_walking,False,-2.396676540374756,0.0022674528881907463,-0.005434351143531746
15124,47.0,-0.2693946436047554,9,lag_05__CT_duck_amount_mean,CT_duck_amount_mean,False,2.9012575149536133,-0.001854893402196467,-0.005381523422560375
15124,47.0,-0.2693946436047554,10,lag_03__CT5__duck_amount,CT5__duck_amount,False,3.7749595642089844,-0.0012819673866033554,-0.004839375047062333
15124,47.0,-0.2693946436047554,11,lag_00__CT5__alive,CT5__alive,False,-2.4316041469573975,0.0019604177214205265,-0.004766959861174924
15124,47.0,-0.2693946436047554,12,lag_00__T_duck_amount_mean,T_duck_amount_mean,False,2.9079365730285645,-0.0016116575570777059,-0.004686597953424132
15124,47.0,-0.2693946436047554,13,lag_14__CT1__is_walking,CT1__is_walking,False,2.3343825340270996,-0.0019039163598790765,-0.00444446909675017
15124,47.0,-0.2693946436047554,14,lag_09__CT1__is_walking,CT1__is_walking,False,-2.3343825340270996,0.0017563465517014265,-0.004099984713990534
15124,47.0,-0.2693946436047554,15,lag_00__CT5__armor,CT5__armor,False,-2.1862289905548096,0.001790326088666916,-0.003914062797590212
15124,47.0,-0.2693946436047554,16,lag_08__T_duck_amount_mean,T_duck_amount_mean,False,-2.9079365730285645,0.0013219784013926983,-0.003844229342163663
15124,47.0,-0.2693946436047554,17,lag_10__T3__smoke,T3__smoke,True,-2.173264503479004,0.0016701368149369955,-0.0036296490558560546
15124,47.0,-0.2693946436047554,18,lag_00__T3__shots_fired,T3__shots_fired,False,1.8167120218276978,-0.0018903100863099098,-0.003434149058781366
15124,47.0,-0.2693946436047554,19,lag_04__T_shots_fired_sum,T_shots_fired_sum,False,2.998948335647583,-0.001108566066250205,-0.0033245323593364406
15124,47.0,-0.2693946436047554,20,lag_03__CT_duck_amount_mean,CT_duck_amount_mean,False,2.994267225265503,-0.0009270120062865317,-0.00277572166785138
15156,47.5,0.21077028661966324,1,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,-2.249211311340332,-0.004629717208445072,0.010413212313541642
15156,47.5,0.21077028661966324,2,lag_05__CT5__duck_amount,CT5__duck_amount,False,-3.6576995849609375,-0.002664567669853568,0.009746188060123728
15156,47.5,0.21077028661966324,3,lag_00__T3__duck_amount,T3__duck_amount,False,-3.7704498767852783,-0.002494961488991976,0.00940712723875381
15156,47.5,0.21077028661966324,4,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.003700674045830965,0.008907322384058669
15156,47.5,0.21077028661966324,5,lag_04__T5__shots_fired,T5__shots_fired,False,-2.4591264724731445,-0.00307460012845695,0.007560830568157817
15156,47.5,0.21077028661966324,6,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,3.4737050533294678,0.0017503990093246102,0.006080369884033793
15156,47.5,0.21077028661966324,7,lag_01__T_shots_fired_sum,T_shots_fired_sum,False,2.249211311340332,0.0026559324469417334,0.005973753301817153
15156,47.5,0.21077028661966324,8,lag_05__CT_duck_amount_mean,CT_duck_amount_mean,False,-2.9012575149536133,-0.001854893402196467,0.005381523422560375
15156,47.5,0.21077028661966324,9,lag_01__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,0.0016721903812140226,0.00529766933587672
15156,47.5,0.21077028661966324,10,lag_03__CT5__duck_amount,CT5__duck_amount,False,-3.7749595642089844,-0.0012819673866033554,0.004839375047062333
15156,47.5,0.21077028661966324,11,lag_00__CT_kills_last_3s,CT_kills_last_3s,False,2.8871407508850098,0.0016449051909148693,0.004749072808032606
15156,47.5,0.21077028661966324,12,lag_00__T_duck_amount_mean,T_duck_amount_mean,False,-2.9079365730285645,-0.0016116575570777059,0.004686597953424132
15156,47.5,0.21077028661966324,13,lag_04__T_shots_fired_sum,T_shots_fired_sum,False,-2.998948335647583,-0.001108566066250205,0.0033245323593364406
15156,47.5,0.21077028661966324,14,lag_01__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,-0.0013471548445522785,0.0032425288888092707
15156,47.5,0.21077028661966324,15,lag_03__CT_duck_amount_mean,CT_duck_amount_mean,False,-2.994267225265503,-0.0009270120062865317,0.00277572166785138
15156,47.5,0.21077028661966324,16,lag_15__T3__is_walking,T3__is_walking,False,-2.3223767280578613,-0.0011532866628840566,0.002678366106661445
15156,47.5,0.21077028661966324,17,lag_01__CT5__duck_amount,CT5__duck_amount,False,1.0217599868774414,0.002333231968805194,0.0023840030658284217
15156,47.5,0.21077028661966324,18,lag_02__CT_velocity_mean,CT_velocity_mean,False,1.9054728746414185,0.001049404963850975,0.0019996126931320912
15156,47.5,0.21077028661966324,19,lag_15__CT1__is_walking,CT1__is_walking,False,2.3343825340270996,0.0008307932876050472,0.001939389339972175
15156,47.5,0.21077028661966324,20,lag_06__CT5__is_walking,CT5__is_walking,False,-2.396676540374756,-0.0007814043783582747,0.0018727735421573966
14100,31.0,-0.20401498675346375,1,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,7.49737024307251,-0.004629717208445072,-0.03471070403243681
14100,31.0,-0.20401498675346375,2,lag_01__T_shots_fired_sum,T_shots_fired_sum,False,5.248159408569336,0.0026559324469417334,0.013938756859941837
14100,31.0,-0.20401498675346375,3,lag_00__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,-0.0030659709591418505,-0.009713308076286231
14100,31.0,-0.20401498675346375,4,lag_04__T5__shots_fired,T5__shots_fired,False,3.0739083290100098,-0.00307460012845695,-0.009451038943239065
14100,31.0,-0.20401498675346375,5,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.003700674045830965,-0.008907322384058669
14100,31.0,-0.20401498675346375,6,lag_01__CT5__duck_amount,CT5__duck_amount,False,-3.7749595642089844,0.002333231968805194,-0.008807856336159325
