feature,coefficient,abs_coefficient
lag_06__CT5__flash,2.5977131372201256e-05,2.5977131372201256e-05
lag_09__CT5__flash,2.5977131372201256e-05,2.5977131372201256e-05
lag_08__CT5__flash,2.5977131372201256e-05,2.5977131372201256e-05
lag_07__CT5__flash,2.5977131372201256e-05,2.5977131372201256e-05
lag_05__CT5__flash,2.5977131372201256e-05,2.5977131372201256e-05
lag_04__CT_walking_count,2.596532431198284e-05,2.596532431198284e-05
lag_02__CT5__utility_total,-2.5471779736108147e-05,2.5471779736108147e-05
lag_01__CT5__utility_total,-2.5471779736108147e-05,2.5471779736108147e-05
lag_03__CT5__utility_total,-2.5471779736108147e-05,2.5471779736108147e-05
lag_06__CT3__X,-2.5353574528708123e-05,2.5353574528708123e-05
lag_07__CT3__X,-2.5220624593202956e-05,2.5220624593202956e-05
lag_08__CT3__X,-2.5218214432243258e-05,2.5218214432243258e-05
lag_03__T_B_site_active_infernos,-2.4937775378930382e-05,2.4937775378930382e-05
lag_10__T_mean_Y,-2.4839611796778627e-05,2.4839611796778627e-05
lag_01__active_smokes_total,-2.4622338969493285e-05,2.4622338969493285e-05
lag_05__CT_B_site_active_smokes,2.4206843590945937e-05,2.4206843590945937e-05
lag_10__T1__Y,-2.4199902327382006e-05,2.4199902327382006e-05
lag_01__T_place_TUNNELS,-2.4085180484689772e-05,2.4085180484689772e-05
lag_02__T_place_TUNNELS,-2.4085180484689772e-05,2.4085180484689772e-05
lag_03__T_place_TUNNELS,-2.4085180484689772e-05,2.4085180484689772e-05
lag_03__CT1__molly,-2.3939765014802106e-05,2.3939765014802106e-05
lag_04__CT1__molly,-2.3939765014802106e-05,2.3939765014802106e-05
lag_10__T3__Y,-2.3931363102747127e-05,2.3931363102747127e-05
lag_04__CT_smoke_inv,-2.3830702048144303e-05,2.3830702048144303e-05
lag_08__T4__has_bomb,2.3738342861179262e-05,2.3738342861179262e-05
lag_09__T4__has_bomb,2.3738342861179262e-05,2.3738342861179262e-05
lag_10__T4__has_bomb,2.3738342861179262e-05,2.3738342861179262e-05
lag_00__CT3__alive,-2.3376782337436453e-05,2.3376782337436453e-05
lag_04__CT_macro_B,2.3317277737078257e-05,2.3317277737078257e-05
lag_04__CT_place_BOMBSITEB,2.3317277737078257e-05,2.3317277737078257e-05
lag_02__CT5__molly,-2.3213746317196637e-05,2.3213746317196637e-05
lag_03__CT5__molly,-2.3213746317196637e-05,2.3213746317196637e-05
lag_01__CT5__molly,-2.3213746317196637e-05,2.3213746317196637e-05
lag_04__CT5__molly,-2.3213746317196637e-05,2.3213746317196637e-05
lag_04__molly_inv_diff,-2.310027412022464e-05,2.310027412022464e-05
lag_04__CT3__Y,-2.307931936229579e-05,2.307931936229579e-05
lag_00__CT3__hp,-2.3025722839520313e-05,2.3025722839520313e-05
lag_06__T3__has_bomb,2.295487684023101e-05,2.295487684023101e-05
lag_05__T3__has_bomb,2.295487684023101e-05,2.295487684023101e-05
lag_04__T_spread_xy,2.2945070668356493e-05,2.2945070668356493e-05
lag_00__spread_diff,-2.291728560521733e-05,2.291728560521733e-05
lag_01__T3__alive,-2.286066228407435e-05,2.286066228407435e-05
lag_00__T3__alive,-2.286066228407435e-05,2.286066228407435e-05
lag_02__T3__alive,-2.286066228407435e-05,2.286066228407435e-05
lag_01__CT_duck_amount_mean,-2.2856957002659328e-05,2.2856957002659328e-05
lag_01__CT1__alive,-2.283945468661841e-05,2.283945468661841e-05
lag_00__CT1__alive,-2.283945468661841e-05,2.283945468661841e-05
lag_01__CT3__is_walking,2.269368269480765e-05,2.269368269480765e-05
lag_04__CT3__is_walking,2.269368269480765e-05,2.269368269480765e-05
lag_02__CT3__is_walking,2.269368269480765e-05,2.269368269480765e-05
lag_03__CT3__is_walking,2.269368269480765e-05,2.269368269480765e-05
lag_01__CT1__hp,-2.266266346850898e-05,2.266266346850898e-05
lag_00__CT1__hp,-2.266266346850898e-05,2.266266346850898e-05
lag_09__CT3__X,-2.2662095943815075e-05,2.2662095943815075e-05
lag_04__CT1__is_walking,2.265288458147552e-05,2.265288458147552e-05
lag_00__CT1__is_walking,-2.265288458147552e-05,2.265288458147552e-05
lag_04__CT2__molly,-2.26124520850135e-05,2.26124520850135e-05
lag_10__T2__Y,-2.2567885025637224e-05,2.2567885025637224e-05
lag_00__CT4__is_walking,-2.2552489099325612e-05,2.2552489099325612e-05
lag_04__CT4__is_walking,2.2552489099325612e-05,2.2552489099325612e-05
lag_01__CT4__is_walking,2.2552489099325612e-05,2.2552489099325612e-05
lag_10__T4__Y,-2.2513488147524185e-05,2.2513488147524185e-05
lag_03__centroid_distance_xy,-2.242991467937827e-05,2.242991467937827e-05
lag_08__T_place_TUNNELS,2.240393041574862e-05,2.240393041574862e-05
lag_07__T_place_TUNNELS,2.240393041574862e-05,2.240393041574862e-05
lag_09__T_place_TUNNELS,2.240393041574862e-05,2.240393041574862e-05
lag_01__CT5__is_walking,-2.2255206204135902e-05,2.2255206204135902e-05
lag_01__kill_diff_last_3s,-2.2213373085833155e-05,2.2213373085833155e-05
lag_02__kill_diff_last_3s,2.221337126684375e-05,2.221337126684375e-05
lag_04__CT3__molly,-2.2190864910953678e-05,2.2190864910953678e-05
lag_02__T1__is_walking,2.214551204815507e-05,2.214551204815507e-05
lag_04__T1__is_walking,2.214551204815507e-05,2.214551204815507e-05
lag_01__T3__is_walking,-2.2127509510028176e-05,2.2127509510028176e-05
lag_02__T3__is_walking,-2.2127509510028176e-05,2.2127509510028176e-05
lag_04__T3__is_walking,2.2127509510028176e-05,2.2127509510028176e-05
lag_03__CT2__is_walking,2.2100650312495418e-05,2.2100650312495418e-05
lag_09__T_B_site_active_infernos,2.1977157302899286e-05,2.1977157302899286e-05
lag_00__CT3__armor,-2.1923975509707816e-05,2.1923975509707816e-05
lag_00__T2__is_walking,-2.1875113816349767e-05,2.1875113816349767e-05
lag_03__T2__is_walking,-2.1875113816349767e-05,2.1875113816349767e-05
lag_01__T2__is_walking,2.1875111997360364e-05,2.1875111997360364e-05
lag_02__T2__is_walking,2.1875111997360364e-05,2.1875111997360364e-05
lag_10__T5__Y,-2.1781825125799514e-05,2.1781825125799514e-05
lag_00__CT_spread_xy,-2.165491969208233e-05,2.165491969208233e-05
lag_01__CT1__armor,-2.1554724298766814e-05,2.1554724298766814e-05
lag_00__CT1__armor,-2.1554724298766814e-05,2.1554724298766814e-05
lag_03__CT_active_smokes,-2.1549711163970642e-05,2.1549711163970642e-05
lag_02__CT_active_smokes,-2.1549711163970642e-05,2.1549711163970642e-05
lag_01__CT_active_smokes,-2.1549711163970642e-05,2.1549711163970642e-05
lag_02__T5__is_walking,-2.1467751139425673e-05,2.1467751139425673e-05
lag_01__T5__is_walking,-2.1467751139425673e-05,2.1467751139425673e-05
lag_02__T3__hp,-2.1393703718786128e-05,2.1393703718786128e-05
lag_01__T3__hp,-2.1393703718786128e-05,2.1393703718786128e-05
lag_00__T3__hp,-2.1393703718786128e-05,2.1393703718786128e-05
lag_04__T2__smoke,-2.1319663574104197e-05,2.1319663574104197e-05
lag_03__T2__smoke,-2.1319663574104197e-05,2.1319663574104197e-05
lag_09__CT_mean_X,-2.1117071810294874e-05,2.1117071810294874e-05
lag_00__CT_active_infernos,-2.101191239489708e-05,2.101191239489708e-05
lag_10__CT_mean_X,-2.098671393468976e-05,2.098671393468976e-05
lag_00__T4__hp,-2.0857929484918714e-05,2.0857929484918714e-05
lag_03__T4__molly,-2.0816389223909937e-05,2.0816389223909937e-05
lag_00__T4__molly,-2.0816389223909937e-05,2.0816389223909937e-05
lag_04__T4__molly,2.0816389223909937e-05,2.0816389223909937e-05
lag_02__T4__molly,-2.0816389223909937e-05,2.0816389223909937e-05
lag_01__T4__molly,-2.0816389223909937e-05,2.0816389223909937e-05
lag_05__CT3__X,-2.0755542209371924e-05,2.0755542209371924e-05
lag_00__CT3__has_defuser,-2.0718793166452087e-05,2.0718793166452087e-05
lag_00__T3__armor,-2.070606205961667e-05,2.070606205961667e-05
lag_01__T3__armor,-2.070606205961667e-05,2.070606205961667e-05
lag_02__T3__armor,-2.070606205961667e-05,2.070606205961667e-05
lag_04__T1__molly,-2.061279519693926e-05,2.061279519693926e-05
lag_04__T1__smoke,-2.0450099327717908e-05,2.0450099327717908e-05
lag_03__T1__smoke,-2.0450099327717908e-05,2.0450099327717908e-05
lag_02__T4__smoke,-2.0401557776494883e-05,2.0401557776494883e-05
lag_03__T4__smoke,-2.0401557776494883e-05,2.0401557776494883e-05
lag_00__T4__smoke,-2.0401557776494883e-05,2.0401557776494883e-05
lag_01__T4__smoke,-2.0401557776494883e-05,2.0401557776494883e-05
lag_04__CT5__smoke,-2.0271383618819527e-05,2.0271383618819527e-05
lag_00__CT2__smoke,-2.009543459280394e-05,2.009543459280394e-05
lag_01__CT2__smoke,-2.009543459280394e-05,2.009543459280394e-05
lag_02__CT2__smoke,-2.009543459280394e-05,2.009543459280394e-05
lag_03__CT2__smoke,-2.009543459280394e-05,2.009543459280394e-05
lag_04__CT2__smoke,-2.009543459280394e-05,2.009543459280394e-05
lag_10__CT_molly_inv,2.0087449229322374e-05,2.0087449229322374e-05
lag_02__damage_diff_last_5s,2.0067571313120425e-05,2.0067571313120425e-05
lag_01__T_bomb_carrier_alive,1.999426240217872e-05,1.999426240217872e-05
lag_02__T_bomb_carrier_alive,-1.999426240217872e-05,1.999426240217872e-05
lag_10__CT4__X,-1.9833269107039087e-05,1.9833269107039087e-05
lag_04__CT3__smoke,-1.9813734979834408e-05,1.9813734979834408e-05
lag_01__bomb_events_last_5s,-1.9747380065382458e-05,1.9747380065382458e-05
lag_02__bomb_events_last_5s,1.9747380065382458e-05,1.9747380065382458e-05
lag_00__T_velocity_mean,1.969254662981257e-05,1.969254662981257e-05
lag_02__CT_damage_last_5s,1.9680643163155764e-05,1.9680643163155764e-05
lag_04__CT5__hp,-1.955501465999987e-05,1.955501465999987e-05
lag_03__CT5__hp,-1.955501465999987e-05,1.955501465999987e-05
lag_02__CT5__hp,-1.955501465999987e-05,1.955501465999987e-05
lag_09__CT1__molly,1.950881960510742e-05,1.950881960510742e-05
lag_10__CT1__molly,1.950881960510742e-05,1.950881960510742e-05
lag_03__CT1__smoke,-1.9508801415213384e-05,1.9508801415213384e-05
lag_04__CT1__smoke,-1.9508801415213384e-05,1.9508801415213384e-05
lag_02__CT1__smoke,-1.9508801415213384e-05,1.9508801415213384e-05
lag_04__T_mean_Y,1.9481161871226504e-05,1.9481161871226504e-05
lag_04__CT_velocity_mean,-1.9404866179684177e-05,1.9404866179684177e-05
lag_04__CT_spread_xy,1.9334647731739096e-05,1.9334647731739096e-05
lag_04__T3__Y,1.924021853483282e-05,1.924021853483282e-05
lag_00__CT_scoped_count,-1.9196972061763518e-05,1.9196972061763518e-05
lag_01__CT_scoped_count,1.9196972061763518e-05,1.9196972061763518e-05
lag_10__molly_inv_diff,1.918812995427288e-05,1.918812995427288e-05
lag_04__T1__Y,1.913291634991765e-05,1.913291634991765e-05
lag_02__spread_diff,-1.9102753867628053e-05,1.9102753867628053e-05
lag_00__CT_duck_amount_mean,1.9047465684707277e-05,1.9047465684707277e-05
lag_05__T2__X,-1.8970491510117427e-05,1.8970491510117427e-05
lag_01__T_active_smokes,-1.896055618999526e-05,1.896055618999526e-05
lag_08__CT_mean_X,-1.8760520106297918e-05,1.8760520106297918e-05
lag_03__T_smoke_inv,-1.868275649030693e-05,1.868275649030693e-05
lag_00__CT1__has_helmet,-1.8641756469151005e-05,1.8641756469151005e-05
lag_01__CT1__has_helmet,-1.8641756469151005e-05,1.8641756469151005e-05
lag_05__CT3__Y,-1.862327553681098e-05,1.862327553681098e-05
lag_05__T1__X,-1.8620170521899126e-05,1.8620170521899126e-05
lag_06__CT_mean_X,-1.8619333786773495e-05,1.8619333786773495e-05
lag_03__T1__X,-1.8613669453770854e-05,1.8613669453770854e-05
lag_00__CT3__has_helmet,-1.85949174920097e-05,1.85949174920097e-05
lag_09__CT5__molly,1.855503796832636e-05,1.855503796832636e-05
lag_08__CT5__molly,1.855503796832636e-05,1.855503796832636e-05
lag_10__CT5__molly,1.855503796832636e-05,1.855503796832636e-05
lag_07__CT5__molly,1.855503796832636e-05,1.855503796832636e-05
lag_02__active_smokes_total,-1.8466753317625262e-05,1.8466753317625262e-05
lag_07__CT_mean_X,-1.8260194337926805e-05,1.8260194337926805e-05
lag_05__T4__X,-1.8154789358959533e-05,1.8154789358959533e-05
lag_05__CT4__X,-1.798328958102502e-05,1.798328958102502e-05
lag_10__CT2__utility_total,1.795804564608261e-05,1.795804564608261e-05
lag_06__CT_active_infernos,1.788957160897553e-05,1.788957160897553e-05
lag_08__CT5__utility_total,1.786571738193743e-05,1.786571738193743e-05
lag_09__CT5__utility_total,1.786571738193743e-05,1.786571738193743e-05
lag_07__CT5__utility_total,1.786571738193743e-05,1.786571738193743e-05
lag_10__CT5__utility_total,1.786571738193743e-05,1.786571738193743e-05
lag_05__CT3__is_walking,1.785132371878717e-05,1.785132371878717e-05
lag_05__CT1__is_walking,1.779527337930631e-05,1.779527337930631e-05
lag_06__CT1__is_walking,1.779527337930631e-05,1.779527337930631e-05
lag_07__CT_duck_amount_mean,1.7776341337594204e-05,1.7776341337594204e-05
lag_10__CT2__molly,1.773959411366377e-05,1.773959411366377e-05
lag_04__T2__Y,1.7706595826894045e-05,1.7706595826894045e-05
lag_08__CT4__is_walking,1.7656773707130924e-05,1.7656773707130924e-05
lag_06__CT4__is_walking,1.7656773707130924e-05,1.7656773707130924e-05
lag_10__CT3__X,-1.750439332681708e-05,1.750439332681708e-05
lag_04__CT2__utility_total,-1.7383499653078616e-05,1.7383499653078616e-05
lag_10__CT5__X,-1.7333735740976408e-05,1.7333735740976408e-05
lag_02__T_spread_xy,1.7312477211817168e-05,1.7312477211817168e-05
lag_00__CT_walking_count,-1.7310218026977964e-05,1.7310218026977964e-05
lag_03__CT_walking_count,1.7310218026977964e-05,1.7310218026977964e-05
lag_04__CT1__utility_total,-1.72753025253769e-05,1.72753025253769e-05
lag_03__CT1__utility_total,-1.72753025253769e-05,1.72753025253769e-05
lag_03__seconds_in_round,1.7255579223274253e-05,1.7255579223274253e-05
lag_00__seconds_in_round,1.7255579223274253e-05,1.7255579223274253e-05
lag_02__seconds_in_round,1.7255579223274253e-05,1.7255579223274253e-05
lag_01__seconds_in_round,1.7255579223274253e-05,1.7255579223274253e-05
lag_04__seconds_in_round,1.725557740428485e-05,1.725557740428485e-05
lag_07__CT5__is_walking,1.7241605746676214e-05,1.7241605746676214e-05
lag_08__CT5__is_walking,1.7241605746676214e-05,1.7241605746676214e-05
lag_10__CT1__X,-1.723193963698577e-05,1.723193963698577e-05
lag_10__CT3__molly,1.715068719931878e-05,1.715068719931878e-05
lag_04__T4__Y,1.7142567230621353e-05,1.7142567230621353e-05
lag_06__T1__is_walking,1.708635682007298e-05,1.708635682007298e-05
lag_06__CT_spread_xy,1.7071832189685665e-05,1.7071832189685665e-05
lag_04__CT3__utility_total,-1.707083356450312e-05,1.707083356450312e-05
lag_08__T3__is_walking,1.7060765458154492e-05,1.7060765458154492e-05
lag_05__T3__is_walking,1.7060765458154492e-05,1.7060765458154492e-05
lag_07__T3__is_walking,1.7060765458154492e-05,1.7060765458154492e-05
lag_04__T5__Y,1.7057354853022844e-05,1.7057354853022844e-05
lag_07__T4__is_walking,1.698446794762276e-05,1.698446794762276e-05
lag_08__T4__is_walking,1.698446794762276e-05,1.698446794762276e-05
lag_05__T4__is_walking,1.698446794762276e-05,1.698446794762276e-05
lag_00__CT5__utility_total,-1.6981186490738764e-05,1.6981186490738764e-05
lag_03__T4__X,-1.697500192676671e-05,1.697500192676671e-05
lag_01__T2__X,-1.6837750081322156e-05,1.6837750081322156e-05
lag_06__CT3__Y,-1.6815643903100863e-05,1.6815643903100863e-05
lag_09__T2__is_walking,1.6698428225936368e-05,1.6698428225936368e-05
lag_06__T2__is_walking,1.6698428225936368e-05,1.6698428225936368e-05
lag_03__T_spread_xy,1.646941018407233e-05,1.646941018407233e-05
lag_06__T2__X,-1.646395139687229e-05,1.646395139687229e-05
lag_07__bomb_events_last_5s,1.640045411477331e-05,1.640045411477331e-05
lag_09__T_active_infernos,1.635557782719843e-05,1.635557782719843e-05
lag_10__CT2__X,-1.6253074136329815e-05,1.6253074136329815e-05
lag_04__CT5__flash,1.6177427824004553e-05,1.6177427824004553e-05
lag_07__T5__is_walking,1.609797436685767e-05,1.609797436685767e-05
lag_08__T5__is_walking,1.609797436685767e-05,1.609797436685767e-05
lag_03__T2__Y,1.6024174328777008e-05,1.6024174328777008e-05
lag_06__T4__X,-1.5985153368092142e-05,1.5985153368092142e-05
lag_10__T2__smoke,1.5874185919528827e-05,1.5874185919528827e-05
lag_09__T2__smoke,1.5874185919528827e-05,1.5874185919528827e-05
lag_02__T2__Y,1.580754542374052e-05,1.580754542374052e-05
lag_00__T_hp_sum,-1.5760409951326437e-05,1.5760409951326437e-05
lag_04__CT_utility_inv,-1.575337773829233e-05,1.575337773829233e-05
lag_01__T1__X,-1.5749334124848247e-05,1.5749334124848247e-05
lag_01__T1__duck_amount,1.5623400031472556e-05,1.5623400031472556e-05
lag_07__active_smokes_total,1.557613541081082e-05,1.557613541081082e-05
lag_08__active_smokes_total,1.557613541081082e-05,1.557613541081082e-05
lag_01__T_macro_A,1.5546378563158214e-05,1.5546378563158214e-05
lag_00__T_place_BOMBSITEA,1.5546378563158214e-05,1.5546378563158214e-05
lag_01__T_place_BOMBSITEA,1.5546378563158214e-05,1.5546378563158214e-05
lag_00__T_macro_A,1.5546378563158214e-05,1.5546378563158214e-05
lag_02__T1__X,-1.5520279703196138e-05,1.5520279703196138e-05
lag_04__T_walking_count,1.5472602171939798e-05,1.5472602171939798e-05
