feature,coefficient,abs_coefficient
lag_08__CT_shots_fired_sum,0.001029498758725822,0.001029498758725822
lag_00__T_place_SIDEENTRANCE,-0.0010223299032077193,0.0010223299032077193
lag_06__T_place_SIDEENTRANCE,-0.0010223299032077193,0.0010223299032077193
lag_07__T_place_SIDEENTRANCE,-0.0010223299032077193,0.0010223299032077193
lag_01__T_place_SIDEENTRANCE,-0.0010223299032077193,0.0010223299032077193
lag_03__T_place_SIDEENTRANCE,-0.0010223299032077193,0.0010223299032077193
lag_02__T_place_SIDEENTRANCE,-0.0010223299032077193,0.0010223299032077193
lag_04__T_place_SIDEENTRANCE,-0.0010223299032077193,0.0010223299032077193
lag_05__T_place_SIDEENTRANCE,-0.0010223299032077193,0.0010223299032077193
lag_08__T_place_SIDEENTRANCE,-0.000985002494417131,0.000985002494417131
lag_09__T_place_SIDEENTRANCE,-0.000985002494417131,0.000985002494417131
lag_10__T_place_SIDEENTRANCE,-0.000985002494417131,0.000985002494417131
lag_07__kill_diff_last_3s,0.0008246959769167006,0.0008246959769167006
lag_08__kill_diff_last_3s,0.0008246959769167006,0.0008246959769167006
lag_08__CT1__shots_fired,0.0007758911233395338,0.0007758911233395338
lag_05__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_03__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_07__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_02__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_08__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_10__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_04__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_00__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_06__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_09__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_01__T_place_SIDEHALL,0.00076818629167974,0.00076818629167974
lag_07__CT_kills_last_3s,0.0007078893249854445,0.0007078893249854445
lag_08__CT_kills_last_3s,0.0007078893249854445,0.0007078893249854445
lag_14__CT1__flash_duration,-0.0006858395645394921,0.0006858395645394921
lag_13__CT1__flash_duration,-0.0006858395645394921,0.0006858395645394921
lag_10__CT1__flash_duration,-0.0006858395645394921,0.0006858395645394921
lag_12__CT1__flash_duration,-0.0006858395645394921,0.0006858395645394921
lag_11__CT1__flash_duration,-0.0006858395645394921,0.0006858395645394921
lag_15__CT1__flash_duration,-0.0006858395645394921,0.0006858395645394921
lag_08__damage_diff_last_5s,0.0006579457549378276,0.0006579457549378276
lag_07__damage_diff_last_5s,0.0006574196740984917,0.0006574196740984917
lag_06__damage_diff_last_5s,0.0006563675706274807,0.0006563675706274807
lag_05__damage_diff_last_5s,0.0006533865816891193,0.0006533865816891193
lag_01__T_burning_players,-0.0006266674608923495,0.0006266674608923495
lag_00__T_burning_players,-0.0006266674608923495,0.0006266674608923495
lag_03__T_burning_players,-0.0006266674608923495,0.0006266674608923495
lag_02__T_burning_players,-0.0006266674608923495,0.0006266674608923495
lag_11__T_place_MIDDLE,0.0005997343687340617,0.0005997343687340617
lag_12__T_place_MIDDLE,0.0005997343687340617,0.0005997343687340617
lag_13__T_place_MIDDLE,0.0005870693130418658,0.0005870693130418658
lag_14__T_place_MIDDLE,0.0005870693130418658,0.0005870693130418658
lag_01__T_duck_amount_mean,0.0005851114983670413,0.0005851114983670413
lag_01__T_place_TSIDELOWER,-0.0005831649177707732,0.0005831649177707732
lag_02__T_place_TSIDELOWER,-0.0005831649177707732,0.0005831649177707732
lag_06__T_place_TSIDELOWER,-0.0005831649177707732,0.0005831649177707732
lag_00__T_place_TSIDELOWER,-0.0005831649177707732,0.0005831649177707732
lag_03__T_place_TSIDELOWER,-0.0005831649177707732,0.0005831649177707732
lag_04__T_place_TSIDELOWER,-0.0005831649177707732,0.0005831649177707732
lag_05__T_place_TSIDELOWER,-0.0005831649177707732,0.0005831649177707732
lag_00__CT3__is_scoped,-0.0005600657314062119,0.0005600657314062119
lag_04__CT3__is_scoped,-0.0005600657314062119,0.0005600657314062119
lag_01__CT3__is_scoped,-0.0005600657314062119,0.0005600657314062119
lag_03__CT3__is_scoped,-0.0005600657314062119,0.0005600657314062119
lag_02__CT3__is_scoped,-0.0005600657314062119,0.0005600657314062119
lag_11__CT_place_MIDDLE,-0.0005547836190089583,0.0005547836190089583
lag_13__CT_place_MIDDLE,-0.0005547836190089583,0.0005547836190089583
lag_12__CT_place_MIDDLE,-0.0005547836190089583,0.0005547836190089583
lag_14__CT_place_MIDDLE,-0.0005547836190089583,0.0005547836190089583
lag_09__CT_place_MIDDLE,-0.0005547836190089583,0.0005547836190089583
lag_15__CT_place_MIDDLE,-0.0005547836190089583,0.0005547836190089583
lag_10__CT_place_MIDDLE,-0.0005547836190089583,0.0005547836190089583
lag_14__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_11__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_07__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_15__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_13__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_10__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_12__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_08__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_09__T_place_TSIDELOWER,-0.0005539559060707688,0.0005539559060707688
lag_14__T_place_SIDEENTRANCE,-0.000551865843590349,0.000551865843590349
lag_11__T_place_SIDEENTRANCE,-0.000551865843590349,0.000551865843590349
lag_13__T_place_SIDEENTRANCE,-0.000551865843590349,0.000551865843590349
lag_15__T_place_SIDEENTRANCE,-0.000551865843590349,0.000551865843590349
lag_12__T_place_SIDEENTRANCE,-0.000551865843590349,0.000551865843590349
lag_15__CT_flash_duration_sum,-0.0005356914480216801,0.0005356914480216801
lag_15__CT3__is_scoped,-0.0005245836218819022,0.0005245836218819022
lag_13__CT3__is_scoped,-0.0005245836218819022,0.0005245836218819022
lag_12__CT3__is_scoped,-0.0005245836218819022,0.0005245836218819022
lag_14__CT3__is_scoped,-0.0005245836218819022,0.0005245836218819022
lag_15__CT_place_SIDEHALL,0.000521865498740226,0.000521865498740226
lag_14__CT_place_SIDEHALL,0.000521865498740226,0.000521865498740226
lag_13__CT_place_SIDEHALL,0.000521865498740226,0.000521865498740226
lag_12__CT_place_SIDEHALL,0.000521865498740226,0.000521865498740226
lag_14__CT_flash_duration_sum,-0.0005159723805263638,0.0005159723805263638
lag_13__CT_flash_duration_sum,-0.0005159723805263638,0.0005159723805263638
lag_06__kill_diff_last_3s,0.0005113327642902732,0.0005113327642902732
lag_15__CT5__flash_duration,-0.0005035778158344328,0.0005035778158344328
lag_08__CT1__duck_amount,0.00047031784197315574,0.00047031784197315574
lag_07__T5__duck_amount,0.0004662781720981002,0.0004662781720981002
lag_14__CT5__flash_duration,-0.00046068712254054844,0.00046068712254054844
lag_13__CT5__flash_duration,-0.00046068712254054844,0.00046068712254054844
lag_01__T5__duck_amount,0.0004485825775191188,0.0004485825775191188
lag_14__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_12__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_15__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_07__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_11__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_09__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_08__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_13__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_10__T_place_MAINHALL,0.00043524743523448706,0.00043524743523448706
lag_10__CT_place_HOUSE,0.0004276738327462226,0.0004276738327462226
lag_06__CT_place_SIDEHALL,0.00041670366772450507,0.00041670366772450507
lag_11__CT_place_SIDEHALL,0.00041670366772450507,0.00041670366772450507
lag_09__CT_place_SIDEHALL,0.00041670366772450507,0.00041670366772450507
lag_10__CT_place_SIDEHALL,0.00041670366772450507,0.00041670366772450507
lag_08__CT_place_SIDEHALL,0.00041670366772450507,0.00041670366772450507
lag_07__CT_place_SIDEHALL,0.00041670366772450507,0.00041670366772450507
lag_05__CT_damage_last_5s,0.0004142469260841608,0.0004142469260841608
lag_06__CT_damage_last_5s,0.0004142469260841608,0.0004142469260841608
lag_07__CT_damage_last_5s,0.0004142469260841608,0.0004142469260841608
lag_08__CT_damage_last_5s,0.0004142469260841608,0.0004142469260841608
lag_15__CT_flashed_players,-0.0004134117625653744,0.0004134117625653744
lag_10__T_place_MIDDLE,0.00039982289308682084,0.00039982289308682084
lag_14__CT_flashed_players,-0.00039633389678783715,0.00039633389678783715
lag_13__CT_flashed_players,-0.00039633389678783715,0.00039633389678783715
lag_15__T_place_MIDDLE,0.00038715783739462495,0.00038715783739462495
lag_11__T_macro_MID,0.00038068133289925754,0.00038068133289925754
