feature,coefficient,abs_coefficient
lag_06__CT1__smoke,0.00011511398042785004,0.00011511398042785004
lag_01__T3__flash_duration,-0.00011449152952991426,0.00011449152952991426
lag_09__CT1__flash,-0.00011441399692557752,0.00011441399692557752
lag_13__T1__is_scoped,-0.00011429939331719652,0.00011429939331719652
lag_06__CT4__flash_duration,-0.00011407351848902181,0.00011407351848902181
lag_04__CT_velocity_mean,0.00011369521962478757,0.00011369521962478757
lag_12__CT4__alive,0.00011291234841337427,0.00011291234841337427
lag_14__T_place_RAMP,-0.00011282596824457869,0.00011282596824457869
lag_13__T_place_RAMP,-0.00011278914462309331,0.00011278914462309331
lag_04__T2__smoke,-0.00011269943206571043,0.00011269943206571043
lag_09__T_place_TSIDEUPPER,-0.00011253963020863011,0.00011253963020863011
lag_02__closest_enemy_dist_diff,0.00011201583401998505,0.00011201583401998505
lag_07__T_place_TSIDEUPPER,-0.00011200239532627165,0.00011200239532627165
lag_07__CT3__duck_amount,-0.00011196875129826367,0.00011196875129826367
lag_05__T_place_TSIDEUPPER,-0.0001117080682888627,0.0001117080682888627
lag_13__CT_flashes_last_5s,-0.00011137638648506254,0.00011137638648506254
lag_13__T_velocity_mean,0.00011128996266052127,0.00011128996266052127
lag_05__CT4__alive,0.00011115876259282231,0.00011115876259282231
lag_02__hp_diff,0.0001109014920075424,0.0001109014920075424
lag_15__T3__flash_duration,0.00011082466517109424,0.00011082466517109424
lag_00__T5__flash,-0.00011074881331296638,0.00011074881331296638
lag_09__T_flashes_last_5s,-0.00011066861770814285,0.00011066861770814285
lag_13__CT4__alive,0.00011040983372367918,0.00011040983372367918
lag_14__T4__alive,0.00011017106589861214,0.00011017106589861214
lag_02__equip_diff,0.00010995123739121482,0.00010995123739121482
lag_01__CT4__alive,0.00010978122736560181,0.00010978122736560181
lag_11__T_A_site_active_smokes,0.00010950076102744788,0.00010950076102744788
lag_07__CT1__flash,-0.00010923969239229336,0.00010923969239229336
lag_07__T4__flash_duration,-0.00010899905464611948,0.00010899905464611948
lag_09__CT_walking_count,-0.00010897312313318253,0.00010897312313318253
lag_08__CT_flashes_last_5s,-0.00010877661406993866,0.00010877661406993866
lag_09__CT1__flash_duration,-0.00010869523975998163,0.00010869523975998163
lag_06__T_flashes_last_5s,-0.00010853403364308178,0.00010853403364308178
lag_05__CT1__smoke,0.00010822969488799572,0.00010822969488799572
lag_06__CT2__is_walking,0.00010778511932585388,0.00010778511932585388
lag_15__T_A_site_active_smokes,-0.00010777579882415012,0.00010777579882415012
lag_02__CT3__is_walking,0.00010777170973597094,0.00010777170973597094
lag_04__smoke_inv_diff,0.00010752518574008718,0.00010752518574008718
lag_15__T4__alive,0.00010732747614383698,0.00010732747614383698
lag_09__CT_active_smokes,0.00010721709986682981,0.00010721709986682981
lag_03__T_utility_damage_last_5s,-0.00010694545198930427,0.00010694545198930427
lag_09__T1__is_scoped,-0.00010685090092010796,0.00010685090092010796
lag_10__T_place_WATER,-0.00010627407755237073,0.00010627407755237073
lag_01__T1__is_scoped,-0.00010586451389826834,0.00010586451389826834
lag_13__T4__utility_total,0.00010585239215288311,0.00010585239215288311
lag_09__T4__flash_duration,0.00010570773883955553,0.00010570773883955553
lag_00__CT_place_HOUSE,-0.00010540149378357455,0.00010540149378357455
lag_00__CT4__Y,0.00010531962470849976,0.00010531962470849976
lag_08__T_place_TSIDEUPPER,-0.00010503703379072249,0.00010503703379072249
lag_05__CT_place_ALLEY,0.00010501607175683603,0.00010501607175683603
lag_10__equip_diff,0.00010482646757736802,0.00010482646757736802
lag_04__T1__has_bomb,-0.00010478905460331589,0.00010478905460331589
lag_03__T4__flash_duration,0.00010440545156598091,0.00010440545156598091
lag_15__CT_place_UNKNOWN,0.00010402083717053756,0.00010402083717053756
lag_15__T_place_RAMP,-0.00010358675353927538,0.00010358675353927538
lag_05__CT4__hp,0.00010334268881706521,0.00010334268881706521
lag_11__CT5__is_walking,-0.00010327696509193629,0.00010327696509193629
lag_15__CT_place_HOUSE,-0.0001032602958730422,0.0001032602958730422
lag_00__T_velocity_mean,-0.00010319807915948331,0.00010319807915948331
lag_12__CT_place_HOUSE,0.00010317232954548672,0.00010317232954548672
lag_07__equip_diff,0.00010307217598892748,0.00010307217598892748
lag_13__CT4__hp,0.00010246318561257794,0.00010246318561257794
lag_08__T1__is_walking,-0.00010243440192425624,0.00010243440192425624
lag_08__T5__flash,0.00010226088488707319,0.00010226088488707319
lag_09__CT5__is_walking,-0.00010197064693784341,0.00010197064693784341
lag_11__CT1__flash,-0.00010195154027314857,0.00010195154027314857
lag_07__T2__duck_amount,0.00010145881969947368,0.00010145881969947368
lag_10__CT_flashes_last_5s,0.00010132785973837599,0.00010132785973837599
lag_06__equip_diff,0.00010130227747140452,0.00010130227747140452
lag_14__T_velocity_mean,0.00010119008948095143,0.00010119008948095143
lag_00__T4__is_walking,0.00010086003021569923,0.00010086003021569923
lag_02__CT4__alive,0.0001005956728477031,0.0001005956728477031
lag_01__CT_place_SIDEENTRANCE,0.00010054282029159367,0.00010054282029159367
lag_00__CT4__flash,0.00010027697862824425,0.00010027697862824425
lag_12__CT4__hp,0.00010017126624006778,0.00010017126624006778
lag_04__hp_diff,0.000100167584605515,0.000100167584605515
lag_10__CT_flash_duration_sum,-9.993187268264592e-05,9.993187268264592e-05
lag_09__T_active_infernos,-9.991506522055715e-05,9.991506522055715e-05
lag_07__T1__has_bomb,-9.981411858461797e-05,9.981411858461797e-05
lag_11__T_place_RAMP,-9.946780483005568e-05,9.946780483005568e-05
lag_13__T1__has_bomb,-9.916020644595847e-05,9.916020644595847e-05
lag_02__CT5__armor,9.913848043652251e-05,9.913848043652251e-05
lag_00__T1__molly,9.911150118568912e-05,9.911150118568912e-05
lag_05__smoke_inv_diff,9.910094377119094e-05,9.910094377119094e-05
lag_02__CT_walking_count,9.906098421197385e-05,9.906098421197385e-05
lag_03__closest_enemy_dist_diff,9.899568249238655e-05,9.899568249238655e-05
lag_02__T4__duck_amount,-9.893865353660658e-05,9.893865353660658e-05
lag_15__CT2__alive,9.892750676954165e-05,9.892750676954165e-05
lag_02__CT4__hp,9.858677367446944e-05,9.858677367446944e-05
lag_00__T3__utility_total,9.835276432568207e-05,9.835276432568207e-05
lag_01__alive_diff,9.829175542108715e-05,9.829175542108715e-05
lag_15__CT_place_TSPAWN,-9.826324821915478e-05,9.826324821915478e-05
lag_10__CT5__armor,9.824208245845512e-05,9.824208245845512e-05
lag_12__T5__duck_amount,9.808550385059789e-05,9.808550385059789e-05
lag_00__CT3__duck_amount,9.786508599063382e-05,9.786508599063382e-05
lag_02__CT2__hp,9.779036918189377e-05,9.779036918189377e-05
lag_09__CT4__alive,9.777156810741872e-05,9.777156810741872e-05
lag_14__T_place_TSIDEUPPER,-9.759410750120878e-05,9.759410750120878e-05
lag_11__CT_place_SIDEHALL,-9.750253957463428e-05,9.750253957463428e-05
lag_11__active_smokes_total,9.733843035064638e-05,9.733843035064638e-05
lag_02__T1__utility_total,9.728382428875193e-05,9.728382428875193e-05
lag_03__CT2__alive,9.727032011142e-05,9.727032011142e-05
lag_07__T_place_TSIDELOWER,-9.726305870572105e-05,9.726305870572105e-05
lag_05__hp_diff,9.717616194393486e-05,9.717616194393486e-05
lag_00__T1__has_bomb,9.712868632050231e-05,9.712868632050231e-05
lag_02__CT2__alive,9.709053847473115e-05,9.709053847473115e-05
lag_01__T_mean_Y,9.694832988316193e-05,9.694832988316193e-05
lag_11__T_flashed_players,-9.688351565273479e-05,9.688351565273479e-05
lag_06__CT1__flash,-9.646537364460528e-05,9.646537364460528e-05
lag_04__CT4__alive,9.643862722441554e-05,9.643862722441554e-05
lag_02__T2__smoke,-9.63994170888327e-05,9.63994170888327e-05
