feature,coefficient,abs_coefficient,base_feature,is_utility
lag_01__T_place_APARTMENTS,0.00012332752521615475,0.00012332752521615475,T_place_APARTMENTS,False
lag_15__T_flash_alpha_mean,-0.00012293417239561677,0.00012293417239561677,T_flash_alpha_mean,True
lag_00__CT_velocity_mean,0.00012184798833914101,0.00012184798833914101,CT_velocity_mean,False
lag_06__T_place_SIDEALLEY,-0.00012042058369843289,0.00012042058369843289,T_place_SIDEALLEY,False
lag_01__CT3__duck_amount,0.0001203212741529569,0.0001203212741529569,CT3__duck_amount,False
lag_00__damage_diff_last_5s,0.00011799926869571209,0.00011799926869571209,damage_diff_last_5s,False
lag_13__CT5__duck_amount,0.00011770819401135668,0.00011770819401135668,CT5__duck_amount,False
lag_00__CT_place_MIDDLE,0.0001166214860859327,0.0001166214860859327,CT_place_MIDDLE,False
lag_04__T_place_SIDEALLEY,-0.00011658381117740646,0.00011658381117740646,T_place_SIDEALLEY,False
lag_08__T_place_BACKALLEY,0.00011530442134244367,0.00011530442134244367,T_place_BACKALLEY,False
lag_09__CT_velocity_mean,-0.00011480410466901958,0.00011480410466901958,CT_velocity_mean,False
lag_06__CT_place_JUNGLE,0.00011469687888165936,0.00011469687888165936,CT_place_JUNGLE,False
lag_11__CT_utility_damage_last_5s,0.00011288958921795711,0.00011288958921795711,CT_utility_damage_last_5s,True
lag_10__T_place_BACKALLEY,0.00011008622823283076,0.00011008622823283076,T_place_BACKALLEY,False
lag_01__CT3__is_walking,0.00010896234743995592,0.00010896234743995592,CT3__is_walking,False
lag_04__CT_place_STAIRS,0.00010740896686911583,0.00010740896686911583,CT_place_STAIRS,False
lag_00__CT_place_TRUCK,0.0001073545718099922,0.0001073545718099922,CT_place_TRUCK,False
lag_02__CT_place_SNIPERSNEST,0.00010696076788008213,0.00010696076788008213,CT_place_SNIPERSNEST,False
lag_03__T_bomb_zone_count,0.00010615624341880903,0.00010615624341880903,T_bomb_zone_count,False
lag_04__CT_utility_damage_last_5s,-0.00010582080722087994,0.00010582080722087994,CT_utility_damage_last_5s,True
lag_12__CT_place_STAIRS,-0.00010557657515164465,0.00010557657515164465,CT_place_STAIRS,False
lag_00__T3__is_walking,-0.00010550399019848555,0.00010550399019848555,T3__is_walking,False
lag_00__CT_place_CONNECTOR,-0.00010546768316999078,0.00010546768316999078,CT_place_CONNECTOR,False
lag_10__T_flash_alpha_mean,0.00010495399328647181,0.00010495399328647181,T_flash_alpha_mean,True
lag_10__CT2__is_walking,0.00010437339369673282,0.00010437339369673282,CT2__is_walking,False
lag_13__T_flash_alpha_mean,-0.0001039798153215088,0.0001039798153215088,T_flash_alpha_mean,True
lag_02__CT_place_MIDDLE,0.00010394776472821832,0.00010394776472821832,CT_place_MIDDLE,False
lag_14__CT_utility_damage_last_5s,0.00010391447722213343,0.00010391447722213343,CT_utility_damage_last_5s,True
lag_07__T_place_BACKALLEY,0.00010342125460738316,0.00010342125460738316,T_place_BACKALLEY,False
lag_12__CT4__duck_amount,0.0001030180137604475,0.0001030180137604475,CT4__duck_amount,False
lag_06__CT3__is_walking,0.0001029979539453052,0.0001029979539453052,CT3__is_walking,False
lag_06__CT_utility_damage_last_5s,-0.00010253187065245584,0.00010253187065245584,CT_utility_damage_last_5s,True
lag_09__T1__is_walking,-0.00010251632193103433,0.00010251632193103433,T1__is_walking,False
lag_05__T3__is_walking,0.00010248200123896822,0.00010248200123896822,T3__is_walking,False
lag_13__T_place_BACKALLEY,0.00010229951294604689,0.00010229951294604689,T_place_BACKALLEY,False
lag_01__CT_place_MIDDLE,0.00010208823368884623,0.00010208823368884623,CT_place_MIDDLE,False
lag_09__T_place_TRUCK,0.00010189888416789472,0.00010189888416789472,T_place_TRUCK,False
lag_07__CT5__duck_amount,-0.00010177920921705663,0.00010177920921705663,CT5__duck_amount,False
lag_11__CT5__is_walking,-0.0001015702509903349,0.0001015702509903349,CT5__is_walking,False
lag_04__CT_place_SHOP,0.00010156539792660624,0.00010156539792660624,CT_place_SHOP,False
lag_03__CT1__flash_duration,0.00010134472540812567,0.00010134472540812567,CT1__flash_duration,True
lag_02__CT4__is_walking,0.00010044517694041133,0.00010044517694041133,CT4__is_walking,False
lag_03__T5__is_walking,0.00010032104182755575,0.00010032104182755575,T5__is_walking,False
lag_05__T_walking_count,0.00010032011050498113,0.00010032011050498113,T_walking_count,False
lag_14__CT1__is_walking,-0.00010009895049734041,0.00010009895049734041,CT1__is_walking,False
lag_00__CT_utility_damage_last_5s,9.989106911234558e-05,9.989106911234558e-05,CT_utility_damage_last_5s,True
lag_12__T4__duck_amount,9.97390307020396e-05,9.97390307020396e-05,T4__duck_amount,False
lag_13__CT_place_CATWALK,9.970704559236765e-05,9.970704559236765e-05,CT_place_CATWALK,False
lag_04__CT_place_JUNGLE,-9.919832518789917e-05,9.919832518789917e-05,CT_place_JUNGLE,False
lag_03__CT_place_CTSPAWN,-9.881327423499897e-05,9.881327423499897e-05,CT_place_CTSPAWN,False
lag_13__CT5__is_walking,-9.824941662373021e-05,9.824941662373021e-05,CT5__is_walking,False
lag_08__T1__is_walking,-9.695664630271494e-05,9.695664630271494e-05,T1__is_walking,False
lag_09__T_place_TSPAWN,-9.631151624489576e-05,9.631151624489576e-05,T_place_TSPAWN,False
lag_08__T4__duck_amount,-9.57834126893431e-05,9.57834126893431e-05,T4__duck_amount,False
lag_01__T4__is_walking,-9.5655836048536e-05,9.5655836048536e-05,T4__is_walking,False
lag_14__CT_place_CATWALK,9.540635073790327e-05,9.540635073790327e-05,CT_place_CATWALK,False
lag_03__CT_place_STAIRS,9.521038009552285e-05,9.521038009552285e-05,CT_place_STAIRS,False
lag_03__CT_place_JUNGLE,-9.511700045550242e-05,9.511700045550242e-05,CT_place_JUNGLE,False
lag_09__T_place_SIDEALLEY,9.413612133357674e-05,9.413612133357674e-05,T_place_SIDEALLEY,False
lag_01__T_bomb_zone_count,-9.400128328707069e-05,9.400128328707069e-05,T_bomb_zone_count,False
lag_00__CT_place_SHOP,-9.345010766992345e-05,9.345010766992345e-05,CT_place_SHOP,False
lag_03__CT5__duck_amount,9.261840750696138e-05,9.261840750696138e-05,CT5__duck_amount,False
lag_07__T4__is_walking,9.258360660169274e-05,9.258360660169274e-05,T4__is_walking,False
lag_02__T3__duck_amount,9.240622603101656e-05,9.240622603101656e-05,T3__duck_amount,False
lag_01__CT4__duck_amount,9.225735266227275e-05,9.225735266227275e-05,CT4__duck_amount,False
lag_11__utility_damage_diff_last_5s,9.214434248860925e-05,9.214434248860925e-05,utility_damage_diff_last_5s,True
lag_15__CT_place_STAIRS,9.20687016332522e-05,9.20687016332522e-05,CT_place_STAIRS,False
lag_13__CT4__duck_amount,9.145741205429658e-05,9.145741205429658e-05,CT4__duck_amount,False
lag_09__T3__is_walking,9.142962517216802e-05,9.142962517216802e-05,T3__is_walking,False
lag_15__CT2__duck_amount,-9.00840968824923e-05,9.00840968824923e-05,CT2__duck_amount,False
lag_00__CT_place_CTSPAWN,-8.954908116720617e-05,8.954908116720617e-05,CT_place_CTSPAWN,False
lag_01__T_place_TSPAWN,8.944813453126699e-05,8.944813453126699e-05,T_place_TSPAWN,False
lag_12__CT2__duck_amount,-8.920842810766771e-05,8.920842810766771e-05,CT2__duck_amount,False
lag_15__T_place_APARTMENTS,8.882144175004214e-05,8.882144175004214e-05,T_place_APARTMENTS,False
lag_00__CT1__is_walking,-8.844830153975636e-05,8.844830153975636e-05,CT1__is_walking,False
lag_08__CT2__duck_amount,-8.811279258225113e-05,8.811279258225113e-05,CT2__duck_amount,False
lag_14__utility_damage_diff_last_5s,8.707553206477314e-05,8.707553206477314e-05,utility_damage_diff_last_5s,True
lag_06__CT_place_SNIPERSNEST,8.700486068846658e-05,8.700486068846658e-05,CT_place_SNIPERSNEST,False
lag_06__T_place_HOUSE,8.674891432747245e-05,8.674891432747245e-05,T_place_HOUSE,False
lag_04__utility_damage_diff_last_5s,-8.652054384583607e-05,8.652054384583607e-05,utility_damage_diff_last_5s,True
lag_00__T_bomb_zone_count,-8.652011456433684e-05,8.652011456433684e-05,T_bomb_zone_count,False
lag_05__T1__is_walking,8.628849900560454e-05,8.628849900560454e-05,T1__is_walking,False
lag_08__T2__is_walking,8.616595732746646e-05,8.616595732746646e-05,T2__is_walking,False
lag_06__T_walking_count,8.596292173024267e-05,8.596292173024267e-05,T_walking_count,False
lag_15__smoke_inv_diff,8.566223550587893e-05,8.566223550587893e-05,smoke_inv_diff,True
lag_11__T3__duck_amount,8.560263086110353e-05,8.560263086110353e-05,T3__duck_amount,False
lag_00__T_place_APARTMENTS,8.559195703128353e-05,8.559195703128353e-05,T_place_APARTMENTS,False
lag_09__CT3__is_walking,-8.558693662052974e-05,8.558693662052974e-05,CT3__is_walking,False
lag_03__CT_utility_damage_last_5s,-8.553103543817997e-05,8.553103543817997e-05,CT_utility_damage_last_5s,True
lag_12__CT2__is_walking,8.520277333445847e-05,8.520277333445847e-05,CT2__is_walking,False
lag_14__T_flash_alpha_mean,-8.517654350725934e-05,8.517654350725934e-05,T_flash_alpha_mean,True
lag_15__T_velocity_mean,8.492527558701113e-05,8.492527558701113e-05,T_velocity_mean,False
lag_05__CT1__duck_amount,-8.48167110234499e-05,8.48167110234499e-05,CT1__duck_amount,False
lag_02__CT_unique_places,8.44185778987594e-05,8.44185778987594e-05,CT_unique_places,False
lag_00__T4__has_bomb,-8.427925786236301e-05,8.427925786236301e-05,T4__has_bomb,False
lag_11__CT_place_SNIPERSNEST,8.381254156120121e-05,8.381254156120121e-05,CT_place_SNIPERSNEST,False
lag_00__T1__is_walking,-8.361641084775329e-05,8.361641084775329e-05,T1__is_walking,False
lag_15__CT_place_SNIPERSNEST,8.360039646504447e-05,8.360039646504447e-05,CT_place_SNIPERSNEST,False
lag_06__utility_damage_diff_last_5s,-8.276995504274964e-05,8.276995504274964e-05,utility_damage_diff_last_5s,True
lag_10__centroid_distance_xy,-8.245765639003366e-05,8.245765639003366e-05,centroid_distance_xy,False
lag_10__T4__has_bomb,-8.226169302361086e-05,8.226169302361086e-05,T4__has_bomb,False
lag_04__CT_place_CTSPAWN,-8.193717803806067e-05,8.193717803806067e-05,CT_place_CTSPAWN,False
lag_00__utility_damage_diff_last_5s,8.193643589038402e-05,8.193643589038402e-05,utility_damage_diff_last_5s,True
lag_13__CT_place_CTSPAWN,8.191163215087727e-05,8.191163215087727e-05,CT_place_CTSPAWN,False
lag_04__CT5__is_walking,8.187557978089899e-05,8.187557978089899e-05,CT5__is_walking,False
lag_13__T1__is_walking,-8.179264841601253e-05,8.179264841601253e-05,T1__is_walking,False
lag_15__CT_place_CTSPAWN,8.150097710313275e-05,8.150097710313275e-05,CT_place_CTSPAWN,False
lag_10__T_closest_enemy_dist,-8.130509377224371e-05,8.130509377224371e-05,T_closest_enemy_dist,False
lag_05__CT_place_SHOP,8.103270374704152e-05,8.103270374704152e-05,CT_place_SHOP,False
lag_08__CT_velocity_mean,-8.051856275415048e-05,8.051856275415048e-05,CT_velocity_mean,False
lag_09__T_place_BACKALLEY,8.020089444471523e-05,8.020089444471523e-05,T_place_BACKALLEY,False
lag_01__T_velocity_mean,-8.01054120529443e-05,8.01054120529443e-05,T_velocity_mean,False
lag_13__T4__is_walking,-8.004281698958948e-05,8.004281698958948e-05,T4__is_walking,False
lag_02__CT3__duck_amount,7.956465560710058e-05,7.956465560710058e-05,CT3__duck_amount,False
lag_00__CT_place_STAIRS,-7.956043555168435e-05,7.956043555168435e-05,CT_place_STAIRS,False
lag_12__CT_place_CATWALK,7.95405576354824e-05,7.95405576354824e-05,CT_place_CATWALK,False
lag_01__CT1__is_walking,-7.944917888380587e-05,7.944917888380587e-05,CT1__is_walking,False
lag_01__smoke_inv_diff,7.941430521896109e-05,7.941430521896109e-05,smoke_inv_diff,True
lag_10__CT_closest_enemy_dist,-7.90107442298904e-05,7.90107442298904e-05,CT_closest_enemy_dist,False
lag_05__bomb_events_last_5s,7.889118569437414e-05,7.889118569437414e-05,bomb_events_last_5s,False
lag_00__T_place_BOMBSITEB,-7.855404692236334e-05,7.855404692236334e-05,T_place_BOMBSITEB,False
lag_00__T_macro_B,-7.855404692236334e-05,7.855404692236334e-05,T_macro_B,False
lag_14__T_velocity_mean,7.84194708103314e-05,7.84194708103314e-05,T_velocity_mean,False
lag_09__CT2__is_walking,7.831976108718663e-05,7.831976108718663e-05,CT2__is_walking,False
lag_15__T2__is_walking,-7.794619887135923e-05,7.794619887135923e-05,T2__is_walking,False
lag_07__CT_place_JUNGLE,7.783700129948556e-05,7.783700129948556e-05,CT_place_JUNGLE,False
lag_11__T5__is_walking,-7.754116813885048e-05,7.754116813885048e-05,T5__is_walking,False
lag_00__CT_macro_MID,7.699298294028267e-05,7.699298294028267e-05,CT_macro_MID,False
lag_09__CT_place_SHOP,-7.675732194911689e-05,7.675732194911689e-05,CT_place_SHOP,False
lag_09__T4__is_walking,-7.665285374969244e-05,7.665285374969244e-05,T4__is_walking,False
lag_12__CT_velocity_mean,7.655064109712839e-05,7.655064109712839e-05,CT_velocity_mean,False
lag_02__CT_place_CTSPAWN,-7.456818275386468e-05,7.456818275386468e-05,CT_place_CTSPAWN,False
lag_00__T2__has_bomb,7.449030090356246e-05,7.449030090356246e-05,T2__has_bomb,False
lag_04__T4__duck_amount,7.437841850332916e-05,7.437841850332916e-05,T4__duck_amount,False
lag_04__T_velocity_mean,7.427720993291587e-05,7.427720993291587e-05,T_velocity_mean,False
lag_01__T2__has_bomb,7.402168557746336e-05,7.402168557746336e-05,T2__has_bomb,False
lag_11__CT4__is_walking,-7.399237802019343e-05,7.399237802019343e-05,CT4__is_walking,False
lag_03__CT_shots_fired_sum,-7.335349800996482e-05,7.335349800996482e-05,CT_shots_fired_sum,False
lag_10__smoke_inv_diff,-7.31333639123477e-05,7.31333639123477e-05,smoke_inv_diff,True
lag_10__CT5__duck_amount,7.303739403141662e-05,7.303739403141662e-05,CT5__duck_amount,False
lag_04__CT_kills_last_3s,7.262538565555587e-05,7.262538565555587e-05,CT_kills_last_3s,False
lag_13__smoke_inv_diff,7.24545752746053e-05,7.24545752746053e-05,smoke_inv_diff,True
lag_10__T3__duck_amount,7.227923924801871e-05,7.227923924801871e-05,T3__duck_amount,False
lag_01__T2__is_walking,-7.218251994345337e-05,7.218251994345337e-05,T2__is_walking,False
lag_06__T1__is_walking,7.21438555046916e-05,7.21438555046916e-05,T1__is_walking,False
lag_06__T4__duck_amount,-7.210941112134606e-05,7.210941112134606e-05,T4__duck_amount,False
lag_02__T_place_HOUSE,-7.176608050940558e-05,7.176608050940558e-05,T_place_HOUSE,False
lag_00__bomb_events_last_5s,7.16679060133174e-05,7.16679060133174e-05,bomb_events_last_5s,False
lag_14__CT_place_CTSPAWN,7.16096255928278e-05,7.16096255928278e-05,CT_place_CTSPAWN,False
lag_13__CT_place_TRUCK,7.139717490645126e-05,7.139717490645126e-05,CT_place_TRUCK,False
lag_15__armor_diff,7.137889770092443e-05,7.137889770092443e-05,armor_diff,False
lag_11__T2__is_walking,-7.107182318577543e-05,7.107182318577543e-05,T2__is_walking,False
lag_13__CT_place_SHOP,7.087393896654248e-05,7.087393896654248e-05,CT_place_SHOP,False
lag_04__T_bomb_zone_count,7.072893640724942e-05,7.072893640724942e-05,T_bomb_zone_count,False
lag_11__CT1__flash_duration,7.069906132528558e-05,7.069906132528558e-05,CT1__flash_duration,True
lag_04__CT1__flash_duration,7.067312981234863e-05,7.067312981234863e-05,CT1__flash_duration,True
lag_09__CT_place_SNIPERSNEST,-7.057064794935286e-05,7.057064794935286e-05,CT_place_SNIPERSNEST,False
lag_01__CT_place_CONNECTOR,-7.049878331599757e-05,7.049878331599757e-05,CT_place_CONNECTOR,False
lag_03__utility_damage_diff_last_5s,-7.031485438346863e-05,7.031485438346863e-05,utility_damage_diff_last_5s,True
lag_12__T_velocity_mean,7.025243394309655e-05,7.025243394309655e-05,T_velocity_mean,False
lag_13__T_place_TSPAWN,7.01577082509175e-05,7.01577082509175e-05,T_place_TSPAWN,False
lag_14__T3__is_walking,-7.000559708103538e-05,7.000559708103538e-05,T3__is_walking,False
lag_10__T_place_TRUCK,6.930634117452428e-05,6.930634117452428e-05,T_place_TRUCK,False
lag_01__CT_place_SNIPERSNEST,6.915668927831575e-05,6.915668927831575e-05,CT_place_SNIPERSNEST,False
lag_13__CT_duck_amount_mean,6.902022869326174e-05,6.902022869326174e-05,CT_duck_amount_mean,False
lag_04__CT1__duck_amount,-6.877347914269194e-05,6.877347914269194e-05,CT1__duck_amount,False
lag_14__T4__is_walking,-6.876431143609807e-05,6.876431143609807e-05,T4__is_walking,False
lag_02__CT_macro_MID,6.874792597955093e-05,6.874792597955093e-05,CT_macro_MID,False
lag_13__bomb_events_last_5s,6.847304757684469e-05,6.847304757684469e-05,bomb_events_last_5s,False
lag_07__CT_place_TRUCK,6.830578058725223e-05,6.830578058725223e-05,CT_place_TRUCK,False
lag_13__T_walking_count,-6.816104723839089e-05,6.816104723839089e-05,T_walking_count,False
lag_15__CT_place_CONNECTOR,-6.797075911890715e-05,6.797075911890715e-05,CT_place_CONNECTOR,False
lag_09__CT1__is_walking,6.791370105929673e-05,6.791370105929673e-05,CT1__is_walking,False
lag_15__T4__duck_amount,6.789620238123462e-05,6.789620238123462e-05,T4__duck_amount,False
lag_06__T4__is_walking,6.788932660128921e-05,6.788932660128921e-05,T4__is_walking,False
lag_03__CT3__is_walking,6.764047429896891e-05,6.764047429896891e-05,CT3__is_walking,False
lag_12__bomb_events_last_5s,6.741924153175205e-05,6.741924153175205e-05,bomb_events_last_5s,False
lag_03__CT4__shots_fired,-6.734078488079831e-05,6.734078488079831e-05,CT4__shots_fired,False
lag_01__CT2__duck_amount,-6.723188562318683e-05,6.723188562318683e-05,CT2__duck_amount,False
lag_08__T_place_SIDEALLEY,-6.708918226649985e-05,6.708918226649985e-05,T_place_SIDEALLEY,False
lag_10__CT_walking_count,6.701105303363875e-05,6.701105303363875e-05,CT_walking_count,False
lag_01__T_macro_B,-6.642421067226678e-05,6.642421067226678e-05,T_macro_B,False
lag_01__T_place_BOMBSITEB,-6.642421067226678e-05,6.642421067226678e-05,T_place_BOMBSITEB,False
lag_12__CT5__is_walking,-6.630063580814749e-05,6.630063580814749e-05,CT5__is_walking,False
lag_09__bomb_events_last_5s,6.629027484450489e-05,6.629027484450489e-05,bomb_events_last_5s,False
lag_04__T3__duck_amount,-6.626676622545347e-05,6.626676622545347e-05,T3__duck_amount,False
lag_14__CT_macro_OTHER,6.618069892283529e-05,6.618069892283529e-05,CT_macro_OTHER,False
lag_11__T_place_APARTMENTS,6.600138294743374e-05,6.600138294743374e-05,T_place_APARTMENTS,False
lag_11__CT_place_STAIRS,-6.536615546792746e-05,6.536615546792746e-05,CT_place_STAIRS,False
lag_00__CT4__is_walking,6.532450788654387e-05,6.532450788654387e-05,CT4__is_walking,False
lag_02__CT_flash_duration_sum,6.517872679978609e-05,6.517872679978609e-05,CT_flash_duration_sum,True
lag_12__CT_place_CONNECTOR,6.482217577286065e-05,6.482217577286065e-05,CT_place_CONNECTOR,False
lag_07__T4__duck_amount,-6.436960393330082e-05,6.436960393330082e-05,T4__duck_amount,False
lag_15__T_place_TSPAWN,6.418089469661936e-05,6.418089469661936e-05,T_place_TSPAWN,False
lag_02__CT_place_SHOP,6.406932516256347e-05,6.406932516256347e-05,CT_place_SHOP,False
lag_02__T2__has_bomb,6.404177111107856e-05,6.404177111107856e-05,T2__has_bomb,False
lag_11__CT_place_CTSPAWN,-6.390694034053013e-05,6.390694034053013e-05,CT_place_CTSPAWN,False
lag_10__CT1__is_walking,6.37968914816156e-05,6.37968914816156e-05,CT1__is_walking,False
lag_00__hp_diff,6.371890776790679e-05,6.371890776790679e-05,hp_diff,False
lag_01__armor_diff,6.36940894764848e-05,6.36940894764848e-05,armor_diff,False
lag_07__T_velocity_mean,6.340199615806341e-05,6.340199615806341e-05,T_velocity_mean,False
lag_15__CT_closest_enemy_dist,6.333302007988095e-05,6.333302007988095e-05,CT_closest_enemy_dist,False
lag_11__T_place_TRUCK,6.316800136119127e-05,6.316800136119127e-05,T_place_TRUCK,False
lag_12__CT4__is_walking,-6.308106821961701e-05,6.308106821961701e-05,CT4__is_walking,False
lag_13__CT_macro_OTHER,6.267277058213949e-05,6.267277058213949e-05,CT_macro_OTHER,False
lag_06__CT_shots_fired_sum,6.265247793635353e-05,6.265247793635353e-05,CT_shots_fired_sum,False
lag_15__CT_place_SHOP,6.265097908908501e-05,6.265097908908501e-05,CT_place_SHOP,False
lag_00__CT2__is_walking,-6.235165346879512e-05,6.235165346879512e-05,CT2__is_walking,False
lag_03__CT_unique_places,6.198456685524434e-05,6.198456685524434e-05,CT_unique_places,False
lag_15__CT_smoke_inv,6.161515193525702e-05,6.161515193525702e-05,CT_smoke_inv,True
lag_02__T4__is_walking,-6.148687680251896e-05,6.148687680251896e-05,T4__is_walking,False
lag_05__CT_place_SNIPERSNEST,6.146869418444112e-05,6.146869418444112e-05,CT_place_SNIPERSNEST,False
lag_08__CT_place_CATWALK,6.138908793218434e-05,6.138908793218434e-05,CT_place_CATWALK,False
lag_10__CT4__molly,-6.122072227299213e-05,6.122072227299213e-05,CT4__molly,True
lag_01__CT_macro_MID,6.116943404776976e-05,6.116943404776976e-05,CT_macro_MID,False
lag_04__kill_diff_last_3s,6.114043208071962e-05,6.114043208071962e-05,kill_diff_last_3s,False
lag_10__armor_diff,-6.105961074354127e-05,6.105961074354127e-05,armor_diff,False
lag_12__CT_place_SNIPERSNEST,6.096419019741006e-05,6.096419019741006e-05,CT_place_SNIPERSNEST,False
lag_07__T1__is_walking,-6.095652497606352e-05,6.095652497606352e-05,T1__is_walking,False
lag_10__CT_spread_xy,6.0908147133886814e-05,6.0908147133886814e-05,CT_spread_xy,False
lag_13__armor_diff,6.0373411542968825e-05,6.0373411542968825e-05,armor_diff,False
lag_10__CT_macro_OTHER,-6.016909173922613e-05,6.016909173922613e-05,CT_macro_OTHER,False
lag_01__T_walking_count,-5.999710992909968e-05,5.999710992909968e-05,T_walking_count,False
lag_11__T_place_TSPAWN,-5.9972833696519956e-05,5.9972833696519956e-05,T_place_TSPAWN,False
lag_06__T_flash_alpha_mean,-5.995055107632652e-05,5.995055107632652e-05,T_flash_alpha_mean,True
lag_03__CT2__is_walking,-5.954494554316625e-05,5.954494554316625e-05,CT2__is_walking,False
lag_10__T3__X,-5.952206993242726e-05,5.952206993242726e-05,T3__X,False
lag_02__T4__has_bomb,-5.939515904174186e-05,5.939515904174186e-05,T4__has_bomb,False
lag_14__smoke_inv_diff,5.935217996011488e-05,5.935217996011488e-05,smoke_inv_diff,True
lag_01__CT_flash_duration_sum,5.91374009673018e-05,5.91374009673018e-05,CT_flash_duration_sum,True
lag_05__T2__is_walking,5.9042304201284423e-05,5.9042304201284423e-05,T2__is_walking,False
lag_09__T_unique_places,5.8021403674501926e-05,5.8021403674501926e-05,T_unique_places,False
lag_06__T_velocity_mean,5.7935292716138065e-05,5.7935292716138065e-05,T_velocity_mean,False
lag_15__T_armor_sum,-5.7834971812553704e-05,5.7834971812553704e-05,T_armor_sum,False
lag_05__T_duck_amount_mean,-5.774727833340876e-05,5.774727833340876e-05,T_duck_amount_mean,False
lag_01__T1__is_walking,-5.7666762586450204e-05,5.7666762586450204e-05,T1__is_walking,False
lag_13__T_place_HOUSE,-5.75554404349532e-05,5.75554404349532e-05,T_place_HOUSE,False
lag_09__CT1__duck_amount,5.7528137404005975e-05,5.7528137404005975e-05,CT1__duck_amount,False
lag_09__T_place_HOUSE,-5.7503355492372066e-05,5.7503355492372066e-05,T_place_HOUSE,False
lag_10__CT4__Y,5.7396115153096616e-05,5.7396115153096616e-05,CT4__Y,False
lag_15__utility_inv_diff,5.7359702623216435e-05,5.7359702623216435e-05,utility_inv_diff,True
