feature,coefficient,abs_coefficient
lag_01__T1__has_bomb,-0.00010125064000021666,0.00010125064000021666
lag_03__T1__has_bomb,-0.00010125064000021666,0.00010125064000021666
lag_02__T1__has_bomb,-0.00010125064000021666,0.00010125064000021666
lag_00__T_A_site_active_smokes,-0.00010091536387335509,0.00010091536387335509
lag_01__T_A_site_active_smokes,-0.00010091536387335509,0.00010091536387335509
lag_03__T_place_TSPAWN,-9.9464064987842e-05,9.9464064987842e-05
lag_10__CT_flash_alpha_mean,-9.94546790025197e-05,9.94546790025197e-05
lag_08__CT_flash_alpha_mean,-9.94546790025197e-05,9.94546790025197e-05
lag_12__CT_flash_alpha_mean,-9.94546790025197e-05,9.94546790025197e-05
lag_09__CT_flash_alpha_mean,-9.94546790025197e-05,9.94546790025197e-05
lag_13__CT_flash_alpha_mean,-9.94546790025197e-05,9.94546790025197e-05
lag_14__CT_flash_alpha_mean,-9.94546790025197e-05,9.94546790025197e-05
lag_11__CT_flash_alpha_mean,-9.94546790025197e-05,9.94546790025197e-05
lag_08__CT_place_TUNNELS,9.861774742603302e-05,9.861774742603302e-05
lag_09__CT_place_TUNNELS,9.861774742603302e-05,9.861774742603302e-05
lag_06__CT_place_TUNNELS,9.861774742603302e-05,9.861774742603302e-05
lag_07__CT_place_TUNNELS,9.861774742603302e-05,9.861774742603302e-05
lag_12__CT1__duck_amount,9.773496276466176e-05,9.773496276466176e-05
lag_07__T_flash_alpha_mean,-9.762960689840838e-05,9.762960689840838e-05
lag_06__T_flash_alpha_mean,-9.762960689840838e-05,9.762960689840838e-05
lag_05__T5__shots_fired,9.74282156676054e-05,9.74282156676054e-05
lag_06__T5__shots_fired,9.74282156676054e-05,9.74282156676054e-05
lag_07__T5__shots_fired,9.74282156676054e-05,9.74282156676054e-05
lag_14__T_closest_enemy_dist,9.66854058788158e-05,9.66854058788158e-05
lag_02__T4__flash,-9.640403732191771e-05,9.640403732191771e-05
lag_01__T4__flash,-9.640403732191771e-05,9.640403732191771e-05
lag_03__T4__flash,-9.640403732191771e-05,9.640403732191771e-05
lag_00__T4__flash,-9.640403732191771e-05,9.640403732191771e-05
lag_04__T4__flash,-9.640403732191771e-05,9.640403732191771e-05
lag_09__CT_place_RAMP,9.545918874209747e-05,9.545918874209747e-05
lag_06__CT_place_RAMP,9.545918874209747e-05,9.545918874209747e-05
lag_10__CT_place_RAMP,9.545918874209747e-05,9.545918874209747e-05
lag_07__CT_place_RAMP,9.545918874209747e-05,9.545918874209747e-05
lag_08__CT_place_RAMP,9.545918874209747e-05,9.545918874209747e-05
lag_09__CT_B_site_active_smokes,9.523676271783188e-05,9.523676271783188e-05
lag_07__CT_B_site_active_smokes,9.523676271783188e-05,9.523676271783188e-05
lag_11__CT_B_site_active_smokes,9.523676271783188e-05,9.523676271783188e-05
lag_08__CT_B_site_active_smokes,9.523676271783188e-05,9.523676271783188e-05
lag_10__CT_B_site_active_smokes,9.523676271783188e-05,9.523676271783188e-05
lag_06__CT_B_site_active_smokes,9.523676271783188e-05,9.523676271783188e-05
lag_03__T_duck_amount_mean,9.503250475972891e-05,9.503250475972891e-05
lag_05__T_A_site_active_infernos,9.481891902396455e-05,9.481891902396455e-05
lag_07__T_A_site_active_infernos,9.481891902396455e-05,9.481891902396455e-05
lag_03__CT_walking_count,9.48043234529905e-05,9.48043234529905e-05
lag_11__CT_A_site_active_smokes,9.447870979784057e-05,9.447870979784057e-05
lag_09__CT_A_site_active_smokes,9.447870979784057e-05,9.447870979784057e-05
lag_08__CT_A_site_active_smokes,9.447870979784057e-05,9.447870979784057e-05
lag_10__CT_A_site_active_smokes,9.447870979784057e-05,9.447870979784057e-05
lag_06__CT_A_site_active_smokes,9.447870979784057e-05,9.447870979784057e-05
lag_07__CT_A_site_active_smokes,9.447870979784057e-05,9.447870979784057e-05
lag_00__T_hp_sum,-9.436573600396514e-05,9.436573600396514e-05
