feature,coefficient,abs_coefficient,base_feature,is_utility
lag_01__T2__hp,-4.941436054650694e-05,4.941436054650694e-05,T2__hp,False
lag_01__T3__hp,-4.9088346713688225e-05,4.9088346713688225e-05,T3__hp,False
lag_02__CT3__armor,4.8531281208852306e-05,4.8531281208852306e-05,CT3__armor,False
lag_01__T_spread_xy,4.843762508244254e-05,4.843762508244254e-05,T_spread_xy,False
lag_01__T1__hp,-4.839876783080399e-05,4.839876783080399e-05,T1__hp,False
lag_01__T1__X,4.829169120057486e-05,4.829169120057486e-05,T1__X,False
lag_02__CT_mean_Y,-4.8207235522568226e-05,4.8207235522568226e-05,CT_mean_Y,False
lag_01__CT_velocity_mean,4.8194939154200256e-05,4.8194939154200256e-05,CT_velocity_mean,False
lag_01__CT3__flash,4.815273860003799e-05,4.815273860003799e-05,CT3__flash,True
lag_01__CT5__has_defuser,4.80885682918597e-05,4.80885682918597e-05,CT5__has_defuser,False
lag_12__CT_place_ARAMP,-4.802058538189158e-05,4.802058538189158e-05,CT_place_ARAMP,False
lag_02__CT5__armor,4.79963309771847e-05,4.79963309771847e-05,CT5__armor,False
lag_01__T_active_smokes,4.785332566825673e-05,4.785332566825673e-05,T_active_smokes,True
lag_02__T2__utility_total,-4.7755987907294184e-05,4.7755987907294184e-05,T2__utility_total,True
lag_02__T1__molly,-4.759427611134015e-05,4.759427611134015e-05,T1__molly,True
lag_02__CT4__armor,4.755523332278244e-05,4.755523332278244e-05,CT4__armor,False
lag_01__CT5__flash,4.7546909627271816e-05,4.7546909627271816e-05,CT5__flash,True
lag_01__T4__hp,-4.7525030822725967e-05,4.7525030822725967e-05,T4__hp,False
lag_02__T5__molly,-4.7505905968137085e-05,4.7505905968137085e-05,T5__molly,True
lag_01__CT1__has_defuser,4.748289575218223e-05,4.748289575218223e-05,CT1__has_defuser,False
lag_01__CT1__smoke,4.74537409900222e-05,4.74537409900222e-05,CT1__smoke,True
lag_02__CT2__armor,4.744164471048862e-05,4.744164471048862e-05,CT2__armor,False
lag_01__CT2__smoke,4.735686525236815e-05,4.735686525236815e-05,CT2__smoke,True
lag_01__T_walking_count,4.723266465589404e-05,4.723266465589404e-05,T_walking_count,False
lag_02__CT1__armor,4.713418456958607e-05,4.713418456958607e-05,CT1__armor,False
lag_01__CT2__has_defuser,4.710473876912147e-05,4.710473876912147e-05,CT2__has_defuser,False
lag_02__T2__smoke,-4.6670229494338855e-05,4.6670229494338855e-05,T2__smoke,True
lag_01__CT4__smoke,4.663124491344206e-05,4.663124491344206e-05,CT4__smoke,True
lag_01__T_place_BDOORS,-4.629456452676095e-05,4.629456452676095e-05,T_place_BDOORS,False
lag_01__CT5__smoke,4.6044078771956265e-05,4.6044078771956265e-05,CT5__smoke,True
lag_14__T_place_OUTSIDETUNNEL,4.6005599870113656e-05,4.6005599870113656e-05,T_place_OUTSIDETUNNEL,False
lag_05__T_place_TUNNELSTAIRS,4.592891491483897e-05,4.592891491483897e-05,T_place_TUNNELSTAIRS,False
lag_02__T4__molly,-4.581061875796877e-05,4.581061875796877e-05,T4__molly,True
lag_03__T_place_TUNNELSTAIRS,4.5745211536996067e-05,4.5745211536996067e-05,T_place_TUNNELSTAIRS,False
lag_01__T_mean_X,4.5728826080448925e-05,4.5728826080448925e-05,T_mean_X,False
lag_03__CT2__duck_amount,4.5641601900570095e-05,4.5641601900570095e-05,CT2__duck_amount,False
lag_02__T4__smoke,-4.552942482405342e-05,4.552942482405342e-05,T4__smoke,True
lag_01__CT4__has_defuser,4.5424018026096746e-05,4.5424018026096746e-05,CT4__has_defuser,False
lag_02__T4__utility_total,-4.534659456112422e-05,4.534659456112422e-05,T4__utility_total,True
lag_03__T_place_BDOORS,-4.5194290578365326e-05,4.5194290578365326e-05,T_place_BDOORS,False
lag_01__T3__X,4.517664638115093e-05,4.517664638115093e-05,T3__X,False
lag_01__CT3__smoke,4.512833766057156e-05,4.512833766057156e-05,CT3__smoke,True
lag_13__T_place_CTSPAWN,-4.511950464802794e-05,4.511950464802794e-05,T_place_CTSPAWN,False
lag_02__T5__smoke,-4.5117449190001935e-05,4.5117449190001935e-05,T5__smoke,True
lag_01__CT5__hp,-4.5013075578026474e-05,4.5013075578026474e-05,CT5__hp,False
lag_02__T1__smoke,-4.466679092729464e-05,4.466679092729464e-05,T1__smoke,True
lag_00__CT5__duck_amount,-4.4308151700533926e-05,4.4308151700533926e-05,CT5__duck_amount,False
lag_14__T_place_CTSPAWN,-4.4228447222849354e-05,4.4228447222849354e-05,T_place_CTSPAWN,False
lag_01__T5__hp,-4.416280353325419e-05,4.416280353325419e-05,T5__hp,False
lag_01__T2__armor,-4.379190431791358e-05,4.379190431791358e-05,T2__armor,False
lag_01__T3__flash,-4.372777038952336e-05,4.372777038952336e-05,T3__flash,True
lag_10__T_place_MIDDOORS,-4.351563620730303e-05,4.351563620730303e-05,T_place_MIDDOORS,False
lag_12__T_place_CTSPAWN,-4.313423778512515e-05,4.313423778512515e-05,T_place_CTSPAWN,False
lag_01__CT_B_site_active_smokes,4.299677675589919e-05,4.299677675589919e-05,CT_B_site_active_smokes,True
lag_01__CT3__has_defuser,4.270077624823898e-05,4.270077624823898e-05,CT3__has_defuser,False
lag_02__CT5__Y,-4.264377639628947e-05,4.264377639628947e-05,CT5__Y,False
lag_04__T_place_TUNNELSTAIRS,4.248206096235663e-05,4.248206096235663e-05,T_place_TUNNELSTAIRS,False
lag_02__CT1__Y,-4.247515244060196e-05,4.247515244060196e-05,CT1__Y,False
lag_01__CT_scoped_count,4.2168663640040904e-05,4.2168663640040904e-05,CT_scoped_count,False
lag_15__T_place_CTSPAWN,-4.213049032841809e-05,4.213049032841809e-05,T_place_CTSPAWN,False
lag_02__CT4__Y,-4.190452818875201e-05,4.190452818875201e-05,CT4__Y,False
lag_01__active_infernos_total,4.15549729950726e-05,4.15549729950726e-05,active_infernos_total,True
lag_01__CT_alive,-4.1449806303717196e-05,4.1449806303717196e-05,CT_alive,False
lag_11__T_place_CTSPAWN,-4.138634176342748e-05,4.138634176342748e-05,T_place_CTSPAWN,False
lag_05__CT_place_SHORTSTAIRS,4.132558387937024e-05,4.132558387937024e-05,CT_place_SHORTSTAIRS,False
lag_06__CT_place_EXTENDEDA,-4.100611840840429e-05,4.100611840840429e-05,CT_place_EXTENDEDA,False
lag_12__T_place_MIDDOORS,-4.09899112128187e-05,4.09899112128187e-05,T_place_MIDDOORS,False
lag_00__T4__utility_total,-4.0573602746007964e-05,4.0573602746007964e-05,T4__utility_total,True
lag_02__CT3__Y,-4.0368653571931645e-05,4.0368653571931645e-05,CT3__Y,False
lag_00__T_place_CTSPAWN,-3.9759652281645685e-05,3.9759652281645685e-05,T_place_CTSPAWN,False
lag_02__CT_cash_spent_round_sum,3.9454444049624726e-05,3.9454444049624726e-05,CT_cash_spent_round_sum,False
lag_01__CT3__duck_amount,3.943262345273979e-05,3.943262345273979e-05,CT3__duck_amount,False
lag_02__money_diff,3.9345854020211846e-05,3.9345854020211846e-05,money_diff,False
lag_03__T5__duck_amount,3.929342710762285e-05,3.929342710762285e-05,T5__duck_amount,False
lag_00__CT_flashes_last_5s,3.923584154108539e-05,3.923584154108539e-05,CT_flashes_last_5s,True
lag_04__CT_place_ARAMP,3.911755629815161e-05,3.911755629815161e-05,CT_place_ARAMP,False
lag_02__CT2__Y,-3.900675437762402e-05,3.900675437762402e-05,CT2__Y,False
lag_01__T_active_infernos,3.89855049434118e-05,3.89855049434118e-05,T_active_infernos,True
lag_03__smoke_inv_diff,3.895737245329656e-05,3.895737245329656e-05,smoke_inv_diff,True
lag_02__CT_macro_OTHER,-3.888894207193516e-05,3.888894207193516e-05,CT_macro_OTHER,False
lag_01__T_B_site_active_smokes,3.8802849303465337e-05,3.8802849303465337e-05,T_B_site_active_smokes,True
lag_01__T_A_site_active_smokes,3.8769328966736794e-05,3.8769328966736794e-05,T_A_site_active_smokes,True
lag_07__CT5__duck_amount,-3.869801730616018e-05,3.869801730616018e-05,CT5__duck_amount,False
lag_04__CT5__duck_amount,-3.860539436573163e-05,3.860539436573163e-05,CT5__duck_amount,False
lag_03__T_round_start_equip_sum,-3.848524283966981e-05,3.848524283966981e-05,T_round_start_equip_sum,False
lag_01__CT1__is_walking,3.8464771932922304e-05,3.8464771932922304e-05,CT1__is_walking,False
lag_06__T_place_TUNNELSTAIRS,3.8372090784832835e-05,3.8372090784832835e-05,T_place_TUNNELSTAIRS,False
lag_01__T2__alive,-3.830236164503731e-05,3.830236164503731e-05,T2__alive,False
lag_03__CT_place_CTSPAWN,-3.821897553279996e-05,3.821897553279996e-05,CT_place_CTSPAWN,False
lag_01__T2__is_walking,3.805865708272904e-05,3.805865708272904e-05,T2__is_walking,False
lag_13__T_place_BDOORS,-3.78790900867898e-05,3.78790900867898e-05,T_place_BDOORS,False
lag_11__CT_place_EXTENDEDA,-3.781453051487915e-05,3.781453051487915e-05,CT_place_EXTENDEDA,False
lag_02__T5__utility_total,-3.771816773223691e-05,3.771816773223691e-05,T5__utility_total,True
lag_01__T3__alive,-3.768945680349134e-05,3.768945680349134e-05,T3__alive,False
lag_01__T1__alive,-3.763574204640463e-05,3.763574204640463e-05,T1__alive,False
lag_02__CT_helmet_count,3.742470289580524e-05,3.742470289580524e-05,CT_helmet_count,False
lag_01__CT5__alive,-3.735622885869816e-05,3.735622885869816e-05,CT5__alive,False
lag_02__T2__molly,-3.72292342945002e-05,3.72292342945002e-05,T2__molly,True
lag_03__armor_diff,3.7208526919130236e-05,3.7208526919130236e-05,armor_diff,False
lag_02__spread_diff,3.7169451388763264e-05,3.7169451388763264e-05,spread_diff,False
lag_01__T5__alive,-3.7067438825033605e-05,3.7067438825033605e-05,T5__alive,False
lag_05__CT2__duck_amount,3.701042805914767e-05,3.701042805914767e-05,CT2__duck_amount,False
lag_01__T4__Y,3.687535354401916e-05,3.687535354401916e-05,T4__Y,False
lag_06__CT_flashes_last_5s,3.6863541026832536e-05,3.6863541026832536e-05,CT_flashes_last_5s,True
lag_02__T_flash_inv,-3.672131060739048e-05,3.672131060739048e-05,T_flash_inv,True
lag_01__T4__alive,-3.6675981391454116e-05,3.6675981391454116e-05,T4__alive,False
lag_10__CT_place_EXTENDEDA,-3.6651137634180486e-05,3.6651137634180486e-05,CT_place_EXTENDEDA,False
lag_13__CT_duck_amount_mean,-3.664261021185666e-05,3.664261021185666e-05,CT_duck_amount_mean,False
lag_01__CT_A_site_active_smokes,3.6622481275117025e-05,3.6622481275117025e-05,CT_A_site_active_smokes,True
lag_01__CT4__molly,3.65303858416155e-05,3.65303858416155e-05,CT4__molly,True
lag_13__CT_flashes_last_5s,3.650336293503642e-05,3.650336293503642e-05,CT_flashes_last_5s,True
lag_01__CT2__molly,3.646622644737363e-05,3.646622644737363e-05,CT2__molly,True
lag_01__CT3__molly,3.638021007645875e-05,3.638021007645875e-05,CT3__molly,True
lag_03__utility_inv_diff,3.62290047632996e-05,3.62290047632996e-05,utility_inv_diff,True
lag_12__CT_flashes_last_5s,3.6158107832306996e-05,3.6158107832306996e-05,CT_flashes_last_5s,True
lag_01__CT5__molly,3.608985207392834e-05,3.608985207392834e-05,CT5__molly,True
lag_05__CT_place_ARAMP,3.60418671334628e-05,3.60418671334628e-05,CT_place_ARAMP,False
lag_15__CT_flashes_last_5s,3.589127300074324e-05,3.589127300074324e-05,CT_flashes_last_5s,True
lag_01__CT1__molly,3.588813342503272e-05,3.588813342503272e-05,CT1__molly,True
lag_15__T_place_UPPERTUNNEL,-3.5809669498121366e-05,3.5809669498121366e-05,T_place_UPPERTUNNEL,False
lag_14__T_place_BDOORS,-3.5703844332601875e-05,3.5703844332601875e-05,T_place_BDOORS,False
lag_02__CT_place_LONGA,3.559405013220385e-05,3.559405013220385e-05,CT_place_LONGA,False
lag_01__CT4__is_walking,3.486692003207281e-05,3.486692003207281e-05,CT4__is_walking,False
lag_00__CT_closest_enemy_dist,3.4866654459619895e-05,3.4866654459619895e-05,CT_closest_enemy_dist,False
lag_05__T_place_BDOORS,-3.48119210684672e-05,3.48119210684672e-05,T_place_BDOORS,False
lag_03__equip_diff,3.4660632081795484e-05,3.4660632081795484e-05,equip_diff,False
lag_02__T_equip_value_sum,-3.461328014964238e-05,3.461328014964238e-05,T_equip_value_sum,False
lag_02__CT_flash_inv,3.452601231401786e-05,3.452601231401786e-05,CT_flash_inv,True
lag_02__closest_enemy_dist_diff,3.425942122703418e-05,3.425942122703418e-05,closest_enemy_dist_diff,False
lag_15__CT_place_UNDERA,3.4083863283740357e-05,3.4083863283740357e-05,CT_place_UNDERA,False
lag_04__T_place_OUTSIDETUNNEL,3.39919570251368e-05,3.39919570251368e-05,T_place_OUTSIDETUNNEL,False
lag_08__T_place_BDOORS,-3.3829557651188225e-05,3.3829557651188225e-05,T_place_BDOORS,False
lag_03__CT_armor_sum,3.381257556611672e-05,3.381257556611672e-05,CT_armor_sum,False
lag_03__T_place_TSPAWN,-3.374013613210991e-05,3.374013613210991e-05,T_place_TSPAWN,False
lag_12__CT_duck_amount_mean,-3.3718890335876495e-05,3.3718890335876495e-05,CT_duck_amount_mean,False
lag_02__CT_utility_inv,3.3715299650793895e-05,3.3715299650793895e-05,CT_utility_inv,True
lag_13__T5__is_walking,-3.335053406772204e-05,3.335053406772204e-05,T5__is_walking,False
lag_01__T1__has_bomb,3.3293683372903615e-05,3.3293683372903615e-05,T1__has_bomb,False
lag_06__CT_place_SHORTSTAIRS,3.326515798107721e-05,3.326515798107721e-05,CT_place_SHORTSTAIRS,False
lag_14__CT_flashes_last_5s,3.325405850773677e-05,3.325405850773677e-05,CT_flashes_last_5s,True
lag_09__T_place_MIDDOORS,-3.323534474475309e-05,3.323534474475309e-05,T_place_MIDDOORS,False
lag_15__T1__is_scoped,-3.321208350826055e-05,3.321208350826055e-05,T1__is_scoped,False
lag_08__T_place_MIDDOORS,-3.313931301818229e-05,3.313931301818229e-05,T_place_MIDDOORS,False
lag_00__CT2__is_walking,3.313174602226354e-05,3.313174602226354e-05,CT2__is_walking,False
lag_01__T_bomb_carrier_alive,-3.3131404052255675e-05,3.3131404052255675e-05,T_bomb_carrier_alive,False
lag_10__CT_place_ARAMP,-3.307454608147964e-05,3.307454608147964e-05,CT_place_ARAMP,False
lag_01__CT3__hp,-3.293120244052261e-05,3.293120244052261e-05,CT3__hp,False
lag_01__T5__X,3.2854044548003e-05,3.2854044548003e-05,T5__X,False
lag_09__T_place_CTSPAWN,-3.2803018257254735e-05,3.2803018257254735e-05,T_place_CTSPAWN,False
lag_10__T_place_CTSPAWN,-3.275810740888119e-05,3.275810740888119e-05,T_place_CTSPAWN,False
lag_10__T1__is_scoped,-3.2662479497957975e-05,3.2662479497957975e-05,T1__is_scoped,False
lag_01__T_duck_amount_mean,3.244609615649097e-05,3.244609615649097e-05,T_duck_amount_mean,False
