tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,feature_delta_scaled,coefficient,ridge_delta_contribution
149471,31.5,-0.3488037884235382,1,lag_01__T_place_UPSTAIRS,T_place_UPSTAIRS,False,-16.86671257019043,0.004314923658967018,-0.07277857711811109
149471,31.5,-0.3488037884235382,2,lag_04__T_place_UPSTAIRS,T_place_UPSTAIRS,False,16.86671257019043,-0.0026932917535305023,-0.04542697787446315
149471,31.5,-0.3488037884235382,3,lag_04__T_place_BRIDGE,T_place_BRIDGE,False,-4.33026647567749,0.0019233388593420386,-0.008328569783976614
149471,31.5,-0.3488037884235382,4,lag_00__T_kills_last_3s,T_kills_last_3s,False,3.1681017875671387,-0.0025942930951714516,-0.00821898459228576
149471,31.5,-0.3488037884235382,5,lag_13__CT_place_APARTMENTS,CT_place_APARTMENTS,False,-3.8415112495422363,0.0018320548115298152,-0.007037859168269767
149471,31.5,-0.3488037884235382,6,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,-2.4069459438323975,0.002638994250446558,-0.006351916506909361
149471,31.5,-0.3488037884235382,7,lag_00__CT_place_APARTMENTS,CT_place_APARTMENTS,False,-3.8415112495422363,0.0016005949582904577,-0.00614870353823338
149471,31.5,-0.3488037884235382,8,lag_13__CT_place_TOPOFMID,CT_place_TOPOFMID,False,3.6288270950317383,-0.0016219833632931113,-0.00588589717640875
149471,31.5,-0.3488037884235382,9,lag_14__CT_place_RUINS,CT_place_RUINS,False,3.493913412094116,-0.0016706871101632714,-0.005837236101612214
149471,31.5,-0.3488037884235382,10,lag_11__T5__duck_amount,T5__duck_amount,False,-3.7970333099365234,0.001498113269917667,-0.005688385987935307
149471,31.5,-0.3488037884235382,11,lag_02__CT4__duck_amount,CT4__duck_amount,False,-3.6725916862487793,0.001500460202805698,-0.0055105776663713635
149471,31.5,-0.3488037884235382,12,lag_10__CT4__duck_amount,CT4__duck_amount,False,3.6725916862487793,-0.0014446901623159647,-0.0053057570793270115
149471,31.5,-0.3488037884235382,13,lag_12__CT_place_RUINS,CT_place_RUINS,False,3.493913412094116,-0.0012493020622059703,-0.0043649532308982775
149471,31.5,-0.3488037884235382,14,lag_00__T2__is_walking,T2__is_walking,False,-2.2968344688415527,0.00179839797783643,-0.004130622464189659
149471,31.5,-0.3488037884235382,15,lag_11__T_place_TRAMP,T_place_TRAMP,False,-2.926727294921875,0.0011933917412534356,-0.003492732182660774
149471,31.5,-0.3488037884235382,16,lag_00__CT4__alive,CT4__alive,False,-2.4528117179870605,0.0012717926874756813,-0.0031194680066906066
149471,31.5,-0.3488037884235382,17,lag_12__CT_place_BANANA,CT_place_BANANA,False,-2.960339307785034,0.0009710478479973972,-0.002874631114166762
149471,31.5,-0.3488037884235382,18,lag_08__T_velocity_mean,T_velocity_mean,False,-2.5594027042388916,0.0011021862737834454,-0.0028209385296963374
149471,31.5,-0.3488037884235382,19,lag_08__T_place_SECONDMID,T_place_SECONDMID,False,-3.2740612030029297,0.0008362793014384806,-0.0027380296157141215
149471,31.5,-0.3488037884235382,20,lag_05__CT3__molly,CT3__molly,True,2.4690752029418945,-0.0011039237724617124,-0.0027256708125232842
148895,22.5,0.279714971780777,1,lag_09__T_place_BALCONY,T_place_BALCONY,False,-13.751577377319336,-0.0028519181068986654,0.039218372520795075
148895,22.5,0.279714971780777,2,lag_03__T_place_UPSTAIRS,T_place_UPSTAIRS,False,16.86671257019043,0.0015656840987503529,0.02640794366933985
148895,22.5,0.279714971780777,3,lag_07__T_place_BALCONY,T_place_BALCONY,False,-13.751577377319336,-0.001821379642933607,0.02504684309327576
148895,22.5,0.279714971780777,4,lag_11__T_place_BALCONY,T_place_BALCONY,False,13.751577377319336,0.0017886558780446649,0.024596839708328266
148895,22.5,0.279714971780777,5,lag_09__CT_place_BALCONY,CT_place_BALCONY,False,6.417822360992432,0.001467710710130632,0.00941950661494445
148895,22.5,0.279714971780777,6,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,2.4069459438323975,0.002638994250446558,0.006351916506909361
148895,22.5,0.279714971780777,7,lag_13__T_utility_damage_last_5s,T_utility_damage_last_5s,True,-4.854233741760254,-0.0012891003862023354,0.006257594591219551
148895,22.5,0.279714971780777,8,lag_07__CT_place_BALCONY,CT_place_BALCONY,False,-6.417822360992432,-0.0008382907253690064,0.005380000962285775
148895,22.5,0.279714971780777,9,lag_05__T_flashed_players,T_flashed_players,False,5.788870811462402,0.0008726505911909044,0.005051661535950436
