tick,seconds_in_round,lstm_delta_from_prev,rank,feature,base_feature,is_utility,utility_family,feature_delta_scaled,coefficient,ridge_delta_contribution
253165,53.0,-0.09717895463109016,1,lag_13__CT_place_SIDEALLEY,CT_place_SIDEALLEY,False,non_utility,-18.245656967163086,0.0010698845144361258,-0.019520745844881393
253165,53.0,-0.09717895463109016,2,lag_13__CT_place_TSPAWN,CT_place_TSPAWN,False,non_utility,7.486081123352051,-0.0007630696054548025,-0.005712400969198894
253165,53.0,-0.09717895463109016,3,lag_09__CT_place_JUNGLE,CT_place_JUNGLE,False,non_utility,-6.415591716766357,0.0004924435634166002,-0.003159316846430449
253165,53.0,-0.09717895463109016,4,lag_11__CT4__is_scoped,CT4__is_scoped,False,non_utility,3.4082558155059814,-0.0006632382282987237,-0.002260485548665009
253165,53.0,-0.09717895463109016,5,lag_05__T5__is_scoped,T5__is_scoped,False,non_utility,-4.76965856552124,0.0004488998674787581,-0.002141099097981408
253165,53.0,-0.09717895463109016,6,lag_12__T4__flash_duration,T4__flash_duration,True,flash,-5.767646312713623,0.00035202488652430475,-0.002030355038745338
253165,53.0,-0.09717895463109016,7,lag_06__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,-3.473705291748047,0.0005194816621951759,-0.0018045261989334538
253165,53.0,-0.09717895463109016,8,lag_06__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,-3.5999112129211426,0.0004799777234438807,-0.0017278771885779892
253165,53.0,-0.09717895463109016,9,lag_05__T2__duck_amount,T2__duck_amount,False,non_utility,-3.8233180046081543,0.0003826423780992627,-0.001462963493512992
253165,53.0,-0.09717895463109016,10,lag_00__CT_place_CTSPAWN,CT_place_CTSPAWN,False,non_utility,-2.0815834999084473,0.0006902433233335614,-0.0014367991127731128
253165,53.0,-0.09717895463109016,11,lag_12__CT5__duck_amount,CT5__duck_amount,False,non_utility,-3.7749595642089844,0.00035252145607955754,-0.0013307542422164031
253165,53.0,-0.09717895463109016,12,lag_07__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,2.7789642810821533,-0.00045350234722718596,-0.001260266824331266
253165,53.0,-0.09717895463109016,13,lag_00__T_kills_last_3s,T_kills_last_3s,False,non_utility,3.1681017875671387,-0.0003923263866454363,-0.001242929926841163
253165,53.0,-0.09717895463109016,14,lag_10__CT_A_site_active_infernos,CT_A_site_active_infernos,True,inferno_molotov,3.5290780067443848,-0.0003476135607343167,-0.0012267553720335805
253165,53.0,-0.09717895463109016,15,lag_15__T2__duck_amount,T2__duck_amount,False,non_utility,-3.8233180046081543,0.0003139846376143396,-0.0012004631181612713
253165,53.0,-0.09717895463109016,16,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,non_utility,-2.4069459438323975,0.0004978543147444725,-0.0011983084234936658
253165,53.0,-0.09717895463109016,17,lag_08__CT3__duck_amount,CT3__duck_amount,False,non_utility,3.7208433151245117,-0.00029377848841249943,-0.0010931037247370323
253165,53.0,-0.09717895463109016,18,lag_07__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,2.5713651180267334,-0.00037132157012820244,-0.0009548033329985772
253165,53.0,-0.09717895463109016,19,lag_06__CT3__duck_amount,CT3__duck_amount,False,non_utility,-3.6826577186584473,0.0002550614590290934,-0.0009393040508257761
253165,53.0,-0.09717895463109016,20,lag_10__CT4__is_walking,CT4__is_walking,False,non_utility,2.384641170501709,-0.0003753370838239789,-0.0008950442629027111
250669,14.0,-0.07640591263771057,1,lag_13__CT_place_SHOP,CT_place_SHOP,False,non_utility,-5.01580286026001,0.0010859029134735465,-0.0054466749393652925
250669,14.0,-0.07640591263771057,2,lag_13__CT_place_UNDERPASS,CT_place_UNDERPASS,False,non_utility,5.7987165451049805,-0.0008968859328888357,-0.0052007872981144065
250669,14.0,-0.07640591263771057,3,lag_12__CT_place_SHOP,CT_place_SHOP,False,non_utility,-5.015803337097168,0.0008887932635843754,-0.004458012217475993
250669,14.0,-0.07640591263771057,4,lag_13__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,-0.0007791490061208606,-0.003716274730861724
250669,14.0,-0.07640591263771057,5,lag_00__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,-7.783008575439453,0.0003849696659017354,-0.002996222210997268
250669,14.0,-0.07640591263771057,6,lag_04__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,-7.642151355743408,0.00036874276702292264,-0.002817988036924804
250669,14.0,-0.07640591263771057,7,lag_04__CT_place_TRUCK,CT_place_TRUCK,False,non_utility,6.45013952255249,-0.0003098436864092946,-0.001998535007521951
250669,14.0,-0.07640591263771057,8,lag_06__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.4737050533294678,0.0005194816621951759,0.001804526075079374
250669,14.0,-0.07640591263771057,9,lag_15__T_place_PALACEINTERIOR,T_place_PALACEINTERIOR,False,non_utility,3.35436749458313,-0.0005241138860583305,-0.0017580705828537102
250669,14.0,-0.07640591263771057,10,lag_12__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,5.355666637420654,-0.00030275454628281295,-0.0016214524228542887
250669,14.0,-0.07640591263771057,11,lag_00__T5__is_scoped,T5__is_scoped,False,non_utility,-4.76965856552124,0.0002724458172451705,-0.0012994735258638618
250669,14.0,-0.07640591263771057,12,lag_15__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,5.355666637420654,-0.00024161518376786262,-0.0012940103787998022
250669,14.0,-0.07640591263771057,13,lag_13__T_scoped_count,T_scoped_count,False,non_utility,2.8811259269714355,-0.0004476307949516922,-0.0012896806890461548
250669,14.0,-0.07640591263771057,14,lag_14__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,-5.355666637420654,0.00023970425536390394,-0.0012837760833002212
250669,14.0,-0.07640591263771057,15,lag_04__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,-5.657003402709961,0.00022452945995610207,-0.0012701639189802993
250669,14.0,-0.07640591263771057,16,lag_00__T_kills_last_3s,T_kills_last_3s,False,non_utility,3.1681017875671387,-0.0003923263866454363,-0.001242929926841163
250669,14.0,-0.07640591263771057,17,lag_02__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,7.783008575439453,-0.00015861575957387686,-0.0012345078169633261
250669,14.0,-0.07640591263771057,18,lag_06__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,2.5713651180267334,0.0004799777234438807,0.001234197975493477
250669,14.0,-0.07640591263771057,19,lag_00__kill_diff_last_3s,kill_diff_last_3s,False,non_utility,-2.4069459438323975,0.0004978543147444725,-0.0011983084234936658
250669,14.0,-0.07640591263771057,20,lag_04__CT_A_site_active_infernos,CT_A_site_active_infernos,True,inferno_molotov,-3.5290777683258057,0.00030751508893445134,-0.0010852446637833052
252045,35.5,-0.0681677833199501,1,lag_02__T_place_JUNGLE,T_place_JUNGLE,False,non_utility,12.95398998260498,-0.0008386747795157135,-0.010864184692509993
252045,35.5,-0.0681677833199501,2,lag_06__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,-13.894821166992188,0.0005194816621951759,-0.007218104795733815
252045,35.5,-0.0681677833199501,3,lag_06__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,-10.28546142578125,0.0004799777234438807,-0.0049367923597163355
252045,35.5,-0.0681677833199501,4,lag_02__CT_place_LADDER,CT_place_LADDER,False,non_utility,10.398283004760742,-0.0004337613354437053,-0.004510373122466604
252045,35.5,-0.0681677833199501,5,lag_15__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,-0.0005223689367994666,-0.0024915214737677993
252045,35.5,-0.0681677833199501,6,lag_01__CT3__flash_duration,CT3__flash_duration,True,flash,-5.4538254737854,0.0004066237306687981,-0.0022176548605671448
252045,35.5,-0.0681677833199501,7,lag_12__CT3__duck_amount,CT3__duck_amount,False,non_utility,3.7208433151245117,-0.0004611479816958308,-0.0017158593849760928
252045,35.5,-0.0681677833199501,8,lag_11__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,-5.355666637420654,0.0003005537437275052,-0.0016096656580332769
252045,35.5,-0.0681677833199501,9,lag_07__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.473705291748047,-0.00045350234722718596,-0.001575333503383236
252045,35.5,-0.0681677833199501,10,lag_08__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.473705291748047,-0.0004147870640736073,-0.001440848019421126
252045,35.5,-0.0681677833199501,11,lag_11__CT3__flash_duration,CT3__flash_duration,True,flash,5.4538254737854,-0.00025260934489779174,-0.0013776872801198187
252045,35.5,-0.0681677833199501,12,lag_02__CT4__duck_amount,CT4__duck_amount,False,non_utility,3.6725916862487793,0.00035858029150404036,0.0013169189974304024
252045,35.5,-0.0681677833199501,13,lag_15__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,5.355666637420654,-0.00024161518376786262,-0.0012940103787998022
252045,35.5,-0.0681677833199501,14,lag_00__T_place_SIDEALLEY,T_place_SIDEALLEY,False,non_utility,-3.1883161067962646,0.00038395708543248475,-0.0012241765598029405
252045,35.5,-0.0681677833199501,15,lag_01__CT4__duck_amount,CT4__duck_amount,False,non_utility,-3.6725916862487793,0.00031601497903466225,-0.0011605939847327829
252045,35.5,-0.0681677833199501,16,lag_08__T_bomb_zone_count,T_bomb_zone_count,False,non_utility,5.821373462677002,-0.00019729284394998103,-0.0011485153261464945
252045,35.5,-0.0681677833199501,17,lag_10__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.4737050533294678,-0.00030598868033848703,-0.0010629144251534176
252045,35.5,-0.0681677833199501,18,lag_00__T4__has_bomb,T4__has_bomb,False,non_utility,-2.718200445175171,0.0003672540478873998,-0.0009982701164599136
252045,35.5,-0.0681677833199501,19,lag_07__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,2.5713653564453125,-0.00037132157012820244,-0.0009548034215285384
252045,35.5,-0.0681677833199501,20,lag_06__CT3__duck_amount,CT3__duck_amount,False,non_utility,-3.7208433151245117,0.0002550614590290934,-0.0009490437247743067
251853,32.5,-0.06707507371902466,1,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,-13.894821166992188,0.0007062781951390207,-0.009813609215602703
251853,32.5,-0.06707507371902466,2,lag_00__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,-10.28546142578125,0.0005309910629875958,-0.005461488095793499
251853,32.5,-0.06707507371902466,3,lag_14__CT_place_SHOP,CT_place_SHOP,False,non_utility,-5.015803337097168,0.0010477291652932763,-0.005255203443652046
251853,32.5,-0.06707507371902466,4,lag_09__T_flashed_players,T_flashed_players,False,flash,5.788870811462402,-0.0005759178893640637,-0.0033339142595386617
251853,32.5,-0.06707507371902466,5,lag_05__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,-5.355666637420654,0.0005505717708729208,-0.0029486788647697104
251853,32.5,-0.06707507371902466,6,lag_05__CT3__flash_duration,CT3__flash_duration,True,flash,5.4538254737854,-0.00046160825877450407,-0.0025175308806141133
251853,32.5,-0.06707507371902466,7,lag_15__T2__flash_duration,T2__flash_duration,True,flash,-5.576552391052246,0.0003962301998399198,-0.002209598468324414
251853,32.5,-0.06707507371902466,8,lag_14__CT3__flash_duration,CT3__flash_duration,True,flash,-6.321048259735107,0.0003418542037252337,-0.002160876919540519
251853,32.5,-0.06707507371902466,9,lag_12__CT3__duck_amount,CT3__duck_amount,False,non_utility,3.7208433151245117,-0.0004611479816958308,-0.0017158593849760928
251853,32.5,-0.06707507371902466,10,lag_01__T5__flash_duration,T5__flash_duration,True,flash,-4.5002827644348145,0.000377693388145417,-0.0016997270449118085
251853,32.5,-0.06707507371902466,11,lag_09__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,-0.00034391763620078564,-0.001640369699338895
251853,32.5,-0.06707507371902466,12,lag_02__T_bomb_zone_count,T_bomb_zone_count,False,non_utility,5.821373462677002,-0.00027511577354744077,-0.0016015516632929272
251853,32.5,-0.06707507371902466,13,lag_05__CT_flashed_players,CT_flashed_players,False,flash,4.379879951477051,-0.0003458841238170862,-0.0015149309394406618
251853,32.5,-0.06707507371902466,14,lag_04__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.4737050533294678,0.00036874276702292264,0.001280903613186217
251853,32.5,-0.06707507371902466,15,lag_03__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.4737050533294678,-0.0003458552237134427,-0.0012013990383337794
251853,32.5,-0.06707507371902466,16,lag_09__T5__flash_duration,T5__flash_duration,True,flash,4.5002827644348145,-0.0002384073450230062,-0.001072900465721699
251853,32.5,-0.06707507371902466,17,lag_09__T_flash_duration_sum,T_flash_duration_sum,True,flash,2.254838466644287,-0.00045564546599052846,-0.0010274069238675049
251853,32.5,-0.06707507371902466,18,lag_06__CT3__duck_amount,CT3__duck_amount,False,non_utility,3.7208433151245117,0.0002550614590290934,0.0009490437247743067
251853,32.5,-0.06707507371902466,19,lag_04__T_place_SIDEALLEY,T_place_SIDEALLEY,False,non_utility,3.1883161067962646,-0.00028845755150541663,-0.0009196938575917329
251853,32.5,-0.06707507371902466,20,lag_10__CT4__duck_amount,CT4__duck_amount,False,non_utility,-3.6725916862487793,0.00023962376872077584,-0.0008800402608315216
250733,15.0,-0.0656915009021759,1,lag_14__CT_place_SHOP,CT_place_SHOP,False,non_utility,-5.015803337097168,0.0010477291652932763,-0.005255203443652046
250733,15.0,-0.0656915009021759,2,lag_15__CT_place_UNDERPASS,CT_place_UNDERPASS,False,non_utility,5.7987165451049805,-0.0007504699169658124,-0.0043517623241132175
250733,15.0,-0.0656915009021759,3,lag_06__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,-7.642151355743408,0.0005194816621951759,-0.003969957489028703
250733,15.0,-0.0656915009021759,4,lag_01__CT_place_UNDERPASS,CT_place_UNDERPASS,False,non_utility,5.798715591430664,-0.000526665011420846,-0.0030539806131870684
250733,15.0,-0.0656915009021759,5,lag_06__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,-5.657003402709961,0.0004799777234438807,-0.0027152356147470136
250733,15.0,-0.0656915009021759,6,lag_15__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,-0.0005223689367994666,-0.0024915214737677993
250733,15.0,-0.0656915009021759,7,lag_06__CT_place_TRUCK,CT_place_TRUCK,False,non_utility,6.45013952255249,-0.0003538012970238924,-0.002282067729064141
250733,15.0,-0.0656915009021759,8,lag_05__CT_place_JUNGLE,CT_place_JUNGLE,False,non_utility,6.415591716766357,-0.0003446046612225473,-0.002210842810098451
250733,15.0,-0.0656915009021759,9,lag_00__CT_place_JUNGLE,CT_place_JUNGLE,False,non_utility,-6.415591716766357,0.0003365763695910573,-0.0021593365688076793
250733,15.0,-0.0656915009021759,10,lag_15__CT_place_SHOP,CT_place_SHOP,False,non_utility,-5.01580286026001,0.0004081522929482162,-0.0020472114383913442
250733,15.0,-0.0656915009021759,11,lag_12__CT4__is_scoped,CT4__is_scoped,False,non_utility,3.4082558155059814,-0.00048581455484963953,-0.0016557802818237335
250733,15.0,-0.0656915009021759,12,lag_02__T5__is_scoped,T5__is_scoped,False,non_utility,-4.76965856552124,-0.00033958483254536986,0.0016197037052711194
250733,15.0,-0.0656915009021759,13,lag_11__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,-5.355666637420654,0.0003005537437275052,-0.0016096656580332769
250733,15.0,-0.0656915009021759,14,lag_07__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.473705291748047,-0.00045350234722718596,-0.001575333503383236
250733,15.0,-0.0656915009021759,15,lag_08__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.4737050533294678,-0.0004147870640736073,-0.0014408479205281835
250733,15.0,-0.0656915009021759,16,lag_04__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,7.783008575439453,-0.00017451793246436864,-0.0013582745649381445
250733,15.0,-0.0656915009021759,17,lag_07__T_A_site_active_infernos,T_A_site_active_infernos,True,inferno_molotov,2.9764554500579834,-0.00044650750351138413,-0.0013290096923182435
250733,15.0,-0.0656915009021759,18,lag_00__T3__flash_duration,T3__flash_duration,True,flash,5.515410423278809,-0.00023679010337218642,-0.0013059946042682236
250733,15.0,-0.0656915009021759,19,lag_14__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,5.355666637420654,0.00023970425536390394,0.0012837760833002212
250733,15.0,-0.0656915009021759,20,lag_02__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,-7.783008575439453,-0.00015861575957387686,0.0012345078169633261
250701,14.5,-0.05576816201210022,1,lag_13__CT_place_SHOP,CT_place_SHOP,False,non_utility,-5.015803337097168,0.0010859029134735465,-0.005446675457164152
250701,14.5,-0.05576816201210022,2,lag_14__CT_place_SHOP,CT_place_SHOP,False,non_utility,-5.01580286026001,0.0010477291652932763,-0.005255202944055848
250701,14.5,-0.05576816201210022,3,lag_14__CT_place_UNDERPASS,CT_place_UNDERPASS,False,non_utility,5.7987165451049805,-0.0008388528367504478,-0.004864269823373069
250701,14.5,-0.05576816201210022,4,lag_03__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,7.783008575439453,-0.0003689559525810182,-0.002871587342897497
250701,14.5,-0.05576816201210022,5,lag_00__CT_place_TRUCK,CT_place_TRUCK,False,non_utility,-6.45013952255249,0.00043731293408200145,-0.0028207294398457095
250701,14.5,-0.05576816201210022,6,lag_01__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,-7.783008575439453,0.00033113572862930596,-0.00257723221555628
250701,14.5,-0.05576816201210022,7,lag_11__CT4__is_scoped,CT4__is_scoped,False,non_utility,3.4082558155059814,-0.0006632382282987237,-0.002260485548665009
250701,14.5,-0.05576816201210022,8,lag_05__CT_place_TRUCK,CT_place_TRUCK,False,non_utility,6.45013952255249,-0.0003391208010725677,-0.00218737648191783
250701,14.5,-0.05576816201210022,9,lag_14__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,-0.0004320026491768658,-0.0020605051359743054
250701,14.5,-0.05576816201210022,10,lag_00__CT_place_UNDERPASS,CT_place_UNDERPASS,False,non_utility,5.798715591430664,-0.0003139948530588299,-0.0018207668500612173
250701,14.5,-0.05576816201210022,11,lag_06__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.473705291748047,0.0005194816621951759,0.0018045261989334538
250701,14.5,-0.05576816201210022,12,lag_07__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.4737050533294678,-0.00045350234722718596,-0.0015753333952598508
250701,14.5,-0.05576816201210022,13,lag_13__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,5.355666637420654,-0.00028832140378654003,-0.0015441533231138616
250701,14.5,-0.05576816201210022,14,lag_05__CT_A_site_active_infernos,CT_A_site_active_infernos,True,inferno_molotov,-3.5290777683258057,0.00040875724516808987,-0.0014425361065648068
250701,14.5,-0.05576816201210022,15,lag_04__CT_place_JUNGLE,CT_place_JUNGLE,False,non_utility,6.415591716766357,-0.00021304601978044957,-0.0013668162797934938
250701,14.5,-0.05576816201210022,16,lag_15__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,-5.355666637420654,-0.00024161518376786262,0.0012940103787998022
250701,14.5,-0.05576816201210022,17,lag_06__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,2.5713653564453125,0.0004799777234438807,0.0012341980899290839
250701,14.5,-0.05576816201210022,18,lag_08__CT3__duck_amount,CT3__duck_amount,False,non_utility,3.7208433151245117,-0.00029377848841249943,-0.0010931037247370323
250701,14.5,-0.05576816201210022,19,lag_07__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,2.5713651180267334,-0.00037132157012820244,-0.0009548033329985772
250701,14.5,-0.05576816201210022,20,lag_01__CT1__alive,CT1__alive,False,non_utility,-2.44288969039917,0.0003679355722852051,-0.0008988260162666462
251725,30.5,0.055150359869003296,1,lag_14__CT_place_SHOP,CT_place_SHOP,False,non_utility,5.015803337097168,0.0010477291652932763,0.005255203443652046
251725,30.5,0.055150359869003296,2,lag_15__CT_place_UNDERPASS,CT_place_UNDERPASS,False,non_utility,-5.798715591430664,-0.0007504699169658124,0.0043517616084093325
251725,30.5,0.055150359869003296,3,lag_05__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,5.355666637420654,0.0005505717708729208,0.0029486788647697104
251725,30.5,0.055150359869003296,4,lag_10__CT3__flash_duration,CT3__flash_duration,True,flash,-6.321048259735107,-0.00042665572254918516,0.0026969114125255517
251725,30.5,0.055150359869003296,5,lag_15__T5__is_scoped,T5__is_scoped,False,non_utility,-4.76965856552124,-0.0005223689367994666,0.0024915214737677993
251725,30.5,0.055150359869003296,6,lag_00__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,3.4737050533294678,0.0007062781951390207,0.002453402135510832
251725,30.5,0.055150359869003296,7,lag_01__CT3__flash_duration,CT3__flash_duration,True,flash,5.4538254737854,0.0004066237306687981,0.0022176548605671448
251725,30.5,0.055150359869003296,8,lag_05__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,0.0004488998674787581,0.002141099097981408
251725,30.5,0.055150359869003296,9,lag_05__T5__flash_duration,T5__flash_duration,True,flash,4.5002827644348145,0.00037841490120626986,0.0017029740577038793
251725,30.5,0.055150359869003296,10,lag_00__CT3__shots_fired,CT3__shots_fired,False,inferno_molotov,2.5713651180267334,0.0005309910629875958,0.00136537189735024
251725,30.5,0.055150359869003296,11,lag_07__T_A_site_active_infernos,T_A_site_active_infernos,True,inferno_molotov,-2.9764552116394043,-0.00044650750351138413,0.001329009585862559
251725,30.5,0.055150359869003296,12,lag_02__CT4__duck_amount,CT4__duck_amount,False,non_utility,3.6725916862487793,0.00035858029150404036,0.0013169189974304024
251725,30.5,0.055150359869003296,13,lag_00__T_place_SIDEALLEY,T_place_SIDEALLEY,False,non_utility,3.1883161067962646,0.00038395708543248475,0.0012241765598029405
251725,30.5,0.055150359869003296,14,lag_15__T2__duck_amount,T2__duck_amount,False,non_utility,-3.8233180046081543,0.0003139846376143396,-0.0012004631181612713
251725,30.5,0.055150359869003296,15,lag_14__T_place_PALACEINTERIOR,T_place_PALACEINTERIOR,False,non_utility,3.35436749458313,-0.00033761237864382565,-0.0011324759886917404
251725,30.5,0.055150359869003296,16,lag_01__CT_place_SNIPERSNEST,CT_place_SNIPERSNEST,False,non_utility,-5.355666637420654,-0.0002101682184729725,0.0011255909159218341
251725,30.5,0.055150359869003296,17,lag_08__CT3__duck_amount,CT3__duck_amount,False,non_utility,3.7208433151245117,-0.00029377848841249943,-0.0010931037247370323
251725,30.5,0.055150359869003296,18,lag_06__T5__duck_amount,T5__duck_amount,False,non_utility,3.189142942428589,0.00031752095674164593,0.0010126197182657934
251725,30.5,0.055150359869003296,19,lag_05__T_flashed_players,T_flashed_players,False,flash,5.788870811462402,0.00017084533465094864,0.0009890015710354028
251725,30.5,0.055150359869003296,20,lag_01__CT_flashed_players,CT_flashed_players,False,flash,4.379879951477051,0.00021748110884800553,0.0009525411484683777
251021,19.5,-0.05468681454658508,1,lag_10__CT_place_UNDERPASS,CT_place_UNDERPASS,False,non_utility,5.798715591430664,-0.0006208295817486942,-0.003600014175307531
251021,19.5,-0.05468681454658508,2,lag_09__T_flashed_players,T_flashed_players,False,flash,5.788870811462402,-0.0005759178893640637,-0.0033339142595386617
251021,19.5,-0.05468681454658508,3,lag_09__CT_place_JUNGLE,CT_place_JUNGLE,False,non_utility,-6.415591716766357,0.0004924435634166002,-0.003159316846430449
251021,19.5,-0.05468681454658508,4,lag_15__CT_place_TRUCK,CT_place_TRUCK,False,non_utility,6.45013952255249,-0.00044514177716337144,-0.0028712265700207157
251021,19.5,-0.05468681454658508,5,lag_03__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,-0.0005202231113798916,-0.0024812866191752103
251021,19.5,-0.05468681454658508,6,lag_13__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,7.783008575439453,-0.000275861588306725,-0.002147033107425589
251021,19.5,-0.05468681454658508,7,lag_09__T_flash_duration_sum,T_flash_duration_sum,True,flash,4.544661998748779,-0.00045564546599052846,-0.002070754634189334
251021,19.5,-0.05468681454658508,8,lag_09__T4__flash_duration,T4__flash_duration,True,flash,4.805288314819336,-0.0004114409675821662,-0.0019770924737605444
251021,19.5,-0.05468681454658508,9,lag_08__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,-0.0003795540542341769,-0.001810343245856355
251021,19.5,-0.05468681454658508,10,lag_09__T3__flash_duration,T3__flash_duration,True,flash,5.515410423278809,-0.00031848327489569783,-0.001756565973999702
251021,19.5,-0.05468681454658508,11,lag_01__T_shots_fired_sum,T_shots_fired_sum,False,inferno_molotov,3.748685836791992,-0.00042144142207689583,-0.0015798514899771354
251021,19.5,-0.05468681454658508,12,lag_00__T_shots_fired_sum,T_shots_fired_sum,False,inferno_molotov,3.748684883117676,-0.0003971180412918329,-0.001488670398203995
251021,19.5,-0.05468681454658508,13,lag_08__T_place_PALACEINTERIOR,T_place_PALACEINTERIOR,False,non_utility,3.35436749458313,-0.00041859105112962425,-0.0014041082154325965
251021,19.5,-0.05468681454658508,14,lag_05__T_place_PALACEALLEY,T_place_PALACEALLEY,False,non_utility,-3.4808404445648193,0.0003988306561950594,-0.0013882658786160892
251021,19.5,-0.05468681454658508,15,lag_15__CT_shots_fired_sum,CT_shots_fired_sum,False,inferno_molotov,-7.642151355743408,-0.00017542373097967356,0.0013406147035358792
251021,19.5,-0.05468681454658508,16,lag_01__T_place_PALACEINTERIOR,T_place_PALACEINTERIOR,False,non_utility,-3.35436749458313,-0.00039902463322505355,0.0013384752592280752
251021,19.5,-0.05468681454658508,17,lag_07__T5__is_scoped,T5__is_scoped,False,non_utility,-4.76965856552124,-0.000274406949756667,0.0013088274583454435
251021,19.5,-0.05468681454658508,18,lag_06__T_place_PALACEINTERIOR,T_place_PALACEINTERIOR,False,non_utility,-3.35436749458313,-0.0003490832750685513,0.00117095359079257
251021,19.5,-0.05468681454658508,19,lag_11__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,-7.783008575439453,0.0001478449412388727,-0.0011506784454974883
251021,19.5,-0.05468681454658508,20,lag_11__T5__is_scoped,T5__is_scoped,False,non_utility,-4.76965856552124,-0.00021949369693174958,0.0010469099916484426
250829,16.5,-0.05399197340011597,1,lag_05__CT_place_STAIRS,CT_place_STAIRS,False,non_utility,-7.783008575439453,0.00034441420575603843,-0.0026805787169024153
250829,16.5,-0.05399197340011597,2,lag_04__CT_place_UNDERPASS,CT_place_UNDERPASS,False,non_utility,5.798715591430664,-0.0003791499766521156,-0.002198582881103195
250829,16.5,-0.05399197340011597,3,lag_05__T5__is_scoped,T5__is_scoped,False,non_utility,-4.76965856552124,0.0004488998674787581,-0.002141099097981408
250829,16.5,-0.05399197340011597,4,lag_04__CT_place_TRUCK,CT_place_TRUCK,False,non_utility,-6.45013952255249,-0.0003098436864092946,0.001998535007521951
250829,16.5,-0.05399197340011597,5,lag_02__T_place_PALACEINTERIOR,T_place_PALACEINTERIOR,False,non_utility,3.35436749458313,-0.0005741415661759675,-0.0019258818068697142
250829,16.5,-0.05399197340011597,6,lag_12__CT3__duck_amount,CT3__duck_amount,False,non_utility,3.7208433151245117,-0.0004611479816958308,-0.0017158593849760928
250829,16.5,-0.05399197340011597,7,lag_02__T5__is_scoped,T5__is_scoped,False,non_utility,4.76965856552124,-0.00033958483254536986,-0.0016197037052711194
